u,v,key,osmid,name,highway,oneway,reversed,length,geometry,Cost of returning,Edge Betweenness,bridge,lanes,ref,access,maxspeed,tunnel,junction
35551152,2692317150,0,173224942,朝外北街,tertiary,False,False,62.745,"LINESTRING (116.4345379 39.9255861, 116.4352737 39.9255835)",1.6805577817591908,0.004024251856174821,,,,,,,
35551152,1038256883,0,173224969,吉市口东路,tertiary,False,False,80.145,"LINESTRING (116.4345379 39.9255861, 116.4343108 39.9262855)",1.7154105911517021,0.0004424558786974894,,,,,,,
35551152,1840733238,0,173224967,吉市口东路,tertiary,True,False,305.973,"LINESTRING (116.4345379 39.9255861, 116.4345001 39.92543, 116.4344916 39.9228371)",7.156127653002613,0.0006439782842856473,,,,,,,
35551198,1819087340,0,1279381444,,tertiary,False,False,12.307,"LINESTRING (116.4399335 39.9219408, 116.4399253 39.9218303)",1.1927768987974374,7.20494835853264e-08,,,,,,,
35551198,1977226302,0,"[1279376304, 1279381441]",朝阳门外大街,trunk,True,False,343.40999999999997,"LINESTRING (116.4399335 39.9219408, 116.4389007 39.9220388, 116.4386845 39.9220754, 116.43847 39.9221082, 116.4383881 39.9221214, 116.437539 39.9223014, 116.437228 39.9223799, 116.4360151 39.9226245)",9.611663378866554,0.000536624553743511,,,G102,,,,
64367553,32618816,0,26514869,德胜门内大街,secondary_link,True,False,49.542,"LINESTRING (116.3731913 39.9468856, 116.3733058 39.9468518, 116.373367 39.9468328, 116.3734344 39.9468084, 116.3735848 39.9467435, 116.373703 39.9466787)",12.062825462332471,0.023830438745330293,,,,,,,
64367553,324663928,0,175210691,,tertiary_link,True,False,55.966,"LINESTRING (116.3731913 39.9468856, 116.3732654 39.94688, 116.3733133 39.9468826, 116.3733834 39.9468923, 116.3734349 39.9469027, 116.3734876 39.9469167, 116.3735427 39.9469409, 116.3735953 39.9469708, 116.3736422 39.9470045, 116.3736743 39.9470433, 116.3737089 39.9471157)",9.218402925509757,0.00026643899029853705,,,,,,,
64490206,1190930403,0,8868032,北二环,trunk,True,False,183.95999999999998,"LINESTRING (116.3527275 39.9431662, 116.3540457 39.9434956, 116.3547704 39.9436983)",37.976435514452916,0.0005292034569342223,,,,,,,
72843112,1600000863,0,"[128488608, 1092158977, 34104286, 33614534]",西二环,trunk,True,False,1165.917,"LINESTRING (116.3504659 39.9091844, 116.3505417 39.9097692, 116.3506076 39.9103788, 116.3506208 39.9109357, 116.3506053 39.9114339, 116.3504926 39.9145923, 116.3503168 39.9184127, 116.3502497 39.9196599)",49.10307943246246,0.007062578578968035,yes,,,,,,
72846241,1195165420,0,"[194789120, 244247158]","['建国门南大街', '东二环']",trunk,True,False,102.44,"LINESTRING (116.4300345 39.9011188, 116.429985 39.9007449, 116.4299434 39.9002004)",26.04825165454568,0.002691768706747794,,3,,,,,
76457576,1192323485,0,173229525,,primary,True,False,13.53,"LINESTRING (116.4289313 39.9233038, 116.4288033 39.9233757)",8.194969090359674,0.03322605165227478,,,,,,,
76457579,1449318352,0,9701938,,primary,True,False,15.321,"LINESTRING (116.4276729 39.9232484, 116.4275999 39.9231225)",13.585959264567732,0.01328433968449531,,,,,,,
76457579,10006479819,0,131710739,朝阳门内大街,tertiary,True,False,162.945,"LINESTRING (116.4276729 39.9232484, 116.4274478 39.9232468, 116.4260762 39.9232352, 116.4257622 39.9232347)",7.87762693313384,0.01075007114886504,,,,,,,
76457580,76457599,0,723484380,,primary,True,False,11.677,"LINESTRING (116.4276021 39.9229458, 116.4276536 39.9228485)",13.697070886030712,0.01272350650426713,,,,,,,
76457599,76457600,0,723484380,,primary,True,False,21.343,"LINESTRING (116.4276536 39.9228485, 116.4278482 39.9227278)",8.18040954471455,0.035132841235360444,,,,,,,
76457600,3564869820,0,24476189,,primary_link,True,False,188.031,"LINESTRING (116.4278482 39.9227278, 116.4279064 39.9225661, 116.4279094 39.9225204, 116.4279773 39.9214997, 116.4279835 39.9214058, 116.4280944 39.9210545)",8.20569493419692,0.012580488279350257,,,,,,,
76457600,10048648400,0,"[30484120, 1066854250, 30484122]",朝阳门桥,primary,True,False,83.244,"LINESTRING (116.4278482 39.9227278, 116.4280151 39.9226978, 116.4286229 39.9227129, 116.4286569 39.922716, 116.4288115 39.9227541)",13.60726892324165,0.022552352956010185,yes,,,,,,
76457617,1819087356,0,103255971,朝阳门外大街,trunk,True,False,231.351,"LINESTRING (116.4289419 39.9228705, 116.4291627 39.9229841, 116.4294258 39.9230539, 116.4300813 39.9230704, 116.4307276 39.9230537, 116.4315892 39.9229857)",12.022770165375325,0.007184990651579504,,,G102,,,,
76457617,76457576,0,723484379,,primary,True,False,48.767,"LINESTRING (116.4289419 39.9228705, 116.4289795 39.9230253, 116.4289629 39.9231578, 116.4289313 39.9233038)",13.612715912038098,0.02107469009715873,,,,,,,
76457684,733859375,0,23767934,东四西大街,primary,True,False,90.839,"LINESTRING (116.4046346 39.9229997, 116.4048343 39.9228537, 116.4048957 39.9228464, 116.4056225 39.9228283)",9.87195868436473,0.013084834664447542,,,,,,,
76457684,7825648565,0,25091486,五四大街,primary,True,False,168.558,"LINESTRING (116.4046346 39.9229997, 116.4044218 39.9230231, 116.4043602 39.9230298, 116.403837 39.9230194, 116.403414 39.9230116, 116.4026613 39.9229978)",6.2359320237971625,0.012653906703123705,,,,,,,
76457684,733859914,0,30843384,美术馆东街,secondary,False,True,99.468,"LINESTRING (116.4046346 39.9229997, 116.4045972 39.9231363, 116.4045614 39.9235647, 116.4045492 39.9238173, 116.4045441 39.9238901)",2.8463519246496767,0.017802778948581885,,,,,,,
76457684,1449318284,0,131710754,东四西大街,tertiary,True,False,101.392,"LINESTRING (116.4046346 39.9229997, 116.4048405 39.922768, 116.4048883 39.9227137, 116.4056261 39.9227247)",11.111895723713385,0.019104496968517976,,,,,,,
76457684,7419678742,0,1251625975,王府井大街,secondary,True,False,46.260999999999996,"LINESTRING (116.4046346 39.9229997, 116.4045737 39.9227337, 116.4045563 39.922658, 116.4045551 39.9225889)",3.728635870191815,0.0022146570264457628,,,,,,,
76457858,2482565109,0,25081384,北池子大街,tertiary,False,True,7.402,"LINESTRING (116.3962128 39.9220797, 116.3962362 39.9220156)",1.5030433256200402,0.006212106474726842,,,,,,,
76457858,9558340690,0,42501522,景山前街,primary,False,False,235.117,"LINESTRING (116.3962128 39.9220797, 116.3960294 39.9220764, 116.3958833 39.9220752, 116.3936251 39.9219903, 116.3935204 39.9219864, 116.3934587 39.9219839)",1.5508767534661272,0.04079614679361786,,,,,,,
76457858,341182265,0,175226647,五四大街,primary,False,True,131.28,"LINESTRING (116.3962128 39.9220797, 116.3963886 39.9221143, 116.3965015 39.9221465, 116.3966051 39.9221843, 116.3966982 39.9222269, 116.3968041 39.9222918, 116.3971735 39.9225617, 116.3972636 39.9226415, 116.3973232 39.9226943, 116.3974408 39.9227524)",1.6701549642897595,0.02180246193085411,,,,,,,
76457861,733788275,0,59167915,,residential,False,True,33.336,"LINESTRING (116.3854505 39.9216829, 116.3854473 39.9217422, 116.3854306 39.9219823)",1.2645534609284752,0.00026838432635534085,,,,,,,
76457861,6059997997,0,156453763,景山前街,primary,False,False,74.626,"LINESTRING (116.3854505 39.9216829, 116.3853132 39.9216311, 116.3851814 39.9215629, 116.3849065 39.9212732, 116.384832 39.9212269)",1.747430679993346,0.028949842752002075,,,,,,,
76457861,260560353,0,156453763,景山前街,primary,False,True,183.292,"LINESTRING (116.3854505 39.9216829, 116.3858703 39.9217175, 116.387338 39.9217664, 116.3875958 39.9217752)",1.531641453882562,0.027335141775371323,,,,,,,
76457875,733992806,0,59185396,,residential,False,True,190.981,"LINESTRING (116.3766692 39.9212845, 116.3766147 39.9221353, 116.3765528 39.9229997)",1.6704179415731009,0.0008047206821645105,,,,,,,
76457875,1502696828,0,136977688,西安门大街,tertiary,True,False,210.307,"LINESTRING (116.3766692 39.9212845, 116.3765645 39.9213668, 116.3764271 39.9213899, 116.3763093 39.9213885, 116.3758349 39.9213827, 116.3753977 39.9213769, 116.3753585 39.9213761, 116.3750848 39.9213705, 116.3742521 39.9213534)",18.831492096569058,0.0038887988270344073,,,,,,,
76457875,9377983840,0,173229540,文津街,primary,True,False,91.73100000000001,"LINESTRING (116.3766692 39.9212845, 116.3758292 39.9212779, 116.3755936 39.9212761)",8.66658421781931,0.021946056551639666,,2,,,,,
76458030,76458031,0,30186783,东直门桥,secondary,True,False,49.39,"LINESTRING (116.4278373 39.9400287, 116.427258 39.9400254)",17.744594474565492,0.011067665272509158,yes,,,,,,
76458031,209305766,0,30186802,东直门桥,secondary,True,False,22.349,"LINESTRING (116.427258 39.9400254, 116.4270287 39.939928)",18.233474005926343,0.010608277765169118,,,,,,,
76458031,10048650760,0,1128262106,,secondary_link,True,False,15.303,"LINESTRING (116.427258 39.9400254, 116.42712 39.9401134)",19.446082385463992,0.00045938750734004114,,,,,,,
77732047,1429524739,0,162362275,,tertiary_link,False,True,7.582,"LINESTRING (116.36781 39.9026233, 116.3677267 39.9025995)",1.966905860716261,0.002842712374859053,,,,,,,
77732047,390990636,0,190438902,,tertiary_link,True,False,16.949,"LINESTRING (116.36781 39.9026233, 116.3680044 39.9026548)",3.2544838869318498,0.006267800725538299,,,,,,,
77732047,9378025376,0,190438906,宣武门内大街,primary,True,False,445.825,"LINESTRING (116.36781 39.9026233, 116.3678149 39.9025741, 116.3678336 39.9021012, 116.3679234 39.8998359, 116.3679459 39.8991933, 116.3679825 39.8987291, 116.3679914 39.8986166)",14.069422224502773,0.01809421910968453,,,,,,,
77732049,733992789,0,59185350,油坊胡同,residential,False,False,255.271,"LINESTRING (116.3702435 39.9027581, 116.3702429 39.9026608, 116.3702405 39.9022592, 116.3702326 39.9021694, 116.3702136 39.9020965, 116.3701915 39.9020237, 116.3701566 39.9019532, 116.3700791 39.9018148, 116.3699464 39.9016044, 116.3699163 39.9015364, 116.369891 39.9014502, 116.3698846 39.9013737, 116.3698861 39.9005568, 116.3698862 39.9005126)",1.860750211882381,0.00031024507631841546,,,,,,,
77732049,1673265503,0,154860701,西绒线胡同,tertiary,True,False,172.84,"LINESTRING (116.3702435 39.9027581, 116.3700336 39.9027944, 116.369979 39.9028035, 116.3682244 39.9027687)",6.720652810003128,0.0010914055773505243,,,,,,,
77732049,733992798,0,154860702,西绒线胡同,tertiary,False,False,130.192,"LINESTRING (116.3702435 39.9027581, 116.3703331 39.9027594, 116.3706985 39.9027633, 116.3717695 39.9027797)",1.9886772263571422,0.008582462435200494,,,,,,,
77732049,380765518,0,1084252279,油坊胡同,residential,False,True,139.804,"LINESTRING (116.3702435 39.9027581, 116.3702324 39.9029133, 116.3701232 39.9039593, 116.3701171 39.9040116)",1.981648743466886,0.002045196641053075,,,,,,,
77732582,1429524725,0,33612724,,primary_link,True,False,12.401,"LINESTRING (116.3680017 39.8984218, 116.3678565 39.8984164)",9.238465290577857,0.012801175847572111,,,,,,,
77732582,325686443,0,154860683,,primary_link,True,False,14.105,"LINESTRING (116.3680017 39.8984218, 116.3680229 39.898296)",5.3303363923693805,0.02393865706967545,,,,,,,
77734114,2264144506,0,10496445,灵境胡同,secondary,False,False,10.887,"LINESTRING (116.3676231 39.9133673, 116.3677498 39.9133554)",1.8006107386822727,0.0018077215431558393,,,,,,,
77734114,1599968950,0,131710758,辟才胡同,secondary,True,False,424.582,"LINESTRING (116.3676231 39.9133673, 116.3674635 39.9134039, 116.3673123 39.9134351, 116.3659301 39.9132575, 116.3648998 39.9131304, 116.3627139 39.9128806)",5.081016062974031,0.010529815877544698,,,,,,,
77734114,342821878,0,217107570,西单北大街,primary,False,False,56.904,"LINESTRING (116.3676231 39.9133673, 116.3676195 39.9134473, 116.3676176 39.9134889, 116.3675987 39.9138787)",2.2276953406053233,0.0263340862504368,,,,,,,
77734114,734046257,0,1061456423,西单北大街,primary,True,False,116.346,"LINESTRING (116.3676231 39.9133673, 116.3675708 39.9132532, 116.3675261 39.9131559, 116.3675602 39.9123341)",4.802273570841477,0.018853764765641042,,,,,,,
77738854,1549077232,0,141524734,宣武门外大街,primary,True,False,139.483,"LINESTRING (116.36814 39.8932734, 116.3681973 39.8926105, 116.3681682 39.8921478, 116.3681291 39.8920246)",23.456342678485544,0.0,,,,,,,
77738854,1549077232,1,141524736,宣武门外大街,primary,True,False,139.376,"LINESTRING (116.36814 39.8932734, 116.3681102 39.8929479, 116.3681068 39.8928955, 116.3680738 39.8925612, 116.3680954 39.8921591, 116.3681291 39.8920246)",,0.012383216793293633,,,,,,,
77744964,77746338,0,33612467,珠市口西大街,primary,True,False,125.83,"LINESTRING (116.391982 39.8899755, 116.3905844 39.8896141)",15.155412850976905,0.04502660427181388,,,,,,,
77746327,9015750644,0,141524687,广安门内大街,primary,True,False,51.461,"LINESTRING (116.3616149 39.8879779, 116.3610118 39.8879839)",13.84407277057938,0.01086599876795383,,,,,,,
77746327,322121110,0,162359304,,tertiary_link,True,False,19.705,"LINESTRING (116.3616149 39.8879779, 116.3616678 39.8878054)",3.2260636660594093,0.027147236722180793,,,,,,,
77746331,1599483534,0,146689290,,primary_link,True,False,29.725,"LINESTRING (116.3766405 39.8881102, 116.3763089 39.8881922)",22.890113940486067,0.004178293652080249,,,,,,,
77746331,1598453922,0,33612557,骡马市大街,primary,True,False,545.645,"LINESTRING (116.3766405 39.8881102, 116.3756123 39.8880595, 116.3742077 39.8880065, 116.3735322 39.8879845, 116.3726994 39.8879906, 116.3723883 39.8879929, 116.3708206 39.8880045, 116.3702498 39.8880087)",20.35065942070906,0.03143727912330188,,,,,,,
77746332,77746331,0,33612557,骡马市大街,primary,True,False,148.84,"LINESTRING (116.378384 39.8881554, 116.3766405 39.8881102)",20.11100469494645,0.03561557277538213,,,,,,,
77746332,1549077228,0,141524709,,secondary_link,True,False,14.89,"LINESTRING (116.378384 39.8881554, 116.3783674 39.8880221)",5.210753888959564,0.031006207063010875,,,,,,,
77746334,1598453935,0,146581673,,primary_link,True,False,29.686,"LINESTRING (116.3808627 39.8882132, 116.3805575 39.8883414)",32.67871674195916,0.00017724172961990295,,,,,,,
77746334,1599489635,0,237008296,珠市口西大街,primary,True,False,197.855,"LINESTRING (116.3808627 39.8882132, 116.3801345 39.8882165, 116.3791091 39.8881662, 116.3785459 39.8881589)",31.879953253225235,0.0392693461869612,,,,,,,
77746337,1231628482,0,168609618,,primary_link,True,False,28.59,"LINESTRING (116.3871672 39.8887971, 116.3868384 39.8888467)",33.02440789727701,0.00020346774164496176,,,,,,,
77746337,734169511,0,237008296,珠市口西大街,primary,True,False,483.56399999999996,"LINESTRING (116.3871672 39.8887971, 116.3859157 39.8886126, 116.3829883 39.8883183, 116.3823935 39.8882727, 116.3815531 39.8882209)",32.08990735103087,0.037680438925454,,,,,,,
77746338,1231628455,0,146581668,,primary_link,True,False,45.576,"LINESTRING (116.3905844 39.8896141, 116.3900563 39.8895524)",15.289733705340273,0.003140781088451548,,,,,,,
77746338,9298159155,0,33612467,珠市口西大街,primary,True,False,136.434,"LINESTRING (116.3905844 39.8896141, 116.3900604 39.889454, 116.3894492 39.8893163, 116.3892922 39.8892734, 116.3890718 39.8892192)",15.337727061509051,0.041885823183362335,,,,,,,
77746341,1598459393,0,173323014,前门东路,secondary,True,False,8.622,"LINESTRING (116.3948261 39.8906046, 116.3948096 39.8906811)",15.085483309167225,0.04779474543116212,,,,,,,
77746341,1598459390,0,173323015,珠市口东大街,primary,True,False,74.001,"LINESTRING (116.3948261 39.8906046, 116.3939948 39.8904147)",16.119821855967423,0.009653333909729202,,,,,,,
77751976,5826135561,0,30802356,北河沿大街,secondary,False,False,326.491,"LINESTRING (116.400032 39.9228849, 116.4000263 39.9230111, 116.400031 39.9235998, 116.3999587 39.9244204, 116.3998788 39.9258178)",1.6017418952074678,0.003975330256820384,,,,,,,
77751976,733788966,0,173229536,北河沿大街,secondary,False,True,82.173,"LINESTRING (116.400032 39.9228849, 116.4000404 39.9227668, 116.4000765 39.9221467)",1.7025501697333296,0.022532683446991393,,,,,,,
77751976,7825648541,0,175226647,五四大街,primary,False,False,80.144,"LINESTRING (116.400032 39.9228849, 116.3999375 39.9228812, 116.3998461 39.9228777, 116.3991373 39.92287, 116.3990925 39.9228695)",1.7029343099107266,0.02080810700789302,,,,,,,
77751976,266111653,0,723907120,五四大街,primary,False,True,43.629,"LINESTRING (116.400032 39.9228849, 116.4001452 39.9228822, 116.4004087 39.922888, 116.4005434 39.9228909)",1.9207569539558353,0.022287066757449014,,,,,,,
90235922,734045611,0,30834642,罗家胡同,unclassified,False,False,147.001,"LINESTRING (116.3715346 39.913177, 116.3715656 39.9118552)",1.6579021493973578,0.0033059905543127016,,,,,,,
90235922,734045464,0,10496445,灵境胡同,secondary,False,True,196.96099999999998,"LINESTRING (116.3715346 39.913177, 116.3705188 39.9132296, 116.3704008 39.9132317, 116.3695754 39.9132773, 116.3692305 39.913295)",1.6769852280403161,0.03755939579303065,,,,,,,
90235922,9494078321,0,34104282,西黄城根南街,secondary,False,False,215.03199999999998,"LINESTRING (116.3715346 39.913177, 116.3714717 39.9142219, 116.3714528 39.9145362, 116.371451 39.9145665, 116.3714033 39.9151081)",1.6662409316040077,0.005158959173160126,,,,,,,
90235922,90235924,0,1070843315,灵境胡同,secondary,False,False,338.67999999999995,"LINESTRING (116.3715346 39.913177, 116.3728447 39.9130732, 116.3732507 39.9130574, 116.3754967 39.9129968)",1.6683802658053866,0.039933714475101495,,,,,,,
90235924,90235944,0,30833629,府右街,secondary,False,False,137.253,"LINESTRING (116.3754967 39.9129968, 116.3754537 39.9142307)",1.5040060673407871,0.009494392748939972,,,,,,,
90235924,6445856555,0,30833629,府右街,secondary,False,True,145.627,"LINESTRING (116.3754967 39.9129968, 116.3755367 39.9125543, 116.3755453 39.9120117, 116.3755582 39.9116884)",1.5492781050540958,0.04268816623256853,,,,,,,
90235924,90235922,0,1070843315,灵境胡同,secondary,False,True,338.68,"LINESTRING (116.3754967 39.9129968, 116.3732507 39.9130574, 116.3728447 39.9130732, 116.3715346 39.913177)",1.6683802658053883,0.04041709446047545,,,,,,,
90235937,6445856556,0,30833629,府右街,secondary,False,False,125.02199999999999,"LINESTRING (116.375691 39.909774, 116.3755943 39.9108737, 116.3755924 39.9108958)",1.554150801804764,0.04876150540191003,,,,,,,
90235937,9033666117,0,30833629,府右街,secondary,False,True,443.441,"LINESTRING (116.375691 39.909774, 116.3761675 39.9079278, 116.3765544 39.9061441, 116.3765635 39.9061023, 116.3765679 39.905847)",1.70160044787832,0.04381696549189983,,,,,,,
90235937,734045614,0,59189059,力学胡同,unclassified,False,False,117.175,"LINESTRING (116.375691 39.909774, 116.374551 39.9097016, 116.3743219 39.909687)",1.5346706046919285,0.0015900600532445684,,,,,,,
90235944,90235924,0,30833629,府右街,secondary,False,True,137.253,"LINESTRING (116.3754537 39.9142307, 116.3754967 39.9129968)",1.5040060673407862,0.003441947929838213,,,,,,,
90235944,5077446359,0,30833629,府右街,secondary,False,False,332.495,"LINESTRING (116.3754537 39.9142307, 116.3755194 39.9148843, 116.3756791 39.916127, 116.3757576 39.9165302, 116.3757885 39.9166892, 116.3758094 39.9170558, 116.375804 39.9172063)",1.4899748473828127,0.009377672585531743,,,,,,,
90235944,733992942,0,59185366,,residential,False,True,218.246,"LINESTRING (116.3754537 39.9142307, 116.3748023 39.9142356, 116.3746092 39.9142439, 116.3728953 39.9142648)",1.2432523812055771,0.00026838432635534085,,,,,,,
