u,v,key,osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,Cost of returning,Edge Betweenness,bridge,tunnel,access,junction
68194522,68194525,0,9168186,,,Haas Avenue Southeast,residential,,False,False,93.982,"LINESTRING (-84.344343 33.744453, -84.344365 33.743608)",1.383811142420496,3.0750270202078406e-05,,,,
68194522,68212041,0,144356518,,,McPherson Avenue Southeast,residential,,False,True,327.003,"LINESTRING (-84.344343 33.744453, -84.344636 33.744404, -84.344967 33.744324, -84.3476946 33.7435221)",1.3495457712627656,0.00021604035988126877,,,,
68194525,68194522,0,9168186,,,Haas Avenue Southeast,residential,,False,True,93.982,"LINESTRING (-84.344365 33.743608, -84.344343 33.744453)",1.383811142420496,2.747509349416473e-05,,,,
68194525,68194530,0,9168186,,,Haas Avenue Southeast,residential,,False,False,103.864,"LINESTRING (-84.344365 33.743608, -84.344352 33.7427305, -84.3443512 33.742674)",1.568199497712294,7.247844751771931e-05,,,,
68194525,68208682,0,9170095,,,Oak Grove Avenue Southeast,residential,,False,True,341.2900000000001,"LINESTRING (-84.344365 33.743608, -84.345722 33.743228, -84.346176 33.74308, -84.3469787 33.7428616, -84.3471769 33.7428044, -84.3473995 33.7427402, -84.3474499 33.7427256, -84.347797 33.7426112, -84.347848 33.7425944)",1.49313282522776,0.00020409203003943555,,,,
68194530,68194532,0,9168186,,,Haas Avenue Southeast,residential,,False,False,194.40599999999998,"LINESTRING (-84.3443512 33.742674, -84.3443517 33.7426078, -84.3443651 33.7409257)",1.1903303849424562,9.643575862190268e-06,,,,
68194530,68194525,0,9168186,,,Haas Avenue Southeast,residential,,False,True,103.864,"LINESTRING (-84.3443512 33.742674, -84.344352 33.7427305, -84.344365 33.743608)",1.5681994977122935,5.658777534228629e-05,,,,
68194530,68199968,0,9170994,,,Metropolitan Avenue Southeast,residential,,False,True,140.722,"LINESTRING (-84.3443512 33.742674, -84.3444449 33.7426523, -84.3457995 33.7422854)",1.1900179118282044,0.0003085944275900886,,,,
68194532,68194535,0,9168186,,,Haas Avenue Southeast,residential,,False,False,87.634,"LINESTRING (-84.3443651 33.7409257, -84.3443646 33.7408236, -84.3443642 33.7407401, -84.3443637 33.740625, -84.3443615 33.7401376)",1.4909014268715657,0.0001601197501646686,,,,
68194532,68194530,0,9168186,,,Haas Avenue Southeast,residential,,False,True,194.40599999999998,"LINESTRING (-84.3443651 33.7409257, -84.3443517 33.7426078, -84.3443512 33.742674)",1.190330384942457,9.643575862190268e-06,,,,
68194532,68199968,0,9168846,,,Metropolitan Place Southeast,residential,,False,True,201.127,"LINESTRING (-84.3443651 33.7409257, -84.3452452 33.7417523, -84.3453228 33.7418251, -84.345682 33.742174, -84.3457995 33.7422854)",1.1999868814924521,9.770943845275801e-05,,,,
68194535,68194532,0,9168186,,,Haas Avenue Southeast,residential,,False,True,87.634,"LINESTRING (-84.3443615 33.7401376, -84.3443637 33.740625, -84.3443642 33.7407401, -84.3443646 33.7408236, -84.3443651 33.7409257)",1.490901426871565,0.00010880864840735434,,,,
68194535,68196085,0,586591018,,GA 260,Glenwood Avenue Southeast,secondary,,False,False,93.62200000000001,"LINESTRING (-84.3443615 33.7401376, -84.3444617 33.7401378, -84.3446397 33.7401381, -84.3449975 33.7401388, -84.3452679 33.7401393, -84.345374 33.7401395)",1.639184159862407,0.0004057580032581943,,,,
68196078,68282969,0,9191542,,,Brownwood Avenue Southeast,residential,,False,False,120.89299999999999,"LINESTRING (-84.3480214 33.7401609, -84.3480224 33.7401213, -84.348046 33.7391337, -84.3480474 33.7390739)",1.5757421011635124,0.001336150793987746,,,,
68196078,68196080,0,563545374,,GA 260,Glenwood Avenue Southeast,secondary,,False,False,104.935,"LINESTRING (-84.3480214 33.7401609, -84.3478111 33.7401606, -84.3471119 33.7401556, -84.347008 33.7401549, -84.3468866 33.740154)",1.463950468534248,0.0029506916081481543,,,,
68196078,69221929,0,563545374,,GA 260,Glenwood Avenue Southeast,secondary,,False,True,114.22899999999998,"LINESTRING (-84.3480214 33.7401609, -84.3480983 33.7401624, -84.3485025 33.7401704, -84.348578 33.7401717, -84.3488458 33.7401878, -84.3491454 33.7402207, -84.3492506 33.7402407)",1.6943108654059729,0.004658999518427721,,,,
68196080,68282971,0,9192795,,,Joseph Avenue Southeast,residential,,False,False,122.104,"LINESTRING (-84.3468866 33.740154, -84.3468858 33.7401046, -84.3468816 33.7398547, -84.3468691 33.7391202, -84.346868 33.739056)",1.3244264143406084,0.001433193066814818,,,,
68196080,68196082,0,563545374,,GA 260,Glenwood Avenue Southeast,secondary,,False,False,100.096,"LINESTRING (-84.3468866 33.740154, -84.3467684 33.7401535, -84.3466047 33.7401527, -84.3464549 33.740152, -84.3462744 33.7401512, -84.3461235 33.7401505, -84.3458294 33.7401491, -84.3458041 33.740149)",1.452429064272223,0.001277864778870986,,,,
68196080,68196078,0,563545374,,GA 260,Glenwood Avenue Southeast,secondary,,False,True,104.935,"LINESTRING (-84.3468866 33.740154, -84.347008 33.7401549, -84.3471119 33.7401556, -84.3478111 33.7401606, -84.3480214 33.7401609)",1.463950468534248,0.003251825911014662,,,,
68196082,5430678777,0,563545374,,GA 260,Glenwood Avenue Southeast,secondary,,False,False,7.196,"LINESTRING (-84.3458041 33.740149, -84.3457263 33.7401473)",1.661763124568336,0.0022673320531840175,,,,
68196082,68196080,0,563545374,,GA 260,Glenwood Avenue Southeast,secondary,,False,True,100.096,"LINESTRING (-84.3458041 33.740149, -84.3458294 33.7401491, -84.3461235 33.7401505, -84.3462744 33.7401512, -84.3464549 33.740152, -84.3466047 33.7401527, -84.3467684 33.7401535, -84.3468866 33.740154)",1.452429064272223,0.001377151154257184,,,,
68196082,68282973,0,933056111,,,Gresham Avenue Southeast,residential,,False,True,123.00999999999999,"LINESTRING (-84.3458041 33.740149, -84.3458041 33.7400927, -84.3458041 33.7398268, -84.3458041 33.7397846, -84.3458041 33.739643, -84.3458253 33.739043)",1.5934562601313444,0.0013557412028147111,,,,
68196085,5430678783,0,563545373,,,Flat Shoals Avenue Southeast,tertiary,,False,True,33.14,"LINESTRING (-84.345374 33.7401395, -84.3454608 33.7402202, -84.345613 33.7403616)",1.3511132054293702,0.0017590124978317117,,,,
68196085,5430678777,0,563545374,,GA 260,Glenwood Avenue Southeast,secondary,,False,True,32.587,"LINESTRING (-84.345374 33.7401395, -84.3455115 33.7401425, -84.3457263 33.7401473)",1.3387967152077331,0.0008611288684992291,,,,
68196085,68211351,0,563545376,,,Flat Shoals Avenue Southeast,tertiary,,False,False,82.04,"LINESTRING (-84.345374 33.7401395, -84.3452866 33.7400706, -84.3450019 33.7398463, -84.3448422 33.7397204, -84.3447878 33.7396775, -84.3447462 33.7396447, -84.34473 33.739632)",1.6364671964288362,0.0006414494233869452,,,,
68196085,68194535,0,586591018,,GA 260,Glenwood Avenue Southeast,secondary,,False,True,93.622,"LINESTRING (-84.345374 33.7401395, -84.3452679 33.7401393, -84.3449975 33.7401388, -84.3446397 33.7401381, -84.3444617 33.7401378, -84.3443615 33.7401376)",1.6391841598624066,0.00035444690150088004,,,,
68196556,69133293,0,46226098,,,Dekalb Avenue Northeast,secondary,35 mph,False,True,19.928,"LINESTRING (-84.3491224 33.7601562, -84.3493108 33.7600691)",1.4852330717415791,0.0019506103352446619,,,,
68196556,5649592816,0,9168348,,,Dekalb Avenue Northeast,secondary,35 mph,False,False,21.656,"LINESTRING (-84.3491224 33.7601562, -84.3490441 33.7601927, -84.3489179 33.7602512)",1.485224918792616,0.0025445696963668587,,,,
68196556,2511829122,0,243822814,,,,trunk_link,,True,False,31.846999999999998,"LINESTRING (-84.3491224 33.7601562, -84.3492265 33.7601828, -84.3493431 33.7602558, -84.3494029 33.7603113)",9.48043331571142,0.0007077414260119386,,,,
68196558,1400950462,0,595373213,3,,Dekalb Avenue Northeast,secondary,35 mph,False,False,39.895,"LINESTRING (-84.3481783 33.7605163, -84.3485793 33.7603837)",1.6150530017106817,0.001039989907603626,,,,
68196558,68374063,0,9190898,,,Josephine Street Northeast,residential,,True,False,495.682,"LINESTRING (-84.3481783 33.7605163, -84.3480632 33.7648902, -84.348061 33.764973)",5.942592898644277,5.834666653727697e-05,,,,
68196558,68196565,0,595373213,3,,Dekalb Avenue Northeast,secondary,35 mph,False,True,120.661,"LINESTRING (-84.3481783 33.7605163, -84.3480475 33.7605563, -84.347788 33.7606356, -84.3475493 33.7606973, -84.3475117 33.760707, -84.3469284 33.7608241)",1.4939861312563392,0.0008351700605179874,,,,
68196565,68374066,0,9187079,,,Elmira Place Northeast,residential,,False,False,458.97,"LINESTRING (-84.3469284 33.7608241, -84.3469265 33.7610465, -84.3468944 33.7648851, -84.3468929 33.7649516)",1.4828789907238344,6.3623340122249e-05,,,,
68196565,68196558,0,595373213,3,,Dekalb Avenue Northeast,secondary,35 mph,False,False,120.66100000000002,"LINESTRING (-84.3469284 33.7608241, -84.3475117 33.760707, -84.3475493 33.7606973, -84.347788 33.7606356, -84.3480475 33.7605563, -84.3481783 33.7605163)",1.4939861312563392,0.0008490592358163621,,,,
68196565,68196571,0,595373213,3,,Dekalb Avenue Northeast,secondary,35 mph,False,True,130.8,"LINESTRING (-84.3469284 33.7608241, -84.346581 33.7608932, -84.3461881 33.7609657, -84.3455443 33.7610671)",1.4882454428007534,0.0006509110449875846,,,,
68196571,68168815,0,9172979,,,Candler Street Northeast,residential,,False,False,204.371,"LINESTRING (-84.3455443 33.7610671, -84.3455435 33.7611431, -84.3455392 33.7615603, -84.3455389 33.7615848, -84.3455364 33.7618201, -84.3455347 33.7619821, -84.3455301 33.7624211, -84.345525 33.762905)",1.4578430406598866,0.00042358952089016877,,,,
68196571,68196565,0,595373213,3,,Dekalb Avenue Northeast,secondary,35 mph,False,False,130.8,"LINESTRING (-84.3455443 33.7610671, -84.3461881 33.7609657, -84.346581 33.7608932, -84.3469284 33.7608241)",1.4882454428007523,0.0006540649188544645,,,,
68196571,68196574,0,595373213,3,,Dekalb Avenue Northeast,secondary,35 mph,False,True,213.785,"LINESTRING (-84.3455443 33.7610671, -84.3452992 33.7611061, -84.3450227 33.7611501, -84.3447451 33.7611942, -84.3443575 33.7612555, -84.3443044 33.7612635, -84.3441281 33.7612901, -84.3440157 33.761309, -84.3439364 33.7613224, -84.3437875 33.7613537, -84.3432857 33.7614733)",1.242825684505349,0.0002462447672986949,,,,
68196574,68196571,0,595373213,3,,Dekalb Avenue Northeast,secondary,35 mph,False,False,213.785,"LINESTRING (-84.3432857 33.7614733, -84.3437875 33.7613537, -84.3439364 33.7613224, -84.3440157 33.761309, -84.3441281 33.7612901, -84.3443044 33.7612635, -84.3443575 33.7612555, -84.3447451 33.7611942, -84.3450227 33.7611501, -84.3452992 33.7611061, -84.3455443 33.7610671)",1.2428256845053496,0.0002462447672986949,,,,
68197091,68307804,0,"[9177992, 9168427]",,,"['Lyndale Drive Southeast', 'Gresham Avenue Southeast']",residential,,False,"[False, True]",77.213,"LINESTRING (-84.346765 33.727641, -84.346678 33.727631, -84.346372 33.727635, -84.345931 33.727641)",1.9395426392546857,0.0010646750357540123,,,,
68197091,69223273,0,9168427,,,Lyndale Drive Southeast,residential,,False,True,240.101,"LINESTRING (-84.346765 33.727641, -84.348257 33.727601, -84.3486577 33.7275912, -84.34936 33.727574)",1.2237985274481096,4.548856538768994e-06,,,,
68197091,69271770,0,9175082,,,Beechview Drive Southeast,residential,,False,True,354.115,"LINESTRING (-84.346765 33.727641, -84.346781 33.727604, -84.346777 33.727584, -84.346772 33.727243, -84.346775 33.727134, -84.346807 33.726984, -84.346895 33.726817, -84.347023 33.726559, -84.347097 33.726455, -84.347187 33.72638, -84.34727 33.726345, -84.34738 33.72632, -84.347556 33.72631, -84.347867 33.726307, -84.348218 33.726312, -84.3486811 33.7263348, -84.349376 33.726369)",1.551750854217813,0.00048132967322227655,,,,
68197091,69499967,0,9186839,,,Stoneybrook Drive Southeast,residential,,False,True,363.22900000000004,"LINESTRING (-84.346765 33.727641, -84.346745 33.727773, -84.346728 33.727964, -84.346718 33.72828, -84.346762 33.728463, -84.346859 33.728685, -84.347023 33.728853, -84.347219 33.728988, -84.347324 33.729017, -84.348261 33.729049, -84.349346 33.729085)",1.399287412320778,0.000838566540066935,,,,
68198187,68198195,0,9168591,,,Mansfield Avenue Northeast,residential,,False,False,128.32,"LINESTRING (-84.347177 33.768031, -84.3463767 33.7682117, -84.3463021 33.7682126, -84.3462487 33.7681829, -84.3459573 33.7679314)",1.522260320883949,0.00022174159340985925,,,,
68198187,69225697,0,9168591,,,Mansfield Avenue Northeast,residential,,False,True,174.652,"LINESTRING (-84.347177 33.768031, -84.347993 33.767834, -84.348332 33.767823, -84.3485709 33.7678233, -84.3489071 33.7678238, -84.3489508 33.7678239, -84.3490324 33.7678266)",1.548216117006525,0.0005637549537047707,,,,
68198187,68265032,0,9173876,,,Felder Avenue Northeast,residential,,False,False,106.057,"LINESTRING (-84.347177 33.768031, -84.3471787 33.7681008, -84.3472001 33.7689846)",1.4198940639035076,0.0003649395972503072,,,,
68198195,68212384,0,9170624,,,Euclid Avenue Northeast,residential,,False,False,30.738,"LINESTRING (-84.3459573 33.7679314, -84.3456582 33.7680522)",1.5106343371408681,0.0008594912801452723,,,,
68198195,68198187,0,9168591,,,Mansfield Avenue Northeast,residential,,False,True,128.32,"LINESTRING (-84.3459573 33.7679314, -84.3462487 33.7681829, -84.3463021 33.7682126, -84.3463767 33.7682117, -84.347177 33.768031)",1.5222603208839491,0.00042850228595203927,,,,
68198195,68212379,0,9170624,,,Euclid Avenue Northeast,residential,,False,True,124.394,"LINESTRING (-84.3459573 33.7679314, -84.346255 33.767757, -84.34697 33.767198)",1.4895353641458684,0.0008933347727937136,,,,
68199968,68194532,0,9168846,,,Metropolitan Place Southeast,residential,,False,False,201.127,"LINESTRING (-84.3457995 33.7422854, -84.345682 33.742174, -84.3453228 33.7418251, -84.3452452 33.7417523, -84.3443651 33.7409257)",1.1999868814924517,0.00014902054021007227,,,,
68199968,68194530,0,9170994,,,Metropolitan Avenue Southeast,residential,,False,False,140.722,"LINESTRING (-84.3457995 33.7422854, -84.3444449 33.7426523, -84.3443512 33.742674)",1.190017911828203,0.0002927037554146556,,,,
68199968,68211342,0,9170994,,,Metropolitan Avenue Southeast,residential,,False,True,135.85899999999998,"LINESTRING (-84.3457995 33.7422854, -84.3462763 33.7421529, -84.3466759 33.7420418, -84.3468014 33.7420069, -84.3471418 33.7419122, -84.347193 33.741898)",1.7269416130379196,0.0006497586679977632,,,,
68200550,1778953302,0,9168944,,,Amsterdam Avenue Northeast,residential,,False,False,17.919,"LINESTRING (-84.3477441 33.7875711, -84.3475504 33.7875638)",1.7471343893942135,0.0004501548430765797,,,,
68200550,9769655409,0,"[9168944, 9246383]",,,Amsterdam Avenue Northeast,residential,,False,True,190.131,"LINESTRING (-84.3477441 33.7875711, -84.348425 33.787564, -84.3497511 33.7875686, -84.3498014 33.7875691)",1.4259688021554373,0.0005590847943249679,,,,
68200550,9769655415,0,"[9188547, 9274292]",,,McLynn Avenue Northeast,residential,,False,True,455.75300000000004,"LINESTRING (-84.3477441 33.7875711, -84.3476881 33.7876757, -84.3476364 33.7877844, -84.347595 33.7878815, -84.3475807 33.7879332, -84.3475728 33.7879817, -84.3475568 33.7881092, -84.3475434 33.7882091, -84.3475231 33.788301, -84.3474949 33.7883865, -84.3474496 33.7884793, -84.3473906 33.7885885, -84.3473393 33.7886833, -84.3472837 33.7887841, -84.3472463 33.7888498, -84.3472302 33.7888998, -84.3472265 33.7889427, -84.3472262 33.7889891, -84.347233 33.7890415, -84.3472469 33.7890841, -84.3472679 33.7891351, -84.3473026 33.7891884, -84.3473556 33.7892392, -84.3474175 33.7892771, -84.3474915 33.789311, -84.3475717 33.7893362, -84.3476627 33.7893617, -84.3477339 33.7893819, -84.3477872 33.7893928, -84.3478335 33.7893948, -84.3478859 33.7893915, -84.3479415 33.7893851, -84.3479983 33.7893688, -84.3480466 33.7893448, -84.3480851 33.789316, -84.3481203 33.789285, -84.3481548 33.7892502, -84.3481902 33.7892043, -84.3482353 33.7891443, -84.3483077 33.7890665, -84.3484243 33.7889646, -84.3485049 33.7889015, -84.3485919 33.7888448, -84.3486635 33.7888058, -84.3487341 33.7887747, -84.3488102 33.7887459, -84.3488817 33.788724, -84.3489757 33.78871, -84.3490534 33.7887, -84.3491164 33.788691, -84.3491743 33.788691, -84.349671 33.788699, -84.3497169 33.788699, -84.3497881 33.7887012)",1.4255648071484683,0.0,,,,
68200552,1778953302,0,9168944,,,Amsterdam Avenue Northeast,residential,,False,True,53.933,"LINESTRING (-84.3469674 33.7875418, -84.3475504 33.7875638)",1.2125480947987477,0.00015017291719989374,,,,
68200552,1778953347,0,9171531,,,Rosedale Road Northeast,residential,,False,True,49.885,"LINESTRING (-84.3469674 33.7875418, -84.3470993 33.7875159, -84.3471937 33.7874871, -84.347287 33.7874417, -84.347386 33.7873901, -84.3474512 33.7873534)",1.1744725454447154,0.00011305424784353875,,,,
68200552,68169062,0,9172430,,,Hancock Drive Northeast,residential,,False,True,275.29699999999997,"LINESTRING (-84.3469674 33.7875418, -84.3468606 33.7875396, -84.3467537 33.7875354, -84.3466463 33.7875259, -84.3465397 33.7875093, -84.3464719 33.7874929, -84.3464199 33.7874743, -84.3463442 33.7874411, -84.3462721 33.7873961, -84.3461873 33.7873308, -84.3461226 33.7872664, -84.3460527 33.7871814, -84.3459973 33.7871014, -84.3459378 33.7870079, -84.3458712 33.7868911, -84.3457527 33.7866741, -84.345639 33.7864866, -84.3455571 33.7863476, -84.3454965 33.7862216, -84.3454338 33.7860516, -84.3453808 33.7858908, -84.3453433 33.7857208)",1.556454221659083,1.758891194990678e-05,,,,
68205591,68219859,0,129601735,3,GA 154,Memorial Drive Southeast,primary,,False,False,36.359,"LINESTRING (-84.3458382 33.7475729, -84.345445 33.747568)",1.4507567694183237,0.00043863107317836493,,,,
68205591,68205616,0,9169620,,,Trenton Street Southeast,residential,,False,False,267.091,"LINESTRING (-84.3458382 33.7475729, -84.3458337 33.7470738, -84.3458431 33.7469401, -84.3458651 33.7468379, -84.345928 33.746714, -84.346051 33.74654, -84.346131 33.746485, -84.346251 33.746422, -84.346349 33.746377, -84.346464 33.746349, -84.346603 33.746337, -84.346754 33.746332, -84.3475836 33.7463436)",1.2508650968704276,0.0002462447672986949,,,,
68205591,68190690,0,129601735,3,GA 154,Memorial Drive Southeast,primary,,False,True,57.861000000000004,"LINESTRING (-84.3458382 33.7475729, -84.3462937 33.747573, -84.346464 33.747573)",1.5058864161116052,0.0009296649736833487,,,,
