u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,Cost of returning,Edge Betweenness,ref,width,bridge,access,tunnel,junction
358480366,1509383382,0,137621873,True,,Harzer Straße,tertiary,30,False,47.371,"LINESTRING (13.4513447 52.4838106, 13.4512829 52.4838858, 13.4509721 52.4840436, 13.450826 52.4840783)",1.5639913281020879,0.0011275438808716288,,,,,,
358480366,1838907655,0,173065601,False,,Brockenstraße,residential,30,False,177.82299999999998,"LINESTRING (13.4513447 52.4838106, 13.4512753 52.4837548, 13.4512585 52.4837412, 13.4509931 52.4835398, 13.4502937 52.4830091, 13.4497703 52.4826118, 13.4497044 52.4825618)",1.635029996016494,0.0012260359589424685,,,,,,
359390910,260658026,0,"[42732336, 963165523, 1181329280, 1100646927]",False,2,Gartenstraße,tertiary,50,False,240.68900000000002,"LINESTRING (13.3853328 52.5352143, 13.3854393 52.5351228, 13.3854757 52.5350867, 13.3859486 52.5346561, 13.3863583 52.5343133, 13.3870269 52.5337963, 13.3871586 52.5336945, 13.387337 52.5335592, 13.3873564 52.5335439, 13.3874063 52.5335073, 13.3874495 52.5334761)",1.9460388823155963,0.007380782769337378,,,,,,
359390910,409493784,0,"[42732336, 1181328801, 1181328800]",False,2,Gartenstraße,tertiary,50,True,209.846,"LINESTRING (13.3853328 52.5352143, 13.3852502 52.535288, 13.3851299 52.5353954, 13.3843752 52.5360087, 13.3841316 52.5362072, 13.3837778 52.5364925, 13.3835861 52.5366539, 13.3835472 52.5366883, 13.3834951 52.5367345)",1.5112138332738347,0.005700145012597129,,,,,,
359390910,1924530305,0,182106933,True,1,Theodor-Heuss-Weg,residential,30,False,231.79500000000002,"LINESTRING (13.3853328 52.5352143, 13.3854042 52.5352465, 13.3854597 52.5352863, 13.3860059 52.5357638, 13.3860569 52.5358306, 13.3861233 52.5360235, 13.3861617 52.5360859, 13.3863563 52.5362544, 13.3870711 52.5368736, 13.3870903 52.5368891, 13.3871667 52.5369509)",7.790383455772749,0.0006464336011063371,,,,,,
359541354,29217348,0,32036516,False,,Naunynstraße,residential,30,False,26.044,"LINESTRING (13.4173402 52.5026038, 13.4172872 52.5025959, 13.4171466 52.5025751, 13.4169612 52.5025711)",1.3168142257501914,0.000273224043715847,,11,,,,
364132873,60103169,0,377751238,True,,Gethsemanestraße,residential,30,False,71.997,"LINESTRING (13.4168398 52.5479237, 13.4165653 52.5480175, 13.4164881 52.5480439, 13.4160068 52.5482153, 13.4159174 52.5482471)",6.746653001722201,0.0007226734886805049,,11,,,,
364132873,60103176,0,875860587,False,,Gethsemanestraße,residential,30,False,22.058,"LINESTRING (13.4168398 52.5479237, 13.4168752 52.5478551, 13.4169185 52.5477314)",1.6044905927779343,9.669995534627545e-05,,10,,,,
364142677,3836936303,0,"[875860585, 4631449, 161897995]",False,2,Lychener Straße,residential,30,False,343.258,"LINESTRING (13.4171359 52.5433601, 13.4170686 52.5433005, 13.4170406 52.5432756, 13.4167588 52.5430243, 13.4167282 52.5429969, 13.4165218 52.5428128, 13.416415 52.5427176, 13.4162292 52.5425519, 13.4161332 52.5424662, 13.4159509 52.5423036, 13.4158353 52.5422005, 13.4155377 52.541935, 13.4153303 52.5417501, 13.4151218 52.541564, 13.4150127 52.5414628, 13.4146304 52.5411388, 13.4144177 52.5409503, 13.4143885 52.5409049, 13.4143833 52.5408979, 13.4143754 52.5407899)",1.5955670467022218,0.0009002429819727389,,12.2,,,,
364142677,266594441,0,161897996,False,2,Lychener Straße,residential,30,True,74.72600000000001,"LINESTRING (13.4171359 52.5433601, 13.4172181 52.543432, 13.4172342 52.5434463, 13.4176729 52.5438298, 13.4177177 52.5438692, 13.4177664 52.543912)",1.7386898175737457,0.0004531083621939764,,12.4,,,,
364142677,28794346,0,1315857383,False,2,Raumerstraße,residential,30,False,129.663,"LINESTRING (13.4171359 52.5433601, 13.4170411 52.5434, 13.4170122 52.5434122, 13.4167897 52.5435057, 13.4165579 52.543603, 13.4157654 52.5439359, 13.4157615 52.5439375, 13.4157451 52.5439445, 13.4156853 52.5439704, 13.4155835 52.5440128, 13.4155587 52.5440232)",1.8579896866814924,0.0006550955276083974,,12.5,,,,
364142677,266594444,0,1315857383,False,2,Raumerstraße,residential,30,True,125.71600000000001,"LINESTRING (13.4171359 52.5433601, 13.4172503 52.5433119, 13.4172845 52.5432978, 13.4175524 52.5431866, 13.4178721 52.5430539, 13.4185553 52.5427704, 13.4185931 52.5427547, 13.418671 52.5427224)",1.6263597136310661,0.0009350400315413601,,12.5,,,,
365052412,352779590,0,23817858,False,,Storkower Straße,unclassified,30,True,115.74200000000002,"LINESTRING (13.4554879 52.5337254, 13.4552845 52.5336515, 13.4552354 52.5336339, 13.4549383 52.5335275, 13.4543004 52.5332937, 13.4540191 52.5331914)",1.2121839935455996,0.000273224043715847,,,,,,
366963935,29209317,0,4675342,True,1,Blücherstraße,tertiary,30,False,42.477000000000004,"LINESTRING (13.4001495 52.4937107, 13.4000579 52.4938161, 13.3999018 52.4939147, 13.3998408 52.4939648, 13.3997872 52.4940192)",2.697476916750717,0.0033666518816541893,,,,,,
366963935,27432943,0,"[1061707859, 1061707860, 4675343]",False,,Blücherstraße,tertiary,30,False,181.695,"LINESTRING (13.4001495 52.4937107, 13.4001996 52.493679, 13.4006938 52.4933663, 13.4009512 52.4932034, 13.4009949 52.4931757, 13.4012646 52.493005, 13.4016263 52.4927761, 13.4017046 52.4927266, 13.4018259 52.4926509, 13.4019156 52.4926027, 13.4020247 52.4925423)",1.8001766881278944,0.0024384816538903253,,,,,,
367115172,1544797671,0,32654704,False,,Bahrfeldtstraße,living_street,,False,91.087,"LINESTRING (13.4706605 52.496211, 13.4703889 52.4958928, 13.4701003 52.4955546, 13.470085 52.4955367, 13.4700411 52.4954838)",1.4756182317997106,0.000273224043715847,,3.5,,,,
367945640,367945642,0,32699658,False,,Dora-Benjamin-Park,living_street,,False,115.602,"LINESTRING (13.4668765 52.4963275, 13.4668391 52.4963057, 13.4667824 52.4962725, 13.4664505 52.4960788, 13.4663715 52.4960324, 13.4660584 52.4958485, 13.4659748 52.4957999, 13.4656498 52.4956043)",1.4642051183059068,0.0005446559647071298,,,,,,
367945640,4081394148,0,"[627228820, 67145406]",False,2,Alt-Stralau,tertiary,50,True,77.623,"LINESTRING (13.4668765 52.4963275, 13.4665802 52.4965303, 13.4662651 52.4967438, 13.4662008 52.4967863, 13.466104 52.4968431)",1.5554986404811466,0.006246369084688253,,,,,,
367945640,29786525,0,1056837048,False,2,Alt-Stralau,tertiary,50,False,51.626000000000005,"LINESTRING (13.4668765 52.4963275, 13.4673118 52.4960361, 13.4673892 52.4959838)",1.4893279702940045,0.00543446281868049,,,,,,
367945642,10554281706,0,32699658,False,,Dora-Benjamin-Park,living_street,,False,33.149,"LINESTRING (13.4656498 52.4956043, 13.4652903 52.4954019)",1.2574332589332091,0.000273224043715847,,,,,,
367945642,367945643,0,4685963,False,,Dora-Benjamin-Park,living_street,,False,90.75,"LINESTRING (13.4656498 52.4956043, 13.4657132 52.495565, 13.4659399 52.4954905, 13.4665537 52.4952979, 13.4668212 52.4952127)",1.5773301746053008,1.64277916418383e-06,,,,,,
367945642,367945640,0,32699658,False,,Dora-Benjamin-Park,living_street,,True,115.60199999999999,"LINESTRING (13.4656498 52.4956043, 13.4659748 52.4957999, 13.4660584 52.4958485, 13.4663715 52.4960324, 13.4664505 52.4960788, 13.4667824 52.4962725, 13.4668391 52.4963057, 13.4668765 52.4963275)",1.4642051183059077,0.0005446559647071298,,,,,,
367945643,29786526,0,"[889753089, 4685963]",False,,Dora-Benjamin-Park,living_street,,False,146.769,"LINESTRING (13.4668212 52.4952127, 13.4670757 52.4951337, 13.4672584 52.4950783, 13.4674121 52.4950317, 13.4676182 52.4949692, 13.4680222 52.4948466, 13.4681027 52.494934, 13.4683548 52.495208, 13.4683773 52.4952325, 13.4683952 52.4952519, 13.4684254 52.4952847)",1.4018017826397973,2.6135123066560935e-06,,,,,,
367945643,367945642,0,4685963,False,,Dora-Benjamin-Park,living_street,,True,90.75,"LINESTRING (13.4668212 52.4952127, 13.4665537 52.4952979, 13.4659399 52.4954905, 13.4657132 52.495565, 13.4656498 52.4956043)",1.5773301746053001,1.64277916418383e-06,,,,,,
367945643,10554290231,0,1056862442,False,,Dora-Benjamin-Park,living_street,,True,91.44200000000001,"LINESTRING (13.4668212 52.4952127, 13.467166 52.4956118, 13.467214 52.4956722, 13.4673748 52.4958693, 13.4674231 52.4959071, 13.4674655 52.4959327)",1.1738679649037738,0.00027195462345261406,,,,,,
370532908,29271260,0,"[4615603, 1079028819, 1079028820, 1079028821, 1079028822, 1113717337, 744938428, 31748765]",False,,"['Holzmarktstraße', 'Singerstraße', 'Lichtenberger Straße']",residential,30,False,599.6469999999999,"LINESTRING (13.4206018 52.5161444, 13.4205399 52.5160633, 13.4204923 52.5160028, 13.4201508 52.5155688, 13.4202224 52.5155234, 13.4207788 52.5153506, 13.4208624 52.5153226, 13.4220626 52.5149208, 13.4225504 52.514762, 13.4227334 52.5146912, 13.4230652 52.5145628, 13.4236504 52.5143578, 13.4237224 52.5143489, 13.4237876 52.5143556, 13.4238423 52.5143787, 13.4238781 52.5144063, 13.4244055 52.5149765, 13.4244512 52.5150266, 13.4245265 52.515113, 13.4246258 52.5152189, 13.4246605 52.5152558, 13.4248786 52.5154976, 13.4253511 52.5160214, 13.4254055 52.5160817, 13.4257359 52.5159811)",1.294347969926807,0.000273224043715847,,,,,,
371544302,1544797624,0,"[23754602, 1125943765, 1125943769, 35575482, 1125943773, 1056858943]",False,2,"['Tunnelstraße', 'Alt-Stralau']",tertiary,50,True,635.0160000000001,"LINESTRING (13.4795507 52.4912604, 13.4792912 52.4914609, 13.4792105 52.491524, 13.4791279 52.4915886, 13.4787221 52.4919075, 13.4783898 52.4921682, 13.4782407 52.4922851, 13.4780856 52.4924119, 13.4780159 52.4924588, 13.4779473 52.4924939, 13.4778743 52.4925154, 13.4778072 52.4925268, 13.4773744 52.4925857, 13.4772246 52.4926049, 13.4771737 52.4926115, 13.4769028 52.4926467, 13.4767195 52.4926711, 13.4765951 52.4926885, 13.4761573 52.4927459, 13.476031 52.4927632, 13.4758281 52.4927909, 13.4754984 52.4928341, 13.4750892 52.4928883, 13.4749408 52.4929112, 13.4748414 52.4929266, 13.4743171 52.4930443, 13.4739178 52.493134, 13.4737096 52.4931802, 13.4735519 52.4932151, 13.4731468 52.4933417, 13.4731175 52.4933508, 13.4729611 52.4934, 13.472917 52.4934136, 13.4725916 52.4935155, 13.4724616 52.4935562, 13.4723782 52.4935817, 13.4721791 52.4936432, 13.4718264 52.4937521, 13.4716928 52.4937926, 13.4715637 52.4938317)",1.2357274439123975,0.000273224043715847,,6.5,,,,
378205967,2460158462,0,33283513,False,,Ehrenbergstraße,residential,50,True,10.697,"LINESTRING (13.450693 52.5016171, 13.4507488 52.5017071)",1.7023665335509384,0.003369041378620275,,,,,,
378205967,26960746,0,"[36991224, 1117262057, 421557818]",True,"['2', '3']",Stralauer Allee,primary,50,False,346.78799999999995,"LINESTRING (13.450693 52.5016171, 13.4508755 52.5015646, 13.4514272 52.5014329, 13.4532415 52.5009369, 13.4543082 52.5006438, 13.4546471 52.5005198, 13.4550474 52.5003957, 13.4551023 52.500378, 13.4553353 52.500304)",6.653755078665916,0.008781326678584283,B 96a,,,,,
383210539,29785478,0,4685796,False,,Warschauer Platz,residential,30,True,29.084,"LINESTRING (13.4479818 52.5027444, 13.4478726 52.5025898, 13.4478614 52.5025739, 13.4478121 52.5025041)",1.363525082563157,0.0005203876361453232,,10.1,,,,
383210539,29785479,0,"[1081624465, 1146102556, 33561470, 747452671]",True,,Warschauer Platz,residential,30,False,180.79399999999998,"LINESTRING (13.4479818 52.5027444, 13.4483757 52.5032844, 13.4484185 52.5033431, 13.448437 52.5033684, 13.4484946 52.5034474, 13.4486438 52.5036519, 13.4490198 52.5041674, 13.4490658 52.5042304)",1.391435569284412,1.1648797709667159e-05,,6,,,,
385246995,29785147,0,33696931,False,2,Tamara-Danz-Straße,residential,50,True,11.193,"LINESTRING (13.4440727 52.503527, 13.4441533 52.5036149)",1.5898346103432106,0.0009588603294220255,,,,,,
385246995,20246112,0,"[421557801, 320398971]",True,"['4', '2']",Mühlenstraße,secondary,50,False,194.302,"LINESTRING (13.4440727 52.503527, 13.4442211 52.5034606, 13.4445172 52.5033524, 13.4447769 52.5032626, 13.445337 52.5030792, 13.4456746 52.5029683, 13.4463634 52.502761, 13.4464233 52.502742, 13.4465904 52.5026911)",8.611000920723304,0.007732038823351957,,,,,,
388310225,26822995,0,4618775,False,,Magdeburger Platz,residential,30,False,124.233,"LINESTRING (13.3595795 52.5033812, 13.3611878 52.5030696, 13.3613291 52.5030436)",1.2318834132167515,0.000273224043715847,,11,,,,
388575367,388575368,0,"[358207016, 33913508]",True,1,Potsdamer Straße,secondary_link,30,False,54.679,"LINESTRING (13.3681948 52.5055388, 13.368294 52.5056026, 13.3683909 52.5056496, 13.3684241 52.5056587, 13.3684939 52.5056779, 13.3686469 52.5057114, 13.3689059 52.5057427)",12.800542268184946,0.00036185944680158365,,,,,,
388575367,2020514544,0,"[147686220, 37294341]",True,3,Potsdamer Straße,primary,30,False,33.900000000000006,"LINESTRING (13.3681948 52.5055388, 13.3682755 52.5056737, 13.3683021 52.5057191, 13.3683623 52.5058261)",12.126245739923668,0.02576997806143098,B 1,,,,,
388575368,26870782,0,"[335487067, 37294340]",True,"['2', '3']",Schöneberger Ufer,secondary,50,False,207.40400000000002,"LINESTRING (13.3689059 52.5057427, 13.3690695 52.5057158, 13.369363 52.5056441, 13.3696154 52.505573, 13.3700803 52.5054078, 13.3707136 52.505156, 13.3707513 52.5051388, 13.3713789 52.5048711, 13.3714078 52.5048585, 13.3714448 52.5048436, 13.3715364 52.504804)",12.339432998348249,0.0019887335218049065,,,,,,
390512754,262215600,0,"[548665800, 42990033, 42990035]",False,,Gürtelstraße,residential,30,True,164.71699999999998,"LINESTRING (13.455162 52.5435178, 13.4546872 52.5437116, 13.4546176 52.5437656, 13.4543881 52.5438509, 13.4539109 52.5440589, 13.4536542 52.5441639, 13.4532511 52.5443236, 13.4531634 52.5443583)",1.2181407173322423,0.000273224043715847,,,,,,
394947364,30683483,0,1173111796,False,,Gürtelstraße,residential,30,False,12.685,"LINESTRING (13.4534429 52.54468, 13.4535966 52.5446146)",1.2011561567656472,0.0005460747285307431,,,,,,
394947364,829523597,0,69166177,False,,Gürtelstraße,residential,30,True,22.332,"LINESTRING (13.4534429 52.54468, 13.4534056 52.5446278, 13.4533113 52.5444958)",1.2045884043093535,0.0010917014263803454,,,,,,
394947364,4697691916,0,"[1316993838, 593504922, 1135421806, 1316993839]",False,,Gürtelstraße,residential,30,True,129.086,"LINESTRING (13.4534429 52.54468, 13.4533117 52.5447489, 13.4529133 52.5449584, 13.4528082 52.5450119, 13.4522103 52.5453174, 13.4519866 52.5454305)",1.6301961143304946,0.0015958106144442106,,,,,,
408160921,1777386583,0,110032714,True,,Leipziger Platz,unclassified,50,False,233.488,"LINESTRING (13.3794837 52.5097162, 13.3794894 52.5097021, 13.3794986 52.509643, 13.3795085 52.5095954, 13.3795266 52.5093635, 13.3790864 52.5090452, 13.3786378 52.5090203, 13.3784582 52.5090103, 13.3780198 52.5089859, 13.3779176 52.5090364, 13.3774913 52.5092554, 13.3774581 52.5094071, 13.3774451 52.5094653, 13.3774348 52.5095113)",2.265872690856061,8.796335706402509e-05,,5,,,,
408160921,25663498,0,"[505526660, 356359316, 1199404285]",False,"['5', '4']",Leipziger Straße,primary,30,False,320.18100000000004,"LINESTRING (13.3794837 52.5097162, 13.3795964 52.5097236, 13.3805394 52.5097841, 13.3808911 52.5098054, 13.3815206 52.509845, 13.3827109 52.5099137, 13.382865 52.5099232, 13.3835559 52.5099659, 13.3838972 52.5099866, 13.3839666 52.5099913, 13.3841906 52.5100067)",2.06886207606403,0.015315032773444327,B 1,,,,,
408160921,26866997,0,"[453379904, 4396109]",False,"['5', '4']",Leipziger Platz,primary,30,True,104.08899999999998,"LINESTRING (13.3794837 52.5097162, 13.3792472 52.5096901, 13.3791803 52.5096843, 13.3789232 52.5096668, 13.3784781 52.5096385, 13.3782529 52.5096252, 13.3779568 52.5096068)",1.0732415599855116,0.015460269385914216,B 1,,,,,
409493784,1895952567,0,45339885,False,,Feldstraße,residential,30,False,75.246,"LINESTRING (13.3834951 52.5367345, 13.3836242 52.5367915, 13.3836308 52.536797, 13.3838501 52.5369884, 13.3841554 52.5372727)",1.2453210791455274,0.000273224043715847,,,,,,
409493784,26752261,0,1080200475,False,2,Gartenstraße,tertiary,50,True,135.06,"LINESTRING (13.3834951 52.5367345, 13.3831449 52.5370295, 13.3823382 52.5377245)",1.500547978479647,0.005294378559043723,,,,,,
409493784,359390910,0,"[1181328800, 1181328801, 42732336]",False,2,Gartenstraße,tertiary,50,False,209.846,"LINESTRING (13.3834951 52.5367345, 13.3835472 52.5366883, 13.3835861 52.5366539, 13.3837778 52.5364925, 13.3841316 52.5362072, 13.3843752 52.5360087, 13.3851299 52.5353954, 13.3852502 52.535288, 13.3853328 52.5352143)",1.5112138332738347,0.007163861247884922,,,,,,
409551394,342452547,0,"[30829977, 849560626]",False,,Paul-Lincke-Ufer,living_street,,False,45.238,"LINESTRING (13.432908 52.4925366, 13.4333327 52.4924032, 13.4333713 52.4923912, 13.4335021 52.4923504)",1.3312287829278224,0.000273224043715847,,,,,,
411515861,29786517,0,"[35079637, 1056861518, 1056861519]",False,,Fischzug,living_street,,True,135.351,"LINESTRING (13.4708647 52.4981063, 13.4708366 52.4980691, 13.4704475 52.4976073, 13.4703007 52.4974255, 13.4701503 52.4972468, 13.4700734 52.4971553, 13.4699628 52.49702)",1.4395896759989568,0.000273224043715847,,5,,permissive,,
412194367,2757332331,0,270731298,True,,Rüdersdorfer Straße,tertiary,50,False,29.489,"LINESTRING (13.4365196 52.5153316, 13.4363507 52.5154077, 13.436227 52.5154359, 13.4361339 52.5154304)",2.415585606805662,0.007113383124476365,,,,,,
412194367,29273073,0,"[271049536, 271049534]",False,2,Rüdersdorfer Straße,tertiary,50,True,159.75400000000002,"LINESTRING (13.4365196 52.5153316, 13.437516 52.5149081, 13.4383107 52.5145755, 13.4384562 52.51451)",1.605874098999593,0.0068369481942123405,,,,,,
415917290,27786596,0,152952349,True,2,Grunewaldstraße,secondary,50,False,49.5,"LINESTRING (13.3539206 52.489931, 13.3534352 52.4899168, 13.3533825 52.4899154, 13.3531912 52.489903)",2.4042917406067335,0.0010427914103557812,,,,,,
415917290,1657188910,0,1128209803,False,2,Grunewaldstraße,secondary,50,True,70.698,"LINESTRING (13.3539206 52.489931, 13.3541121 52.4899545, 13.3549442 52.4900566)",1.5744685065974593,0.0018404353663472209,,,,,,
416010793,26807680,0,321842355,True,,Alt-Moabit,residential,50,False,28.485,"LINESTRING (13.3633069 52.5230252, 13.363183 52.5229871, 13.3630661 52.5229276, 13.3630441 52.5229131, 13.3629751 52.5228713)",4.771912078336994,0.0022218588195586303,,,,,,
416010793,26982575,0,"[403538432, 1305210257, 900528643, 61816617]",True,"['1', '2']",Alt-Moabit,tertiary,50,False,180.91199999999995,"LINESTRING (13.3633069 52.5230252, 13.3632015 52.5230381, 13.3630432 52.5230575, 13.362888 52.5230766, 13.3623389 52.5231466, 13.3612013 52.5232851, 13.3608628 52.5233263, 13.3608386 52.5233293, 13.3608007 52.5233341, 13.3606862 52.5233484)",19.782153368633818,0.004667135605446261,,,,,,
416010795,417671985,0,35630823,False,,Emma-Herwegh-Straße,residential,30,False,91.78399999999999,"LINESTRING (13.3661261 52.5246135, 13.3663105 52.5246743, 13.367046 52.5249221, 13.367173 52.5249637, 13.3672193 52.5249789, 13.3673165 52.5250094)",1.2711991599937624,0.000273224043715847,,,,,,
416010795,26703741,0,"[305801705, 4395253]",False,"['2', '3']",Clara-Jaschke-Straße,residential,50,True,78.628,"LINESTRING (13.3661261 52.5246135, 13.3661248 52.5246331, 13.3661218 52.5246726, 13.3661202 52.5246939, 13.3661147 52.5247668, 13.3661105 52.5248755, 13.3660989 52.5249509, 13.366058 52.5250408, 13.3660178 52.5251061, 13.3659835 52.5251516, 13.3659715 52.5251678, 13.3659549 52.5251901, 13.3658139 52.525265)",1.814545514080286,0.003941027214877008,,,,,,
