u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,Cost of returning,Edge Betweenness,geometry,ref,bridge,width,tunnel,junction,access
81551287,81551286,0,222382835,False,4,Avenida Jujuy,secondary,60,True,112.05999999999999,1.7528968466238866,0.009957137759547695,"LINESTRING (-58.403201 -34.6198199, -58.4033992 -34.6191901, -58.4034219 -34.6191121, -58.4035056 -34.6188438)",,,,,,
81551287,195584235,0,898593433,True,,Estados Unidos,residential,40,False,94.171,5.33733777492027,0.023530060863793795,"LINESTRING (-58.403201 -34.6198199, -58.402288 -34.6197835, -58.4021731 -34.6197789)",,,,,,
81551287,81551289,0,898593434,False,4,Avenida Jujuy,secondary,60,False,151.162,1.7674912837724646,0.007188737831240497,"LINESTRING (-58.403201 -34.6198199, -58.4028454 -34.6209764, -58.4027939 -34.6211374)",,,,,,
81551289,195867066,0,898593431,True,,Carlos Calvo,residential,30,False,159.982,10.242098248003655,0.012326917872238594,"LINESTRING (-58.4027939 -34.6211374, -58.4044936 -34.6214744)",,,,,,
81551289,81551290,0,898593432,False,4,Avenida Jujuy,secondary,60,False,146.747,1.7344325516605892,0.00712292148821982,"LINESTRING (-58.4027939 -34.6211374, -58.4027566 -34.6212792, -58.402706 -34.6214957, -58.4026365 -34.6217919, -58.402487 -34.6224327)",,,,,,
81551289,81551287,0,898593434,False,4,Avenida Jujuy,secondary,60,True,151.162,1.7674912837724657,0.009761614903222878,"LINESTRING (-58.4027939 -34.6211374, -58.4028454 -34.6209764, -58.403201 -34.6198199)",,,,,,
81551290,81551416,0,273892889,False,4,Avenida Jujuy,secondary,60,False,150.712,1.9133561599981508,0.007366663956966036,"LINESTRING (-58.402487 -34.6224327, -58.4022904 -34.6232936, -58.4022393 -34.6235152, -58.4021818 -34.6237646)",,,,,,
81551290,195867054,0,451270678,True,,Humberto I,residential,40,False,170.932,6.771038069817701,0.0024462393762595615,"LINESTRING (-58.402487 -34.6224327, -58.4040869 -34.6226955, -58.4043184 -34.6227356)",,,,,,
81551290,81551289,0,898593432,False,4,Avenida Jujuy,secondary,60,True,146.747,1.7344325516605885,0.0004439338454341054,"LINESTRING (-58.402487 -34.6224327, -58.4026365 -34.6217919, -58.402706 -34.6214957, -58.4027566 -34.6212792, -58.4027939 -34.6211374)",,,,,,
81551416,316984637,0,48397535,True,4,Avenida San Juan,primary,60,False,81.991,6.953446728593127,0.0076056399643625395,"LINESTRING (-58.4021818 -34.6237646, -58.4017688 -34.6237112, -58.4012966 -34.6236502)",,,,,,
81551416,81552579,0,273830331,True,4,Avenida Jujuy,secondary,60,False,160.666,16.617416507410507,0.0071590290652936645,"LINESTRING (-58.4021818 -34.6237646, -58.402115 -34.6240695, -58.402108 -34.6241016, -58.4020769 -34.6242435, -58.4018523 -34.6251838)",,,,,,
81551416,81551290,0,273892889,False,4,Avenida Jujuy,secondary,60,True,150.712,1.9133561599981497,0.0004292753444339647,"LINESTRING (-58.4021818 -34.6237646, -58.4022393 -34.6235152, -58.4022904 -34.6232936, -58.402487 -34.6224327)",,,,,,
81551676,81552578,0,9937626,True,2,Catamarca,residential,40,False,172.43,13.26947425355733,0.0016404462321939204,"LINESTRING (-58.4034929 -34.6239248, -58.4032175 -34.6251466, -58.4031875 -34.6252808, -58.4031499 -34.6254496)",,,,,,
81551676,81551416,0,457774116,True,4,Avenida San Juan,primary,60,False,121.28800000000001,6.9860107492396715,0.007827280417124133,"LINESTRING (-58.4034929 -34.6239248, -58.4027958 -34.623843, -58.4025414 -34.6238092, -58.4021818 -34.6237646)",,,,,,
81551679,437564733,0,463899915,True,,Pavón,tertiary,40,False,120.933,9.320731998428162,0.009048245403547879,"LINESTRING (-58.4026514 -34.627613, -58.4013458 -34.6274438)",,,,,,
81551679,206106026,0,253046616,True,,Catamarca,residential,40,False,132.247,5.698283176030868,0.004237775903840233,"LINESTRING (-58.4026514 -34.627613, -58.402461 -34.6284806, -58.4023946 -34.6287834)",,,,,,
81552576,603407910,0,48069283,True,2,La Rioja,residential,40,False,63.099,6.968574661472182,0.0044938915838983705,"LINESTRING (-58.4069174 -34.6259078, -58.4069816 -34.6253428)",,,,,,
81552577,206106011,0,47413572,True,,Deán Funes,residential,30,False,136.482,5.066549078054099,0.0092554885312737,"LINESTRING (-58.4056018 -34.6257635, -58.4054628 -34.626818, -58.4054539 -34.6268812, -58.4054404 -34.6269837)",,,,,,
81552577,81552576,0,47413573,True,,Cochabamba,residential,40,False,121.442,6.95560977103491,0.0014476330764994192,"LINESTRING (-58.4056018 -34.6257635, -58.406768 -34.6258916, -58.4069174 -34.6259078)",,,,,,
81552578,248775774,0,240588972,True,,Catamarca,residential,40,False,41.536,16.566325509666342,0.002215490411740643,"LINESTRING (-58.4031499 -34.6254496, -58.4030741 -34.6258179)",,,,,,
81552578,206106015,0,240588974,True,,Cochabamba,residential,40,False,95.247,13.110881286712205,0.002808653673815379,"LINESTRING (-58.4031499 -34.6254496, -58.4041789 -34.625579)",,,,,,
81552579,81552578,0,240588973,True,,Cochabamba,residential,40,False,122.355,16.40260241667738,0.0033836978533621016,"LINESTRING (-58.4018523 -34.6251838, -58.4031499 -34.6254496)",,,,,,
81552579,437564732,0,"[532250936, 773030557, 773030558]",True,4,Avenida Jujuy,secondary,60,False,135.659,10.20406843776067,0.006761127483579377,"LINESTRING (-58.4018523 -34.6251838, -58.4017322 -34.6257375, -58.4017048 -34.6258535, -58.4016551 -34.6260639, -58.4016182 -34.6262309, -58.4015844 -34.6263837)",,,,,,
81552580,316984618,0,898569298,True,,Cochabamba,residential,40,False,76.128,10.42192581582346,0.003159347699970193,"LINESTRING (-58.400262 -34.6248434, -58.4010627 -34.6250294)",,,,,,
81552580,81552581,0,898569299,True,,Cochabamba,residential,40,False,108.991,21.211414203457863,0.0005895720925646794,"LINESTRING (-58.400262 -34.6248434, -58.3991048 -34.6246111)",,,,,,
81552580,195723156,0,10065783,True,2,Alberti,residential,40,False,145.77100000000002,17.666165650241382,0.00561955999032343,"LINESTRING (-58.400262 -34.6248434, -58.4003938 -34.623826, -58.400407 -34.6237231, -58.4004356 -34.6235403)",,,,,,
81552581,195589441,0,335801181,True,,Matheu,residential,40,False,135.599,5.285594861287398,0.0061709350980993245,"LINESTRING (-58.3991048 -34.6246111, -58.3992561 -34.6235843, -58.3992832 -34.6234005)",,,,,,
81552582,81552581,0,19782162,True,,Cochabamba,residential,40,False,148.019,5.2929662903283585,0.0003081223439628686,"LINESTRING (-58.3974974 -34.6244614, -58.3991048 -34.6246111)",,,,,,
81552582,206106033,0,48397504,True,,Pichincha,residential,40,False,144.111,5.245817575135737,0.0091047899998335,"LINESTRING (-58.3974974 -34.6244614, -58.397294 -34.6255244, -58.397285 -34.6255765, -58.3972775 -34.6256161, -58.3972537 -34.6257418)",,,,,,
81552583,81552582,0,19782162,True,,Cochabamba,residential,40,False,141.686,5.285980479293085,0.0001450179542152005,"LINESTRING (-58.3959634 -34.6242957, -58.3960408 -34.6243157, -58.3974974 -34.6244614)",,,,,,
81552583,206148622,0,335801171,True,,Pasco,residential,40,False,141.84799999999998,6.4300363172320045,0.011296905162763228,"LINESTRING (-58.3959634 -34.6242957, -58.396309 -34.6232555, -58.39637 -34.6230647)",,,,,,
81555213,81555215,0,9937842,True,5,Avenida Brasil,secondary,60,False,116.782,10.41040774416743,0.008010168886172658,"LINESTRING (-58.4105356 -34.6350751, -58.4093389 -34.6347097)",,,,,,
81555215,206119451,0,47470228,True,,24 de Noviembre,residential,40,False,81.052,10.39717239199016,0.004938021311305752,"LINESTRING (-58.4093389 -34.6347097, -58.4092799 -34.635437)",,,,,,
81555215,206106035,0,47470385,True,,24 de Noviembre,residential,40,False,135.132,5.1126765464607615,0.0025724853080358293,"LINESTRING (-58.4093389 -34.6347097, -58.4095078 -34.6335024)",,,,,,
81555215,81555216,0,47470386,True,2,Avenida Brasil,secondary,60,False,140.952,7.101372769207455,0.0042372861989070434,"LINESTRING (-58.4093389 -34.6347097, -58.4091189 -34.6346889, -58.4079993 -34.6343524, -58.4078775 -34.6343222)",,,,,,
81555216,206119449,0,47413104,True,,General Urquiza,residential,40,False,89.469,8.646037328022876,0.0006219252651507361,"LINESTRING (-58.4078775 -34.6343222, -58.4078003 -34.6351243)",,,,,,
81555216,81555217,0,321758441,True,2,Avenida Brasil,secondary,60,False,182.6,5.100523445865598,0.004506983029112305,"LINESTRING (-58.4078775 -34.6343222, -58.4061219 -34.6337766, -58.4060103 -34.6337422)",,,,,,
81555217,3285260079,0,457774120,True,,La Rioja,residential,40,False,12.429,5.240738116197238,0.004246525298646553,"LINESTRING (-58.4060103 -34.6337422, -58.4060161 -34.6336787, -58.4060197 -34.6336307)",,,,,,
81555217,81555218,0,463366890,True,2,Avenida Brasil,secondary,60,False,148.21200000000002,8.91269283567842,0.005579110362841973,"LINESTRING (-58.4060103 -34.6337422, -58.4047458 -34.6332985, -58.404645 -34.633262, -58.4045223 -34.6332154)",,,,,,
81555218,674739219,0,463366890,True,2,Avenida Brasil,secondary,60,False,75.703,7.222586271082135,0.0061294407667603955,"LINESTRING (-58.4045223 -34.6332154, -58.4037749 -34.6329233)",,,,,,
81555218,81556502,0,328506557,True,,Deán Funes,residential,30,False,131.84,8.943499972808484,0.0032117787748170215,"LINESTRING (-58.4045223 -34.6332154, -58.4044476 -34.6336481, -58.4043007 -34.6343869)",,,,,,
81555219,81555221,0,48447096,True,2,Avenida Brasil,secondary,60,False,116.404,11.84545723989042,0.006533806453592785,"LINESTRING (-58.403096 -34.632645, -58.4020873 -34.6322373, -58.4019517 -34.6321876)",,,,,,
81555219,3285260074,0,463366893,True,,Esteban de Luca,residential,40,False,11.033999999999999,7.075087364985564,0.0029130587655713924,"LINESTRING (-58.403096 -34.632645, -58.4031093 -34.6325897, -58.4031184 -34.6325475)",,,,,,
81555221,206106068,0,457774117,True,,Catamarca,residential,40,False,115.308,11.832827511324853,0.0027082315155159743,"LINESTRING (-58.4019517 -34.6321876, -58.4015992 -34.6331832)",,,,,,
81555221,437564737,0,48447096,True,2,Avenida Brasil,secondary,60,False,142.38899999999998,8.928438633043648,0.006723061086772775,"LINESTRING (-58.4019517 -34.6321876, -58.4008617 -34.6317633, -58.4007074 -34.6317018, -58.4006881 -34.6316925, -58.4005441 -34.6316418)",,,,,,
81555222,235355154,0,463366887,True,2,Avenida Brasil,secondary,60,False,139.96,8.708493202620854,0.007501789871530808,"LINESTRING (-58.3977416 -34.6306816, -58.396247 -34.6304135)",,,,,,
81555222,3285259853,0,72491419,True,,Matheu,residential,40,False,11.17,8.929945501344914,0.016049360951385684,"LINESTRING (-58.3977416 -34.6306816, -58.3977553 -34.6306413, -58.3977755 -34.6305851)",,,,,,
81556497,4468636334,0,449942912,False,4,Avenida Chiclana,secondary,60,True,10.914,2.160199543528327,0.020668290528225122,"LINESTRING (-58.4054492 -34.6291866, -58.4055227 -34.6292639)",,,,,,
81556497,4558008422,0,460125160,True,4,Avenida Juan de Garay,secondary,60,False,18.042,8.548593063998396,0.03391490691198925,"LINESTRING (-58.4054492 -34.6291866, -58.4056449 -34.6292065)",,,,,,
81556497,11458509912,0,1234504853,True,3,Avenida Chiclana,tertiary,60,False,114.461,2.744770914315324,0.014005332560252477,"LINESTRING (-58.4054492 -34.6291866, -58.4052917 -34.6290257, -58.4051223 -34.6288336, -58.4049565 -34.628646, -58.4047553 -34.6283337)",,,,,,
81556499,206106052,0,19782168,False,,Inclán,residential,40,False,143.654,1.773969130652988,0.00020926724144967022,"LINESTRING (-58.404962 -34.6303769, -58.403401 -34.6302382)",,,,,,
81556499,487697943,0,444219208,True,,Deán Funes,residential,30,False,33.795,6.630115640233555,0.0035756295401768614,"LINESTRING (-58.404962 -34.6303769, -58.4049174 -34.6306786)",,,,,,
81556500,206106024,0,19782158,True,,Salcedo,residential,40,False,140.253,6.800762637700762,0.0023705309935884563,"LINESTRING (-58.4047703 -34.6316373, -58.4032627 -34.631409)",,,,,,
81556500,3285260076,0,532236900,True,,Deán Funes,residential,20,False,165.7,6.967420191212599,0.0028589626939517195,"LINESTRING (-58.4047703 -34.6316373, -58.4045365 -34.633115)",,,,,,
81556502,674739222,0,48447090,True,,Cátulo Castillo,residential,40,False,84.282,10.367320289233916,0.0008055646150968195,"LINESTRING (-58.4043007 -34.6343869, -58.4034761 -34.634049)",,,,,,
81556502,81556503,0,328506557,True,,Deán Funes,residential,30,False,128.28,5.359136801301216,0.00299741860206218,"LINESTRING (-58.4043007 -34.6343869, -58.4040978 -34.6353583, -58.4040633 -34.6355239)",,,,,,
81556503,206106010,0,325125739,True,,Rondeau,residential,30,False,159.508,5.323189976399774,0.0012102241248891225,"LINESTRING (-58.4040633 -34.6355239, -58.4057457 -34.6359002)",,,,,,
81556503,81556505,0,325125729,True,,Deán Funes,residential,30,False,141.66400000000002,6.993552710682336,0.00271280209489241,"LINESTRING (-58.4040633 -34.6355239, -58.4038977 -34.6362982, -58.4037874 -34.6367775)",,,,,,
81556505,81556506,0,93287044,True,,Zavaleta,residential,30,False,135.05,8.449722574362855,0.0022482353482732513,"LINESTRING (-58.4037874 -34.6367775, -58.4035389 -34.6379747)",,,,,,
81556505,206119461,0,325125723,False,2,Avenida Caseros,secondary,60,True,74.243,1.6273204892356705,0.004719253794152205,"LINESTRING (-58.4037874 -34.6367775, -58.4029905 -34.6366514)",,,,,,
81556505,283254770,0,368377515,False,,Avenida Caseros,secondary,60,False,137.516,1.6613479660929165,0.002552733875730517,"LINESTRING (-58.4037874 -34.6367775, -58.404006 -34.6368156, -58.4041449 -34.6368398, -58.4046861 -34.6369341, -58.4048236 -34.636958, -58.4049833 -34.636985, -58.4051114 -34.6370082, -58.4052579 -34.6370337)",,,,,,
81556506,206119459,0,93287044,True,,Zavaleta,residential,30,False,102.13,8.606765582671372,0.0021275067587442527,"LINESTRING (-58.4035389 -34.6379747, -58.4033316 -34.6388772)",,,,,,
81556506,206119460,0,452873359,True,,Patagones,residential,40,False,77.686,8.709914010753419,0.0003211158481901648,"LINESTRING (-58.4035389 -34.6379747, -58.4027138 -34.6378096)",,,,,,
81556507,206119458,0,340321898,True,,Uspallata,residential,30,False,28.966,8.82160179357162,0.006159476002662688,"LINESTRING (-58.4032624 -34.6392048, -58.4035703 -34.6392655)",,,,,,
81556507,81556508,0,444219011,True,,Zavaleta,residential,40,False,135.604,5.50867631927515,0.0017299969409765171,"LINESTRING (-58.4032624 -34.6392048, -58.4030003 -34.6404051)",,,,,,
81556508,206119266,0,299612669,True,,Los Patos,residential,40,False,160.689,5.48249639543344,0.005080884563814918,"LINESTRING (-58.4030003 -34.6404051, -58.4012905 -34.6400742)",,,,,,
81556508,81556510,0,444219011,True,,Zavaleta,residential,40,False,133.279,6.815921842663494,0.001643155932824236,"LINESTRING (-58.4030003 -34.6404051, -58.4027281 -34.6415826)",,,,,,
81556510,206119283,0,22135489,True,,Profesor Doctor Pedro Chutro,residential,40,False,186.401,6.843183042644545,0.0005347577870429951,"LINESTRING (-58.4027281 -34.6415826, -58.4046745 -34.6420784)",,,,,,
81556510,81556511,0,325125741,True,,Zavaleta,residential,40,False,33.674,11.515335209134168,0.0011083981457812408,"LINESTRING (-58.4027281 -34.6415826, -58.4026538 -34.6418792)",,,,,,
81556511,81556513,0,299612679,True,,Zavaleta,residential,40,False,63.077,11.487489922254435,0.0024897578213223404,"LINESTRING (-58.4026538 -34.6418792, -58.4025226 -34.6424361)",,,,,,
81556513,238069745,0,22136363,True,,Lagos,residential,40,False,187.629,11.614249730311585,0.0009735660541763831,"LINESTRING (-58.4025226 -34.6424361, -58.4045479 -34.6427024)",,,,,,
81556513,81556514,0,299612679,True,,Zavaleta,residential,40,False,75.281,13.289732741061163,0.001516191767145957,"LINESTRING (-58.4025226 -34.6424361, -58.4023657 -34.6431007)",,,,,,
81556514,206119262,0,299612668,True,,José A. Cortejarena,residential,40,False,190.327,14.707745231504688,0.0008533924635716661,"LINESTRING (-58.4023657 -34.6431007, -58.4044165 -34.6433889)",,,,,,
81556514,1558806676,0,299612678,True,,Zavaleta,residential,40,False,76.79,13.270639258005225,0.000662799303574291,"LINESTRING (-58.4023657 -34.6431007, -58.4022043 -34.6437784)",,,,,,
81556518,226859843,0,93286979,False,4,Avenida Amancio Alcorta,secondary,60,True,87.601,1.0328191001083307,0.0018431840745343965,"LINESTRING (-58.4017639 -34.6458012, -58.4014763 -34.6454103, -58.4013717 -34.6452834, -58.401306 -34.6452172, -58.4012231 -34.6451553)",,,,,,
81556834,89139867,0,47372394,True,4,Avenida Almafuerte,secondary,60,False,81.213,7.821281003998372,0.0015940548515230965,"LINESTRING (-58.4139584 -34.644548, -58.4136514 -34.6438627)",,,,,,
81556836,81556834,0,25964978,True,,Andrés Ferreyra,residential,40,False,87.225,7.66285110805639,0.0011606659856503395,"LINESTRING (-58.4130407 -34.6447609, -58.4139584 -34.644548)",,,,,,
81556836,206154358,0,450605291,True,,Cachi,residential,40,False,94.434,9.505119805962751,0.0002441342326927666,"LINESTRING (-58.4130407 -34.6447609, -58.412833 -34.6455928)",,,,,,
81556839,283253463,0,25964978,True,,Andrés Ferreyra,residential,40,False,42.083,9.663052417633903,5.321460273993174e-06,"LINESTRING (-58.4111547 -34.6451009, -58.4116027 -34.6450149)",,,,,,
81556839,283253603,0,25964980,True,,Diógenes Taborda,residential,40,False,105.085,11.039009560445864,0.000841476310197387,"LINESTRING (-58.4111547 -34.6451009, -58.4113854 -34.6441751)",,,,,,
81557193,89139980,0,325125731,True,,Famatina,residential,40,False,125.825,4.7591158759412595,0.000520523696984952,"LINESTRING (-58.4094891 -34.6461833, -58.4108376 -34.6464063)",,,,,,
81557194,81557193,0,325125731,True,,Famatina,residential,40,False,128.058,12.654536960498909,2.48117166149375e-06,"LINESTRING (-58.4081162 -34.6459583, -58.4094891 -34.6461833)",,,,,,
81557194,89139892,0,19783063,True,,Elía,residential,40,False,128.324,6.41528151478145,0.00042989563734933814,"LINESTRING (-58.4081162 -34.6459583, -58.4081815 -34.6456637, -58.4083639 -34.6448706, -58.4083746 -34.644824)",,,,,,
81557195,81557194,0,325125731,True,,Famatina,residential,40,False,127.384,6.477492108073943,0.0004323768090108319,"LINESTRING (-58.4067526 -34.6457261, -58.4081162 -34.6459583)",,,,,,
81557197,1558806677,0,93286994,True,,Monteagudo,residential,40,False,127.887,6.146272175375712,0.0007600873503012828,"LINESTRING (-58.4040382 -34.6452708, -58.4042611 -34.6441354)",,,,,,
81557791,89139880,0,47372394,True,4,Avenida Almafuerte,secondary,60,False,82.47,9.648623548882902,0.0007658005745218275,"LINESTRING (-58.4143644 -34.6453875, -58.4142823 -34.6452325, -58.4140277 -34.6446996)",,,,,,
81574349,96045804,0,165356953,True,,Humboldt,residential,40,False,98.555,6.726816396453563,0.002276017941482872,"LINESTRING (-58.4458204 -34.593334, -58.4450498 -34.592715)",,,,,,
81574349,81574350,0,1268297568,True,5,Avenida Corrientes,secondary,60,False,106.928,4.996959344291657,0.01134630006702428,"LINESTRING (-58.4458204 -34.593334, -58.4452384 -34.5938731, -58.4450458 -34.5940538)",,,,,,
81574350,237100529,0,221561174,True,,Darwin,residential,40,False,145.544,4.9524178853651755,0.0005240169255083708,"LINESTRING (-58.4450458 -34.5940538, -58.4462329 -34.5949246)",,,,,,
81574350,1422573845,0,47088462,True,5,Avenida Corrientes,secondary,60,False,96.483,8.436027123979674,0.011883343143755495,"LINESTRING (-58.4450458 -34.5940538, -58.4449082 -34.5941802, -58.4445478 -34.5945073, -58.4444357 -34.5946121, -58.444342 -34.5946997)",,,,,,
81574352,237100494,0,121035142,True,1,Thames,residential,40,False,143.463,5.287308043645621,0.010316385298535553,"LINESTRING (-58.443505 -34.5954785, -58.4446305 -34.5963764)",,,,,,
