u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,tunnel,geometry,Cost of returning,Edge Betweenness,bridge,junction,width,access,est_width,service
3869439040,65209205,0,2305443,False,2,,Allées Jules Guesde,primary,30,False,200.585,,"LINESTRING (1.451182 43.5954081, 1.4511113 43.5953808, 1.4510491 43.5953604, 1.4498137 43.5949189, 1.4496605 43.5948642, 1.4495105 43.5948106, 1.4493406 43.5947499, 1.4491174 43.5946665, 1.4490766 43.5946521, 1.4489501 43.5946075)",1.6233094913203676,0.02410579944785949,,,,,,
3869439040,3869439039,0,383633393,True,1,,Allées Jules Guesde,primary,30,False,17.887,,"LINESTRING (1.451182 43.5954081, 1.4512692 43.5954084, 1.4513322 43.5953929, 1.4513936 43.5953711)",16.524078250281892,0.06906495304280864,,,,,,
3869439360,3869439367,0,383633384,True,,,Allée Paul Sabatier,living_street,20,False,95.682,,"LINESTRING (1.4546952 43.5962808, 1.4557652 43.5966549)",25.274270281409187,0.0002875649640887749,,,,,,
3869439360,241773279,0,22540764,False,,,Rue de Valenciennes,residential,30,False,81.40599999999999,,"LINESTRING (1.4546952 43.5962808, 1.4547365 43.5962282, 1.4556262 43.5961525, 1.4556577 43.5961518)",1.1993493293489632,0.00013048047586022434,,,,,,
3869439367,241773281,0,22540758,True,,,Port Saint-Sauveur,residential,30,False,12.665,,"LINESTRING (1.4557652 43.5966549, 1.4557655 43.5966805, 1.4557644 43.5967296, 1.455759 43.5967686)",24.87392698307282,0.006388957268679715,,,,,,
3870855530,701760,0,1171602878,False,2,,Boulevard Lazare Carnot,primary,30,True,17.288,,"LINESTRING (1.4521444 43.6005004, 1.4521598 43.6004495, 1.4522048 43.6003514)",1.5469650669709685,0.037018386010757194,,,,,,
3870855530,242780794,0,1318489440,False,2,,Boulevard Lazare Carnot,primary,30,False,80.16599999999998,,"LINESTRING (1.4521444 43.6005004, 1.4521048 43.6006306, 1.4520814 43.6007134, 1.4520622 43.6007812, 1.4520379 43.6008672, 1.452009 43.601003, 1.4519982 43.6010685, 1.4519869 43.6011365, 1.4519756 43.6012103)",1.4560974688850257,0.01601968371453752,,,,,,
3871183918,250880160,0,150537275,False,2,M 50,Avenue Jean Chaubet,secondary,30,False,5.182,,"LINESTRING (1.4719902 43.6030688, 1.4719405 43.6030392)",1.3806609222020094,0.017177513016487685,,,,,,
3871183918,250828011,0,150537275,False,2,M 50,Avenue Jean Chaubet,secondary,30,True,54.638,,"LINESTRING (1.4719902 43.6030688, 1.4725018 43.6033916)",1.515658978286552,0.014540189959058916,,,,,,
3871183918,3871183938,0,383801699,True,,,Rue des Pensées,residential,30,False,51.954,,"LINESTRING (1.4719902 43.6030688, 1.4715764 43.6034273)",4.120747285818853,0.0005285051020528928,,,,,,
3871183927,250827246,0,23193690,False,,,Rue des Arbustes,residential,30,False,18.709,,"LINESTRING (1.476623 43.603279, 1.4765915 43.6034457)",1.221707509527512,7.115771982853505e-05,,,,,,
3871183927,250827268,0,23193690,False,,,Rue des Arbustes,residential,30,True,128.008,,"LINESTRING (1.476623 43.603279, 1.4766624 43.6030707, 1.4766826 43.6029434, 1.4767116 43.6028285, 1.4767183 43.6027663, 1.4767351 43.6026991, 1.4767566 43.6026452, 1.4767817 43.6025959, 1.4768747 43.6024172, 1.4770161 43.602172)",1.8660467672540573,0.0007355923123231167,,,,,,
3871183927,3871183933,0,383801696,False,,,Rue des Arbustes,residential,30,True,17.404,,"LINESTRING (1.476623 43.603279, 1.4766673 43.6033159, 1.4767145 43.6033383, 1.4768062 43.6033452)",1.2363806697213542,7.103443895565124e-05,,,,,,
3871183933,250827246,0,23193697,False,,,Rue des Arbustes,residential,30,False,20.585,,"LINESTRING (1.4768062 43.6033452, 1.4765915 43.6034457)",1.1904964291573457,2.4730143100492256e-05,,,,,,
3871183933,4360608205,0,23193697,False,,,Rue des Arbustes,residential,30,True,119.293,,"LINESTRING (1.4768062 43.6033452, 1.4770241 43.6032422, 1.4779173 43.6028227, 1.4780018 43.6027945, 1.4780624 43.6027804)",1.6155521608535734,0.0002608130146729881,,,,,,
3871183933,3871183927,0,383801696,False,,,Rue des Arbustes,residential,30,False,17.404,,"LINESTRING (1.4768062 43.6033452, 1.4767145 43.6033383, 1.4766673 43.6033159, 1.476623 43.603279)",1.2363806697213549,0.00012818745162458548,,,,,,
3871183938,250880153,0,23197649,False,,,Rue des Pensées,residential,30,False,4.183,,"LINESTRING (1.4715764 43.6034273, 1.4715364 43.6034033)",1.3030426174703915,0.0005987505434220877,,,,,,
3871183938,250880156,0,23197649,False,,,Rue des Pensées,residential,30,True,68.414,,"LINESTRING (1.4715764 43.6034273, 1.4722397 43.6038118)",1.432851295843704,0.00013925807400955162,,,,,,
3871183940,250827246,0,438327873,False,,,Rue des Éparges,residential,30,False,11.678,,"LINESTRING (1.4764883 43.6035195, 1.4765211 43.603496, 1.4765915 43.6034457)",1.480469678652517,0.0008451643521422468,,,,,,
3871183950,2132581646,0,383801666,False,3,M 50,Avenue Jean Chaubet,secondary,50,False,10.07,,"LINESTRING (1.4748221 43.6044507, 1.4747051 43.6044187)",1.601053285729662,0.016052451770550036,,,,,,
3871183950,250827090,0,"[383801672, 383801676]",False,"['3', '4']",M 50,Avenue Jean Chaubet,secondary,50,True,47.392,,"LINESTRING (1.4748221 43.6044507, 1.4751931 43.6045503, 1.4753752 43.6045964)",1.522066211326316,0.01088843791101843,,,,,,
3871183950,3871183952,0,615204276,True,,,Rue François Oulié,residential,30,False,24.488,,"LINESTRING (1.4748221 43.6044507, 1.4747442 43.6044734, 1.4747165 43.6044715, 1.4746727 43.60448, 1.4746376 43.6044988, 1.474596 43.6045673)",8.167276457723979,1.0355593322240028e-05,,,,,,
3871183952,250979396,0,23193732,False,,,Rue François Oulié,residential,30,False,187.206,,"LINESTRING (1.474596 43.6045673, 1.4744542 43.6047915, 1.4743053 43.6050138, 1.4742971 43.6050448, 1.4743062 43.6050738, 1.4743454 43.6051094, 1.4754196 43.6057786, 1.475488 43.6058068)",1.7048604963781053,0.0012174479320767758,,,,,,
3871185495,250979350,0,22635255,False,2,,Avenue de la Gloire,tertiary,30,False,144.519,,"LINESTRING (1.4786712 43.6051261, 1.4785255 43.6051572, 1.4783578 43.6051626, 1.4783029 43.605163, 1.477698 43.6051679, 1.4775518 43.6051737, 1.4774083 43.6051839, 1.4772836 43.6051985, 1.4770737 43.6052337, 1.4768964 43.6052662)",1.7150175345489764,0.008466338601470218,,,,,,
3871185495,5817840972,0,23182999,False,,,Rue de l'Ayga,residential,30,True,77.806,,"LINESTRING (1.4786712 43.6051261, 1.4786553 43.6050261, 1.4786399 43.6049644, 1.4785979 43.6048234, 1.4785035 43.6045062, 1.4784897 43.6044393)",1.6926963279882277,0.0036708852395120526,,,,,,
3871185495,4284001246,0,"[532002017, 32541474, 383801683]",False,"['3', '2']",M 50,Avenue Jean Chaubet,secondary,50,True,50.305,,"LINESTRING (1.4786712 43.6051261, 1.4788063 43.6051303, 1.4788123 43.6051303, 1.4790183 43.6051291, 1.4791363 43.6051368, 1.479209 43.6051479, 1.4792914 43.6051623)",1.7763598064478074,0.02563001950402034,,,,,,
3871185495,250827090,0,"[30406641, 486218396, 383801676]",False,3,M 50,Avenue Jean Chaubet,secondary,50,False,274.337,,"LINESTRING (1.4786712 43.6051261, 1.4785272 43.6050924, 1.4784349 43.6050829, 1.478396 43.6050821, 1.477861 43.6050713, 1.4775485 43.605063, 1.4773037 43.6050475, 1.4770717 43.6050159, 1.4769383 43.6049946, 1.476658 43.6049325, 1.4762084 43.604814, 1.4760145 43.6047645, 1.4757313 43.6046927, 1.4753752 43.6045964)",1.6604447132292488,0.01578976488660921,,,,,,
3873081708,5163896579,0,532070982,False,,,Impasse Jean Chaubet,residential,30,False,7.119,,"LINESTRING (1.4811696 43.6058596, 1.481216 43.6058051)",1.6609159635603226,0.00014566867939950972,,,,,,
3873081708,250979486,0,"[383801673, 383801675]",True,2,M 50,Avenue Jean Chaubet,secondary,50,False,72.026,,"LINESTRING (1.4811696 43.6058596, 1.4811359 43.6058486, 1.4810752 43.6058259, 1.4807634 43.605705, 1.4805882 43.6056344, 1.480463 43.6055831, 1.4803814 43.6055536)",6.304365976568308,0.024486885282117923,yes,,,,,
3873081750,191057543,0,"[105517633, 32541662]",True,"['3', '2']",M 50,Avenue Jean Chaubet,secondary,,False,144.43200000000002,,"LINESTRING (1.4840896 43.6070004, 1.4840097 43.6069643, 1.4839649 43.6069442, 1.4837708 43.6068637, 1.4835288 43.6067639, 1.4833696 43.6066965, 1.482676 43.6064286, 1.4826476 43.6064177, 1.4825181 43.6063753)",11.98506897541197,0.026753700004181688,,,,,,
3873081753,251328081,0,384009472,True,2,16,"Toulouse Centre, Les Argoulets, Balma",motorway_link,,False,21.789,,"LINESTRING (1.4841857 43.6072467, 1.4842297 43.6071527, 1.4842285 43.6071303, 1.4842212 43.6070562)",22.313167969082176,0.00048550473359101995,,,,,,
3873081753,3873081750,0,384009474,True,2,16,"Toulouse Centre, Les Argoulets, Balma",motorway_link,,False,28.507,,"LINESTRING (1.4841857 43.6072467, 1.4841262 43.6071207, 1.4841153 43.6070891, 1.4840896 43.6070004)",26.97617713541962,0.002510984818897439,,,,,,
3894984193,251314379,0,"[310570162, 23229293]",False,1,,"['Rue Dinetard', 'Chemin Cassaing']",residential,30,False,330.55899999999997,,"LINESTRING (1.4790092 43.6153082, 1.4794253 43.6155078, 1.4797201 43.6156443, 1.4797698 43.6156909, 1.4797621 43.6157238, 1.4795695 43.615887, 1.4794073 43.6160234, 1.4792813 43.6161398, 1.4788634 43.6164603, 1.47869 43.6165954, 1.4785628 43.6166974, 1.4781714 43.6170288, 1.4781192 43.6170797, 1.477614 43.6167986)",1.5422689173570465,8.891016552380366e-05,,,,,,
3894984193,251313031,0,"[23229292, 425208639]",True,,,Rue Dinetard,residential,30,False,279.39399999999995,,"LINESTRING (1.4790092 43.6153082, 1.4788988 43.6152553, 1.4761979 43.6139567, 1.4761494 43.6139339, 1.4761179 43.6139184)",7.364214971843493,0.00043126114952214364,,,,,,
3905070673,301075817,0,387184657,False,2,,Avenue Albert Bedouce,tertiary,30,False,4.193,,"LINESTRING (1.4552488 43.5765225, 1.4552857 43.5765491)",1.633839069127558,0.0008418850809235375,,,,,,
3905070673,301075181,0,4612225,True,1,,Avenue Albert Bedouce,tertiary,30,False,21.711,,"LINESTRING (1.4552488 43.5765225, 1.4551342 43.5764613, 1.4551031 43.5764446, 1.4550319 43.5764066)",8.958334904328579,0.0019215789656399443,,,,,,
3933807993,10087870562,0,233365394,False,,,Chemin Francis Poulenc,residential,30,True,124.06000000000002,,"LINESTRING (1.4039487 43.5710625, 1.4041236 43.5710577, 1.4041661 43.5710687, 1.4042484 43.5710899, 1.4043262 43.5711302, 1.4044234 43.5711895, 1.4044569 43.5712327, 1.404459 43.5712842, 1.4044335 43.5713362, 1.4042906 43.5715582, 1.4041592 43.5716778, 1.4040507 43.5717024, 1.4039195 43.5716996)",1.6899867717441897,0.0,,,,,,
3933807993,10087870562,1,762472790,False,,,Rue Germaine Peyroles,residential,30,False,70.92099999999999,,"LINESTRING (1.4039487 43.5710625, 1.4039426 43.5710826, 1.4039195 43.5716996)",,0.0017478762157466562,,,,,,
3933807993,5042780262,0,762472790,False,,,Rue Germaine Peyroles,residential,30,True,23.003,,"LINESTRING (1.4039487 43.5710625, 1.403959 43.5709637, 1.403982 43.5708572)",1.8817467142332518,4.2605869668644685e-05,,,,,,
3935977843,61292885,0,"[494191557, 233245295]",True,,,Place de la Daurade,living_street,20,False,32.861,,"LINESTRING (1.439697 43.6015398, 1.4397568 43.6014854, 1.439783 43.6014589, 1.4398001 43.601429, 1.4398105 43.601398, 1.4398111 43.6013688, 1.4398034 43.6013373, 1.4397914 43.6013086, 1.4397632 43.6012766)",21.933162957720953,0.007125313922414712,,,,,,
3946791826,247052589,0,391464284,True,,,Chemin de Gabardie,tertiary,30,False,28.649,,"LINESTRING (1.4820097 43.6325743, 1.4819983 43.6325052, 1.4820073 43.6324129, 1.482063 43.6323263)",7.294094440614147,0.0016186532047898466,,,,,,
3946791826,386910439,0,"[658422840, 654984201, 654984199]",False,2,,Chemin de Gabardie,tertiary,30,True,240.698,,"LINESTRING (1.4820097 43.6325743, 1.4819909 43.6326575, 1.4819815 43.6327157, 1.4819627 43.6328328, 1.481946 43.632933, 1.4819258 43.6331031, 1.4819258 43.6331594, 1.4819265 43.6332162, 1.4819205 43.6333433, 1.4819064 43.6335103, 1.4818849 43.6337088, 1.4818836 43.6338277, 1.4819071 43.6340509, 1.4819486 43.6343902, 1.4819701 43.6345624, 1.481993 43.6347308)",1.8677010584803222,0.0017135794769103801,,,,,,
3948895003,244630382,0,1188309419,False,,,Rue du Poitou,residential,30,False,25.106,,"LINESTRING (1.4173613 43.5758251, 1.4173262 43.5758355, 1.4172963 43.5758444, 1.4170728 43.5759105)",1.0500778195256768,0.00015701051970482024,,,,,,
3948895260,245216731,0,149950711,False,,,Rue Sainte-Odile,residential,30,True,14.898,,"LINESTRING (1.427131 43.5785678, 1.4271042 43.5785759, 1.4269598 43.5786185)",1.2579041430478402,0.00015701051970482024,,,6,,,
3948895272,245216731,0,22803225,False,,,Rue Sainte-Odile,residential,30,False,159.12900000000002,,"LINESTRING (1.425056 43.5789996, 1.4262287 43.5787589, 1.4267107 43.5786633, 1.4268957 43.5786275, 1.4269387 43.5786204, 1.4269598 43.5786185)",1.5568521122099672,0.0003139717270604869,,,7,,,
3948895272,12128486604,0,1309942178,True,,,Rue Sainte-Odile,residential,30,False,18.337,,"LINESTRING (1.425056 43.5789996, 1.4250025 43.5790374, 1.4249843 43.5790734, 1.4249765 43.5791088, 1.4249559 43.5791422)",2.406506702427646,0.00017772170634930027,,,6,,,
3955715488,1176102729,0,621812446,False,2,,Avenue de Galilée,residential,30,False,10.487,,"LINESTRING (1.4937981 43.6233805, 1.4936958 43.6234389)",1.6455328399681963,0.0009365401351237267,,,,,,
3955715488,2337655147,0,24441465,False,2,,Rue Colette,residential,30,True,249.16100000000003,,"LINESTRING (1.4937981 43.6233805, 1.4938817 43.6233348, 1.4939169 43.6233132, 1.4942577 43.6231147, 1.4943314 43.6230688, 1.4943632 43.6230511, 1.4947442 43.622825, 1.4948363 43.6227712, 1.4952828 43.6225056, 1.4953183 43.6224839, 1.4955617 43.6223422, 1.4960205 43.6220697, 1.4961744 43.6219798, 1.4962037 43.6219729)",1.5711951091984238,0.0003139717270604869,,,,,,
3955715488,3955715495,0,392337824,True,,,Avenue Galilée,residential,30,False,124.606,,"LINESTRING (1.4937981 43.6233805, 1.4939176 43.6234861, 1.4940494 43.6235948, 1.4941236 43.6236489, 1.4942053 43.6237027, 1.4944263 43.6238389, 1.4944806 43.6238718, 1.494604 43.6239427, 1.4946755 43.6239807, 1.4947804 43.6240325, 1.494853 43.6240664, 1.494954 43.6241175)",4.798360550820379,0.00038451304252460294,,,,,,
3955715495,1176102712,0,621812450,False,,,Avenue de Galilée,residential,30,True,9.891,,"LINESTRING (1.494954 43.6241175, 1.4948539 43.6241691)",1.5002782504488206,0.0003855732580314037,,,,,,
3959229168,3959229218,0,392736826,False,,,Rue Jacques Delors,residential,,True,22.046999999999997,,"LINESTRING (1.4899922 43.6118469, 1.4899857 43.6118971, 1.4899274 43.6120388)",1.2894516657559498,0.00015701051970482024,,,,,,
3959229218,3959229168,0,392736826,False,,,Rue Jacques Delors,residential,,False,22.046999999999997,,"LINESTRING (1.4899274 43.6120388, 1.4899857 43.6118971, 1.4899922 43.6118469)",1.2894516657559492,0.00015701051970482024,,,,,,
3959229218,3959229258,0,392736826,False,,,Rue Jacques Delors,residential,,True,57.667,,"LINESTRING (1.4899274 43.6120388, 1.4898748 43.6121667, 1.4897228 43.6125358)",1.522251557645161,0.0006275489553277456,,,,,,
3959229218,3959229222,0,392736828,False,,,Rue Jacques Delors,residential,,False,59.262,,"LINESTRING (1.4899274 43.6120388, 1.4900793 43.6120641, 1.4901599 43.6120605, 1.490368 43.6120489, 1.490657 43.6120721)",1.3664605591726853,0.0003139717270604869,,,,,,
3959229222,3959229254,0,392736825,False,,,Rue Jacques Delors,residential,,False,50.53,,"LINESTRING (1.490657 43.6120721, 1.4905922 43.6125241)",1.3664605591726848,1.9724939661409577e-07,,,,,,
3959229222,3959229223,0,392736828,False,,,Rue Jacques Delors,residential,,False,20.91,,"LINESTRING (1.490657 43.6120721, 1.4909146 43.6120961)",1.2740417045326253,0.00015701051970482024,,,,,,
3959229222,3959229218,0,392736828,False,,,Rue Jacques Delors,residential,,True,59.262,,"LINESTRING (1.490657 43.6120721, 1.490368 43.6120489, 1.4901599 43.6120605, 1.4900793 43.6120641, 1.4899274 43.6120388)",1.3664605591726855,0.0003139717270604869,,,,,,
3959229223,3959229222,0,392736828,False,,,Rue Jacques Delors,residential,,True,20.91,,"LINESTRING (1.4909146 43.6120961, 1.490657 43.6120721)",1.2740417045326256,0.00015701051970482024,,,,,,
3959229244,3959229258,0,392736827,False,,,Rue Jacques Delors,residential,,False,54.335,,"LINESTRING (1.4890759 43.6123965, 1.4891236 43.6124071, 1.4897228 43.6125358)",1.6733518382885442,0.001254703411862263,,,,,,
3959229244,2138027413,0,"[636642155, 30227124, 636642165]",True,1,,Avenue des Arènes,tertiary,50,False,151.19300000000004,,"LINESTRING (1.4890759 43.6123965, 1.4889784 43.6127119, 1.4889578 43.6127632, 1.488915 43.6128693, 1.4888972 43.6129135, 1.4888925 43.612925, 1.4888334 43.6130451, 1.4887861 43.613151, 1.4887527 43.6132388, 1.4887256 43.6133099, 1.4887095 43.61336, 1.4886823 43.6134451, 1.4886698 43.6135558, 1.4886714 43.6136042, 1.4886914 43.6136598, 1.4887299 43.6137074)",5.954965859196244,0.008602588622181405,,,,,,
3959229254,3959229222,0,392736825,False,,,Rue Jacques Delors,residential,,True,50.53,,"LINESTRING (1.4905922 43.6125241, 1.490657 43.6120721)",1.3664605591726855,1.9724939661409577e-07,,,,,,
3959229254,7204472830,0,625704216,False,,,Rue Jacques Delors,residential,,False,31.293,,"LINESTRING (1.4905922 43.6125241, 1.490548 43.6128037)",1.2894516657559487,0.00015701051970482024,,,,,,
3959229254,3959229258,0,392736827,False,,,Rue Jacques Delors,residential,,True,70.786,,"LINESTRING (1.4905922 43.6125241, 1.4903423 43.612509, 1.49019 43.6125183, 1.4899175 43.6125574, 1.4898144 43.6125527, 1.4897228 43.6125358)",1.5222515576451612,0.0003137744776638728,,,,,,
3959229258,3959229280,0,392736826,False,,,Rue Jacques Delors,residential,,True,31.966,,"LINESTRING (1.4897228 43.6125358, 1.4896018 43.6128096)",1.4664077454359297,0.00015701051970482024,,,,,,
3959229258,3959229218,0,392736826,False,,,Rue Jacques Delors,residential,,False,57.667,,"LINESTRING (1.4897228 43.6125358, 1.4898748 43.6121667, 1.4899274 43.6120388)",1.5222515576451614,0.0006275489553277456,,,,,,
3959229258,3959229254,0,392736827,False,,,Rue Jacques Delors,residential,,False,70.786,,"LINESTRING (1.4897228 43.6125358, 1.4898144 43.6125527, 1.4899175 43.6125574, 1.49019 43.6125183, 1.4903423 43.612509, 1.4905922 43.6125241)",1.5222515576451614,0.0003137744776638728,,,,,,
3959229258,3959229244,0,392736827,False,,,Rue Jacques Delors,residential,,True,54.335,,"LINESTRING (1.4897228 43.6125358, 1.4891236 43.6124071, 1.4890759 43.6123965)",1.673351838288543,0.001254703411862263,,,,,,
3959229280,3959229258,0,392736826,False,,,Rue Jacques Delors,residential,,False,31.966,,"LINESTRING (1.4896018 43.6128096, 1.4897228 43.6125358)",1.4664077454359288,0.00015701051970482024,,,,,,
3959234821,6847044734,0,731029960,False,,,Rue de Rome,residential,30,False,15.109,,"LINESTRING (1.4913942 43.6126076, 1.4912074 43.6125945)",1.04052019004578,2.465617457676197e-08,,,,,,
3959234821,6847044734,1,33762370,False,,,Rue de Rome,residential,30,True,46.93299999999999,,"LINESTRING (1.4913942 43.6126076, 1.4913855 43.6126602, 1.491373 43.6127424, 1.4913418 43.6127539, 1.4911872 43.6127423, 1.4911911 43.6127135, 1.4912074 43.6125945)",,0.0,,,,,,
3959234821,386273599,0,33762370,False,,,Rue de Rome,residential,30,False,38.097,,"LINESTRING (1.4913942 43.6126076, 1.4914546 43.6126111, 1.4914791 43.6124367, 1.4913094 43.6124247)",1.211222749231646,0.00015698586353024346,,,,,,
3961773208,2409103787,0,232565412,False,,,Rue Frida Kahlo,residential,30,False,52.519,,"LINESTRING (1.4338034 43.6293941, 1.4337417 43.6293871, 1.4331587 43.6293212)",1.2427126431238489,0.00015701051970482024,,,,,,
3961773208,246591853,0,636976825,False,2,M 4,Avenue de Fronton,tertiary,50,False,90.149,,"LINESTRING (1.4338034 43.6293941, 1.4338 43.62943, 1.4337922 43.6295143, 1.4337715 43.6298512, 1.4337478 43.6302038)",1.4650489002030542,0.0034509521622873357,,,,,,
3961773208,226177244,0,636976825,False,2,M 4,Avenue de Fronton,tertiary,50,True,118.061,,"LINESTRING (1.4338034 43.6293941, 1.4338636 43.6285628, 1.4338691 43.6284497, 1.4338768 43.6283337)",1.5152894649419726,0.00391069119344564,,,,,,
3961773419,229461097,0,677063276,False,,,Impasse Barthe,residential,30,True,173.248,,"LINESTRING (1.4407662 43.6320233, 1.4405114 43.6314522, 1.4403381 43.6310902, 1.4399829 43.6305761)",1.2585512031057788,0.00015701051970482024,,,,,,
3961867531,267486327,0,393000102,False,,,Rue Hilaire Chardonnet,residential,30,False,22.761,,"LINESTRING (1.4032345 43.6055046, 1.4034551 43.6056326)",1.7337353665399013,0.0012537171648791927,,,,,,
