u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,Cost of returning,Edge Betweenness,width,access,ref,bridge,tunnel,junction,est_width
29741515,29741516,0,355812629,True,,Calle del General Díaz Porlier,residential,50,False,141.243,"LINESTRING (-3.6768146 40.4299616, -3.6768036 40.4300943, -3.6767758 40.4304289, -3.6767159 40.4311504, -3.6767094 40.4312293)",5.243110122336816,0.000732190781274586,,,,,,,
29741516,28096615,0,107088310,True,1,Calle de Padilla,residential,30,False,117.659,"LINESTRING (-3.6767094 40.4312293, -3.6768494 40.431236, -3.6780166 40.4312916, -3.6780968 40.4312954)",5.333526010626421,0.0008453875019183968,,,,,,,
29741516,29741509,0,355812629,True,,Calle del General Díaz Porlier,residential,50,False,131.973,"LINESTRING (-3.6767094 40.4312293, -3.6767015 40.4313247, -3.6766175 40.4323367, -3.6766111 40.4324138)",5.390282932097884,0.0006645442658652865,,,,,,,
29802991,1505106020,0,429692902,True,2,Calle de Juan Bravo,tertiary,50,False,11.022,"LINESTRING (-3.6796103 40.4325669, -3.6794804 40.4325599)",5.6588114143545845,0.004870936990865264,,,,,,,
29802991,28096494,0,429692904,True,2,Calle del Príncipe de Vergara,secondary,,False,133.082,"LINESTRING (-3.6796103 40.4325669, -3.6795986 40.4324345, -3.6796742 40.4314887, -3.6796828 40.4313723)",7.107345629081866,0.011791840087361234,,,,,,,
29802991,7098087928,0,759829072,True,1,Calle del Príncipe de Vergara,residential,50,False,133.382,"LINESTRING (-3.6796103 40.4325669, -3.6796635 40.4324378, -3.6797391 40.4314924, -3.6797477 40.4313755)",5.8635794406171335,6.137576617888858e-05,,no,,,,,
29802998,1505106043,0,137519640,True,,Calle de Maldonado,residential,,False,11.305,"LINESTRING (-3.6795192 40.4336904, -3.6793859 40.4336839)",5.3176130197301035,0.0001371936496575072,,,,,,,
29802998,143598548,0,137519646,True,2,Calle del Príncipe de Vergara,secondary,50,False,109.997,"LINESTRING (-3.6795192 40.4336904, -3.6795272 40.4335855, -3.6795874 40.432838, -3.6795982 40.432703)",5.333563779782834,0.011607751576964137,,,,,,,
29802999,1505106056,0,417988260,False,2,Calle de Diego de León,tertiary,50,False,10.178,"LINESTRING (-3.6794178 40.4347544, -3.6792979 40.4347473)",1.7722398587844541,0.0013836117265855073,,,,,,,
29802999,143504243,0,417988258,False,5,Calle de Diego de León,tertiary,50,True,111.15799999999999,"LINESTRING (-3.6794178 40.4347544, -3.6795764 40.4347604, -3.6799324 40.4347739, -3.6806315 40.4348034, -3.6807293 40.4348075)",1.7721878027709441,0.001669247586375692,,,,,,,
29802999,29802998,0,429692905,True,2,Calle del Príncipe de Vergara,secondary,50,False,118.625,"LINESTRING (-3.6794178 40.4347544, -3.6794289 40.4346098, -3.679461 40.4342781, -3.6794916 40.4339941, -3.6795089 40.433819, -3.6795192 40.4336904)",5.317253129331316,0.011476919182196038,,,,,,,
29803001,143500439,0,301549846,True,3,Calle del Príncipe de Vergara,secondary,50,False,163.56099999999998,"LINESTRING (-3.679201 40.4374104, -3.679214 40.4372885, -3.6793171 40.4360805, -3.6793288 40.4359427)",8.858380080429997,0.01127943583426759,,,,,,,
29803001,2937808257,0,"[762341545, 429691794]",True,3,Calle de María de Molina,primary,50,False,10.923,"LINESTRING (-3.679201 40.4374104, -3.6791399 40.4374072, -3.6790722 40.4374041)",5.49835769397652,0.009336770652066121,,,,,,,
29803003,1505106162,0,253451938,False,,Calle de López de Hoyos,tertiary,50,False,17.685,"LINESTRING (-3.6788302 40.4413235, -3.6786525 40.4414072)",1.838667965622887,0.01780813912219596,,,,,,,
29803003,143673650,0,4049543,False,4,Calle de López de Hoyos,tertiary,50,False,102.233,"LINESTRING (-3.6788302 40.4413235, -3.6790283 40.4412286, -3.6794365 40.441021, -3.679831 40.4408089)",1.6718009662507138,0.014520960658095092,,,,,,,
29803003,9062259159,0,"[45314235, 45314238, 825983983]",True,"['4', '3']",Calle del Príncipe de Vergara,secondary,50,False,252.787,"LINESTRING (-3.6788302 40.4413235, -3.6788326 40.4412368, -3.6788358 40.4411891, -3.6788386 40.4411469, -3.678842 40.4411038, -3.6788978 40.4406631, -3.6789671 40.4400367, -3.6790032 40.4397253, -3.6790295 40.4394854, -3.6790444 40.4393511, -3.6790477 40.4393245, -3.6790519 40.4392789, -3.6790623 40.439166, -3.6790722 40.4390579)",6.611276437273716,0.0037201187485963543,,,,,,,
29803004,102203602,0,31783667,False,8,Calle del Príncipe de Vergara,secondary,,False,34.328,"LINESTRING (-3.6779177 40.4486171, -3.6779009 40.4487804, -3.6778834 40.4489247)",1.790776640569862,0.0037335911624068454,,,,,,,
29803004,102202734,0,44336481,True,3,Plaza de Cataluña,tertiary,,False,29.014,"LINESTRING (-3.6779177 40.4486171, -3.6776585 40.4486467, -3.6775901 40.4486794)",4.776812380219572,0.00236281831001886,,,,,,,
29803004,143672587,0,"[44167990, 137206567]",True,4,Calle del Príncipe de Vergara,secondary,50,False,227.984,"LINESTRING (-3.6779177 40.4486171, -3.6780217 40.4484682, -3.6781055 40.4476667, -3.6781958 40.4469254, -3.6782163 40.446738, -3.6782325 40.4465934)",7.0693028239515,0.0020728123198371726,,,,,,,
29944746,2530512540,0,245956262,True,,Calle de Antonio López,residential,,False,9.91,"LINESTRING (-3.7012283 40.3897766, -3.7013108 40.3897134)",21.62265216424382,0.001146900640172385,,,,,,,
29944746,5602341015,0,586349282,False,3,Calle de San Zacarías,residential,,True,106.525,"LINESTRING (-3.7012283 40.3897766, -3.7011041 40.3898532, -3.700283 40.3902905, -3.7002031 40.3903311)",1.5476628346168693,1.29293798565175e-08,,,,,,,
29944746,29944747,0,988713391,True,2,Calle de Antonio López,primary,50,False,96.38500000000002,"LINESTRING (-3.7012283 40.3897766, -3.7013451 40.3898796, -3.7017922 40.3902747, -3.7018383 40.3903149, -3.7019719 40.3904328)",7.802264630454614,0.007455106284027704,,,,,,,
29944747,306029350,0,988713915,False,,Calle Matilde Gayo,residential,,True,11.139,"LINESTRING (-3.7019719 40.3904328, -3.7020665 40.3903632)",1.520875691939724,0.0010890804534540387,,,,,,,
29944747,306033138,0,988713914,True,2,Calle de Antonio López,primary,50,False,156.037,"LINESTRING (-3.7019719 40.3904328, -3.7020775 40.3905251, -3.7027557 40.3911176, -3.7030705 40.391395, -3.7031809 40.3914917)",4.890269638246522,0.007816986696831773,,,,,,,
29944811,29944820,0,5035234,True,,Calle de Mariblanca,residential,,False,13.856,"LINESTRING (-3.703807 40.3920363, -3.7039288 40.3919531)",5.0962673770445095,0.0006764134365735696,,,,,,,
29944811,29944812,0,988713914,True,2,Calle de Antonio López,primary,50,False,31.791,"LINESTRING (-3.703807 40.3920363, -3.7040577 40.3922491)",6.831687425096194,0.007653779134902952,,,,,,,
29944812,29944819,0,950023881,False,,Calle de San Graciano,residential,,False,16.744,"LINESTRING (-3.7040577 40.3922491, -3.7041768 40.3921289)",1.5719010082685774,0.00023845655269375226,,,,,,,
29944812,306033220,0,27874562,False,,Calle de San Graciano,residential,,True,159.235,"LINESTRING (-3.7040577 40.3922491, -3.7031765 40.3927474, -3.702548 40.3931027)",1.81263354397996,7.584374223833165e-05,,,,,,,
29944812,29944814,0,"[1047413517, 1052997103]",True,2,Calle de Antonio López,primary,50,False,264.741,"LINESTRING (-3.7040577 40.3922491, -3.7043876 40.3924158, -3.7055625 40.3929889, -3.7060479 40.3932248, -3.7062155 40.3933104, -3.706377 40.3933928, -3.706701 40.3935174)",6.226923467241818,0.008122701883539129,,,,,,,
29944814,1437661802,0,130573512,True,,Calle de Antonio López,residential,,False,20.059,"LINESTRING (-3.706701 40.3935174, -3.7067686 40.3935015, -3.7068389 40.3935284, -3.7068707 40.393521, -3.7068872 40.3934817)",6.65140962513934,0.00047278863321327546,,,,,,,
29944814,255242906,0,950023882,True,2,Calle de Antonio López,primary,50,False,66.895,"LINESTRING (-3.706701 40.3935174, -3.7068482 40.3935786, -3.7071841 40.3937391, -3.7073922 40.3938056)",8.023603804136203,0.007649913250325853,,,,,,,
29944819,29944820,0,950023880,True,3,Calle de Antonio López,primary,50,False,28.692,"LINESTRING (-3.7041768 40.3921289, -3.7039288 40.3919531)",8.284681290787569,0.010190070934456707,,,,,,,
29944819,29944812,0,950023881,False,,Calle de San Graciano,residential,,True,16.744,"LINESTRING (-3.7041768 40.3921289, -3.7040577 40.3922491)",1.5719010082685771,0.0005067153259567773,,,,,,,
29944820,33660790,0,950023883,True,,Calle de Mariblanca,residential,,False,94.163,"LINESTRING (-3.7039288 40.3919531, -3.7040894 40.3918563, -3.7048153 40.3916336, -3.7049353 40.3916084)",10.93123537556329,0.004289451061198246,,,,,,,
29944820,29944821,0,950023884,True,3,Calle de Antonio López,primary,50,False,80.369,"LINESTRING (-3.7039288 40.3919531, -3.7036048 40.3916829, -3.7032843 40.3914226)",4.815194306736368,0.006577033309832031,,,,,,,
29944821,306033138,0,245855692,False,,Calle de Antonio López,residential,,False,11.65,"LINESTRING (-3.7032843 40.3914226, -3.7031809 40.3914917)",1.6727425095375732,0.0005799214747043795,,,,,,,
29944821,306029350,0,950023884,True,3,Calle de Antonio López,primary,50,False,156.57100000000003,"LINESTRING (-3.7032843 40.3914226, -3.7031759 40.391328, -3.7028534 40.3910512, -3.7021709 40.3904554, -3.7020665 40.3903632)",4.837741235593745,0.006411356236350615,,,,,,,
29944824,2642477835,0,27868904,True,,Calle de Amparo Usera,residential,30,False,60.646,"LINESTRING (-3.6999158 40.3885196, -3.7000506 40.388468, -3.7005125 40.3882911, -3.7005548 40.3882735)",20.834040337058326,1.4261105981738803e-05,,,,,,,
29944824,26415197,0,988713392,True,3,Calle de Antonio López,primary,50,False,53.032000000000004,"LINESTRING (-3.6999158 40.3885196, -3.6996656 40.3882832, -3.6996415 40.3882402, -3.699551 40.3881341)",21.66150096936431,0.005440204656567873,,,,,,,
30896050,30922077,0,38755270,True,2,Paseo de la Reina Cristina,secondary,50,False,54.684,"LINESTRING (-3.6806942 40.4071954, -3.6804152 40.407179, -3.680058 40.4072398)",7.586013137065132,0.011114948263732974,,,,,,,
30896050,30903048,0,"[4812307, 38755260, 38755271]",False,2,"['Túnel de Mariano de Cavia', 'Avenida del Mediterráneo', 'Paseo de la Reina Cristina']",primary,50,"[False, True]",443.115,"LINESTRING (-3.6806942 40.4071954, -3.6802004 40.4072822, -3.6794124 40.4074179, -3.6791723 40.4074534, -3.6789341 40.4074901, -3.6786959 40.4074995, -3.6784576 40.4074816, -3.678234 40.4074662, -3.6755249 40.4072179)",1.8644827856305526,0.0036611607764506344,,,,,yes,,
30896050,31010782,0,173020848,False,6,Paseo de la Reina Cristina,primary,50,False,115.50099999999999,"LINESTRING (-3.6806942 40.4071954, -3.6817383 40.4070219, -3.6817774 40.4070149, -3.6820268 40.4069734)",1.8963104294839193,0.02039530803148511,,,,,,,
30896286,31010889,0,4363474,True,1,Paseo de la Reina Cristina,secondary,50,False,43.580999999999996,"LINESTRING (-3.6792819 40.4075172, -3.6793561 40.4075028, -3.6797841 40.4074314)",7.652450153675927,0.01545748735862208,,,,,,,
30896566,26595583,0,38755270,True,2,Paseo de la Reina Cristina,secondary,50,False,13.294,"LINESTRING (-3.6792486 40.4073775, -3.6790926 40.407391)",14.768866343311807,0.011316530225075939,,,,,,,
30896566,30896286,0,108878841,True,1,Paseo de la Reina Cristina,residential,50,False,19.380000000000003,"LINESTRING (-3.6792486 40.4073775, -3.6792274 40.4073929, -3.6792157 40.4074062, -3.6792046 40.4074307, -3.6792046 40.4074404, -3.6792105 40.4074596, -3.6792163 40.4074693, -3.6792344 40.4074893, -3.6792819 40.4075172)",7.869434908013823,0.0005179897451916606,,,,,,,
30898044,315278987,0,"[45316409, 554505593]",True,4,Paseo de Santa María de la Cabeza,primary,50,False,38.985,"LINESTRING (-3.6937578 40.4070273, -3.6938942 40.4068886, -3.6940488 40.406756)",8.094545999783453,0.04381910349490188,,,,,,,
30902599,30903048,0,4812225,True,3,Avenida del Mediterráneo,secondary,50,False,233.69,"LINESTRING (-3.6782685 40.4074031, -3.6778745 40.4073635, -3.6760468 40.4072005, -3.6755249 40.4072179)",4.3565084999960275,0.0010338590720868524,,,,,,,
30902601,30903048,0,44335665,False,6,Avenida del Mediterráneo,primary,50,True,18.725,"LINESTRING (-3.6753051 40.4071993, -3.6755249 40.4072179)",1.8781795071618153,0.005447923496342214,,,,,,,
30902601,1838643936,0,318220528,False,6,Avenida del Mediterráneo,primary,50,False,23.583,"LINESTRING (-3.6753051 40.4071993, -3.6750285 40.4071744)",1.6203255582704446,0.004761037262084865,,,,,,,
30902601,29564839,0,318220529,True,1,Calle de Juan de Urbieta,residential,,False,136.579,"LINESTRING (-3.6753051 40.4071993, -3.6753838 40.407061, -3.6760517 40.4062491, -3.676135 40.4061478)",10.153774759561594,0.001073125598711096,,,,,,,
30902604,30902763,0,4812248,True,,Avenida del Mediterráneo,residential,,False,25.584,"LINESTRING (-3.6709683 40.4066972, -3.6709069 40.4067363, -3.6708934 40.406794, -3.6708993 40.4068544, -3.6709278 40.4068994)",6.7205665980265685,0.0002163214543793943,,,,,,,
30902604,29565838,0,365173538,True,2,Avenida del Mediterráneo,primary,50,False,37.675000000000004,"LINESTRING (-3.6709683 40.4066972, -3.67084 40.4066399, -3.6707261 40.4065745, -3.6706182 40.4064913)",14.094007788627106,0.005536942276654337,,,,,,,
30902616,151022721,0,15244898,True,1,Calle del Conde de Cartagena,residential,,False,121.10799999999999,"LINESTRING (-3.6721468 40.4070089, -3.6723946 40.4070886, -3.6732959 40.4075342, -3.6733697 40.4075689)",9.906284216871374,0.0008228774515881998,,,,,,,
30902616,151022722,0,15244910,True,2,Calle de Walia,residential,,False,37.32,"LINESTRING (-3.6721468 40.4070089, -3.6720925 40.4070707, -3.671912 40.4072929)",18.15995527934076,0.00015864349083946974,,,,,,,
30902616,30902625,0,365173534,True,1,Avenida del Mediterráneo,primary,50,False,82.468,"LINESTRING (-3.6721468 40.4070089, -3.6725322 40.4070272, -3.6727639 40.4070215, -3.673119 40.407002)",6.382890641660653,0.004793140912268598,,,,,,,
30902625,431874348,0,38755255,True,1,Avenida del Mediterráneo,primary,50,False,69.827,"LINESTRING (-3.673119 40.407002, -3.6727823 40.4068963, -3.6723322 40.4068222)",6.4297827956614055,0.005895784285192124,,,,,,,
30902625,1838643955,0,"[173036634, 38755252, 173036637]",False,4,Avenida del Mediterráneo,motorway_link,50,"[False, True]",418.157,"LINESTRING (-3.673119 40.407002, -3.6728026 40.4069722, -3.6727675 40.4069688, -3.6709784 40.4068001, -3.6692518 40.4066497, -3.668213 40.406572)",1.7410571240170487,0.0008797925817165898,,,,,yes,,
30902625,30905802,0,365173541,False,6,Avenida del Mediterráneo,primary,50,True,56.063,"LINESTRING (-3.673119 40.407002, -3.6733759 40.4070232, -3.673501 40.4070357, -3.6735398 40.40704, -3.6737765 40.4070613)",1.7262413851851903,0.00536711487223898,,,,,,,
30902631,29275147,0,"[246292513, 883409251, 888447883, 888462353, 613808469]",True,2,Avenida del Mediterráneo,motorway_link,50,False,147.841,"LINESTRING (-3.669274 40.4065503, -3.6688405 40.4065209, -3.6686395 40.4065055, -3.6680937 40.4064665, -3.6678181 40.4064494, -3.6675347 40.4064647)",9.939580306254673,0.00036559114482288883,,,,,,,
30902763,30902616,0,4812233,True,2,Avenida del Mediterráneo,primary,50,False,103.929,"LINESTRING (-3.6709278 40.4068994, -3.6721468 40.4070089)",6.36403640734208,0.005774661854696268,,,,,,,
30903048,30902601,0,44335665,False,6,Avenida del Mediterráneo,primary,50,False,18.725,"LINESTRING (-3.6755249 40.4072179, -3.6753051 40.4071993)",1.878179507161815,0.004641272416473944,,,,,,,
30903048,30896050,0,"[4812307, 38755260, 38755271]",False,2,"['Túnel de Mariano de Cavia', 'Avenida del Mediterráneo', 'Paseo de la Reina Cristina']",primary,50,"[False, True]",443.1149999999999,"LINESTRING (-3.6755249 40.4072179, -3.678234 40.4074662, -3.6784576 40.4074816, -3.6786959 40.4074995, -3.6789341 40.4074901, -3.6791723 40.4074534, -3.6794124 40.4074179, -3.6802004 40.4072822, -3.6806942 40.4071954)",1.8644827856305528,0.005282117129062233,,,,,yes,,
30903048,150987814,0,38755264,True,3,Avenida del Mediterráneo,secondary,50,False,169.615,"LINESTRING (-3.6755249 40.4072179, -3.6759796 40.4073342, -3.6774909 40.4074812)",4.379570701435504,0.00021955379934352368,,,,,,,
30903457,2673240698,0,905586156,True,3,Calle Carlos y Guillermo Fernández Shaw,primary,,False,49.339,"LINESTRING (-3.6682024 40.4044345, -3.6683128 40.4045693, -3.6685147 40.4048091)",13.741580573252332,0.0011729016230638417,,,,,,,
30903650,2673240705,0,4812385,True,2,Calle Carlos y Guillermo Fernández Shaw,primary,,False,17.392,"LINESTRING (-3.6697487 40.4060829, -3.6696379 40.4059512)",4.076800258538258,0.02250235734918234,,,,,,,
30903652,343705568,0,4814523,True,2,Calle Luis Mitjans,residential,,False,74.66300000000001,"LINESTRING (-3.6682613 40.4042415, -3.6682706 40.404194, -3.668294 40.4041681, -3.6683318 40.4041504, -3.6688556 40.4039203, -3.6689668 40.4038715)",20.475728817087393,0.0006633418335386304,,,,,,,
30903652,30903658,0,"[480076122, 480076125]",True,"['1', '2']",Calle Carlos y Guillermo Fernández Shaw,motorway_link,,False,229.78500000000003,"LINESTRING (-3.6682613 40.4042415, -3.6678784 40.4037753, -3.6676869 40.4035287, -3.6676232 40.4034348, -3.667527 40.4032302, -3.6674796 40.4030782, -3.6674534 40.4029208, -3.6674536 40.4026527, -3.6675048 40.4023309)",33.74993410261738,0.02126396841714524,,,,,,,
30903658,1224507636,0,30920721,True,3,,motorway_link,,False,139.991,"LINESTRING (-3.6675048 40.4023309, -3.6678812 40.401105)",33.856293446263564,0.02555294109128879,,,,,,,
30904338,30904339,0,1111623877,True,3,Calle de Pedro Bosch,primary,50,False,23.080000000000002,"LINESTRING (-3.6800888 40.3958719, -3.6801445 40.3958622, -3.680216 40.3958545, -3.680284 40.3958415, -3.6803158 40.3958313, -3.6803479 40.395815)",9.251255195546687,0.007667148113674591,,,,,,,
30904339,31008670,0,44098125,True,3,Calle de Pedro Bosch,primary,50,False,19.276,"LINESTRING (-3.6803479 40.395815, -3.6803881 40.3957755, -3.6804189 40.3957046, -3.680426 40.3956562)",4.970830915662072,0.0070737542251597205,,,,,,,
30904339,3408431937,0,"[320957636, 1021329319, 1021329320, 830661746, 1177685789]",True,"['4', '2', '3']",Calle de Méndez Álvaro,secondary,50,False,263.656,"LINESTRING (-3.6803479 40.395815, -3.6804103 40.3958636, -3.68047 40.3959101, -3.6804857 40.3959224, -3.6805686 40.3959953, -3.6807894 40.3961892, -3.6811417 40.3964965, -3.6816853 40.3969869, -3.6818113 40.3970914, -3.6823028 40.3975286, -3.6823888 40.3976051)",12.547315130401067,0.025293745813305187,,,,,,,
30904447,339132380,0,"[4812496, 43681731, 47706469, 28951887]",True,"['2', '3']",Calle de Pedro Bosch,primary,50,False,731.497,"LINESTRING (-3.6749156 40.4012612, -3.67499 40.4011761, -3.6750354 40.4010426, -3.6750914 40.4009831, -3.6755542 40.4004401, -3.676038 40.3998947, -3.676422 40.3994996, -3.6765384 40.3993822, -3.676632 40.3992745, -3.6767035 40.3991831, -3.6767877 40.3990462, -3.6768561 40.3989245, -3.6769894 40.3986495, -3.6770203 40.3985586, -3.6770459 40.3984502, -3.677102 40.3981924, -3.6771605 40.3977845, -3.6772021 40.3975273, -3.6772743 40.397241, -3.6773688 40.3969848, -3.6774185 40.3968787, -3.6774909 40.3967804, -3.6776652 40.396596, -3.6778155 40.3964936, -3.6779311 40.3964268, -3.6779775 40.3964, -3.6781186 40.3963496, -3.6782757 40.3963039, -3.6788274 40.3961656, -3.6790554 40.3961098, -3.6791381 40.39609, -3.679233 40.3960831, -3.679291 40.3960739)",22.740752855857913,0.007030802825276369,,,,yes,,,
30904447,30922089,0,"[4814504, 108878875]",True,1,"['Calle de Pedro Bosch', 'Calle Hoyuelo']",residential,,False,160.23899999999998,"LINESTRING (-3.6749156 40.4012612, -3.6750164 40.4012336, -3.6751102 40.4012096, -3.6751865 40.4011242, -3.6755616 40.4007033, -3.675624 40.4006723, -3.6756799 40.4006808, -3.6759343 40.4008003, -3.6763319 40.4009644)",5.711482765754948,0.00022737607415671676,,,,,,,
