u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,Inverse SP,Cost of return,Edge Betweenness,geometry,ref,bridge,junction,width,tunnel,access,Groups
83623169,83641894,0,10138944,residential,2,20 mph,800 South,False,False,133.23424925496022,133.23424925496022,1.7824099355441945,0.0006315187150795281,"LINESTRING (-111.9342543 40.7522587, -111.934364 40.7522585, -111.935743 40.7522563, -111.935836 40.7522561)",,,,,,,C
83623169,83618633,0,10138944,residential,2,20 mph,800 South,False,True,176.24454065863193,176.24454065863193,1.789637548114188,0.00028047971873296977,"LINESTRING (-111.9342543 40.7522587, -111.934157 40.7522589, -111.932277 40.7522619, -111.932162 40.7522621)",,,,,,,C
83623169,83585360,0,684494738,residential,2,20 mph,Cheyenne Street,False,False,110.95664066616835,110.95664066616837,1.6119087990856231,0.0004910152469548356,"LINESTRING (-111.9342543 40.7522587, -111.9342532 40.7521872, -111.9342533 40.751771, -111.9342587 40.7514784, -111.9342613 40.75134, -111.9342628 40.7512609)",,,,,,,C
83623169,83623166,0,684494738,residential,2,20 mph,Cheyenne Street,False,True,102.05614344505918,102.05614344505919,1.658286419823466,0.001198453284398175,"LINESTRING (-111.9342543 40.7522587, -111.9342529 40.7523444, -111.9342549 40.7527207, -111.9342531 40.7531765)",,,,,,,C
83623177,83603295,0,10136342,residential,,20 mph,Cheyenne Street,False,False,169.86969189329517,169.86969189329517,1.4585532976610587,0.0002889151989956155,"LINESTRING (-111.934526 40.7482928, -111.9345266 40.7482161, -111.9345246 40.7481119, -111.9345105 40.74799, -111.9344824 40.7478625, -111.9343131 40.7473377, -111.9342712 40.7471808, -111.9342591 40.7471051, -111.9342618 40.7469779, -111.9342846 40.7468887, -111.9343523 40.7468023)",,,,,,,C
83623177,83603295,1,"[10140835, 10141910, 10136342, 10133979]",residential,2,20 mph,"['Hayes Avenue', 'Montgomery Street', 'Glenrose Drive', 'Cheyenne Street']",False,"[False, True]",455.95861359886885,,,0.0,"LINESTRING (-111.934526 40.7482928, -111.9345266 40.7483527, -111.9345293 40.7486895, -111.9345313 40.7487495, -111.9345461 40.7487977, -111.9345649 40.7488531, -111.9346493 40.7489313, -111.9347426 40.7489796, -111.9348498 40.7490055, -111.9350027 40.7490182, -111.9352596 40.7490324, -111.9353434 40.7490253, -111.9354158 40.7490065, -111.9355258 40.7489466, -111.9355915 40.7488831, -111.9356082 40.748816, -111.9356538 40.7478269, -111.9356672 40.7475694, -111.9356693 40.7474998, -111.9356592 40.7474424, -111.935619 40.7473738, -111.935568 40.7473255, -111.9354983 40.7472869, -111.9353393 40.7472549, -111.9351704 40.7472051, -111.9349089 40.7471041, -111.9345397 40.7469016, -111.9343523 40.7468023)",,,,,,,C
83623177,83636017,0,39278464,residential,2,20 mph,American Avenue,False,True,85.97833014544632,85.97833014544632,1.8660213791123779,0.00042502518781684676,"LINESTRING (-111.934526 40.7482928, -111.9344414 40.7482921, -111.9335952 40.7482872, -111.9335054 40.7482882)",,,,,,,C
83623181,83631694,0,169924332,secondary,3,35 mph,California Avenue,False,False,155.2134418276879,155.2134418276879,1.4821107113668552,0.007008390315295407,"LINESTRING (-111.9342257 40.7404282, -111.936068 40.7404312)",,,,,,,B
83623181,83631692,0,169924332,secondary,3,35 mph,California Avenue,False,True,83.56085444858499,83.56085444858499,1.5022894542054077,0.004954438740927246,"LINESTRING (-111.9342257 40.7404282, -111.9332339 40.7404335)",,,,,,,B
83623181,83623183,0,10136343,residential,2,20 mph,Cheyenne Street,False,False,341.02420327609315,341.0242032760931,1.5190951098130114,0.0006188654946855596,"LINESTRING (-111.9342257 40.7404282, -111.9342257 40.7403392, -111.9342259 40.7385858, -111.934226 40.7374226, -111.934226 40.7373613)",,,,,,,C
83623183,83575666,0,10136343,residential,2,20 mph,Cheyenne Street,False,False,161.2551107266204,161.25511072662042,1.4945814151194503,0.001647203260453713,"LINESTRING (-111.934226 40.7373613, -111.934226 40.7373034, -111.934226 40.7370236, -111.9342261 40.7359941, -111.9342261 40.7359111)",,,,,,,C
83623183,83623181,0,10136343,residential,2,20 mph,Cheyenne Street,False,True,341.0242032760931,341.02420327609315,1.5190951098130114,0.0006173717117223828,"LINESTRING (-111.934226 40.7373613, -111.934226 40.7374226, -111.9342259 40.7385858, -111.9342257 40.7403392, -111.9342257 40.7404282)",,,,,,,C
83623183,83523735,0,"[10134220, 10140647]",residential,2,20 mph,"['High Avenue', 'Utah Street']",False,"[False, True]",397.14163921885927,397.1416392188592,1.6026607978005616,0.0009159525651856131,"LINESTRING (-111.934226 40.7373613, -111.9343272 40.737361, -111.9360633 40.7373581, -111.9363351 40.7373576, -111.9363742 40.7374219, -111.936518 40.7376663, -111.9365514 40.7377374, -111.9365614 40.7378187, -111.9365663 40.738062, -111.9365697 40.7381551, -111.936585 40.7382108, -111.9366068 40.738262, -111.9366243 40.7383199, -111.9366294 40.7383866, -111.9366355 40.739197, -111.9366352 40.7392912)",,,,,,,C
83623441,83659813,0,10141763,tertiary,5,25 mph,200 East,False,False,236.61479856352017,236.61479856352014,1.787498654576781,0.0014731336104505759,"LINESTRING (-111.885372 40.7650073, -111.8853713 40.7648877, -111.885371 40.7648516, -111.8853708 40.7645115, -111.8853707 40.7644501, -111.88537 40.7644346, -111.885369 40.7640196, -111.885369 40.763367, -111.8853681 40.7633446, -111.8853679 40.7632499, -111.8853678 40.7632233, -111.885367 40.7630078, -111.885367 40.7629801, -111.8853678 40.7628794)",,,,,,,B
83623441,83640662,0,"[1190597557, 1190597558, 684690206]",tertiary,5,25 mph,200 East,False,True,240.43863456141477,240.43863456141474,2.1168348281389053,0.044756813012290675,"LINESTRING (-111.885372 40.7650073, -111.8853724 40.7651213, -111.8853721 40.7651675, -111.8853722 40.7654656, -111.8853723 40.7656847, -111.8853724 40.7658623, -111.885372 40.7661726, -111.885372 40.7662344, -111.885372 40.7663278, -111.8853726 40.7664107, -111.885372 40.7664784, -111.885372 40.766721, -111.885372 40.7669907, -111.8853729 40.7670149, -111.885373 40.7671696)",,,,,,,B
83623441,12070160342,0,"[1300633427, 1303307214, 1307351275]",tertiary,5,25 mph,200 South,False,False,75.9912553474428,75.9912553474428,1.607876734021566,0.0016275204731742063,"LINESTRING (-111.885372 40.7650073, -111.8851741 40.7650076, -111.8850962 40.7650078, -111.8848673 40.7650082, -111.8848098 40.7650083, -111.8845212 40.7650067, -111.8844697 40.7650064)",,,,,,,B
83623441,6670478644,0,"[1301814889, 1301814890, 1303188485]",tertiary,5,25 mph,200 South,False,True,101.63605254343676,101.63605254343673,1.591390072901833,0.0013473922327855133,"LINESTRING (-111.885372 40.7650073, -111.8855836 40.7650124, -111.8856561 40.7650126, -111.8858774 40.7650134, -111.8861472 40.7650141, -111.8865787 40.7650152)",,,,,,,B
83623443,83628798,0,145041514,tertiary,4,25 mph,500 East,False,False,118.33983491979558,118.33983491979556,1.6892515905435739,0.003189226626382562,"LINESTRING (-111.876785 40.7650059, -111.8767835 40.7649094, -111.8767819 40.76485, -111.8767736 40.7642766, -111.8767745 40.7639417)",,,,,,,B
83623443,1585109177,0,589711307,tertiary,4,25 mph,500 East,False,True,239.9763082669079,239.9763082669079,1.7483091758818554,0.005935063321459809,"LINESTRING (-111.876785 40.7650059, -111.8767834 40.7651593, -111.8767821 40.7652869, -111.8767835 40.7655434, -111.8767834 40.7656941, -111.87679 40.7661168, -111.8767902 40.7662167, -111.8767921 40.7665381, -111.8767929 40.7667727, -111.8767943 40.766954, -111.8767929 40.7670235, -111.8767931 40.767164)",,,,,,,B
83623443,6267076058,0,"[1294635353, 1060102923, 1307351284, 995754687]",tertiary,5,25 mph,200 South,False,True,146.4054973986415,146.40549739864153,1.7182751744397378,0.004165281988439526,"LINESTRING (-111.876785 40.7650059, -111.876582 40.7650059, -111.876183 40.7650056, -111.8759437 40.7650054, -111.875899 40.7650054, -111.8758341 40.7650053, -111.8757457 40.7650052, -111.8750466 40.7650047)",,,,,,,B
83623443,83541845,0,"[1294636485, 1339672553, 589711308, 1307351283, 1060099608, 1060099609, 1294635355]",tertiary,5,25 mph,200 South,False,True,241.60907967417694,241.609079674177,1.787030291209822,0.004137075851311304,"LINESTRING (-111.876785 40.7650059, -111.876996 40.7650062, -111.8770586 40.7650062, -111.8770858 40.7650062, -111.877289 40.7650064, -111.8775109 40.7650066, -111.8776616 40.7650067, -111.8778123 40.7650068, -111.8778956 40.7650069, -111.8782023 40.7650071, -111.8786483 40.7650074, -111.8787524 40.7650075, -111.8789433 40.7650076, -111.879068 40.7650077, -111.8791937 40.7650078, -111.8793409 40.7650079, -111.8794468 40.7650084, -111.8796538 40.7650112)",,,,,,,B
83623453,1581924739,0,995754689,tertiary,4,25 mph,200 South,False,True,14.906739180448568,14.906739180448568,1.6102683424282502,0.005218047499134924,"LINESTRING (-111.874009 40.7650046, -111.873832 40.765005)",,,,,,,B
83623453,5890688804,0,995754688,residential,1,20 mph,600 East,True,False,84.73071717645894,114.4394710953174,4.551024758182754,0.0015833220713813855,"LINESTRING (-111.874009 40.7650046, -111.874009 40.7649152, -111.874009 40.7648515, -111.8740079 40.7642426)",,,,,,,C
83623453,6267076058,0,"[1294634272, 1294634271, 1060102924, 1307353596, 995754687]",tertiary,5,25 mph,200 South,False,False,87.3857150058026,87.38571500580258,1.7509252131492137,0.008983610740545541,"LINESTRING (-111.874009 40.7650046, -111.8741335 40.765004, -111.874179 40.765004, -111.8742366 40.7650041, -111.8746325 40.7650053, -111.8746685 40.7650054, -111.8749084 40.765005, -111.8750466 40.7650047)",,,,,,,B
83623458,83671143,0,10143376,residential,,20 mph,Heather Street,False,True,88.48998496871897,88.48998496871897,1.2606615913194168,0.00029638411381149973,"LINESTRING (-111.872182 40.7649998, -111.8721841 40.7651649, -111.8721854 40.7657956)",,,,,,,C
83623458,3575473899,0,1060102921,tertiary,4,25 mph,200 South,False,False,27.834264250704557,27.834264250704557,1.4953843120378587,0.007482183123380674,"LINESTRING (-111.872182 40.7649998, -111.8724384 40.765, -111.8725125 40.7649998)",,,,,,,B
83623458,83623460,0,"[1060102921, 1301814884, 684465110]",tertiary,"['4', '5']",25 mph,200 South,False,True,86.48630075910837,86.48630075910839,1.6866829319377254,0.008039452038231705,"LINESTRING (-111.872182 40.7649998, -111.8719926 40.7650006, -111.871914 40.765001, -111.8717413 40.7650012, -111.8714109 40.7650015, -111.871321 40.7650009, -111.8712769 40.765001, -111.8712191 40.7650017, -111.8711937 40.7650018, -111.8711551 40.7650011)",,,,,,,B
83623460,1572057079,0,684465111,tertiary,4,25 mph,200 South,False,True,16.481574543137427,16.481574543137427,1.8015823283202534,0.004858221544181443,"LINESTRING (-111.8711551 40.7650011, -111.8709594 40.7650009)",,,,,,,B
83623460,83630598,0,684465109,primary,3,30 mph,700 East,True,False,143.61513664711774,370.099117188254,7.075922861408778,0.007839724469096355,"LINESTRING (-111.8711551 40.7650011, -111.8711504 40.7648522, -111.8711509 40.7647362, -111.8711512 40.7645575, -111.8711482 40.7641002, -111.8711514 40.7637834, -111.8711521 40.7637096)",,,,,,,B
83623460,83623458,0,"[1060102921, 1301814884, 684465110]",tertiary,"['4', '5']",25 mph,200 South,False,False,86.48630075910839,86.48630075910837,1.6866829319377254,0.007208732971533242,"LINESTRING (-111.8711551 40.7650011, -111.8711937 40.7650018, -111.8712191 40.7650017, -111.8712769 40.765001, -111.871321 40.7650009, -111.8714109 40.7650015, -111.8717413 40.7650012, -111.871914 40.765001, -111.8719926 40.7650006, -111.872182 40.7649998)",,,,,,,B
83623463,1832066762,0,198549660,tertiary,3,25 mph,200 South,False,True,27.969455111362965,27.969455111362965,1.5165383274049804,0.0017691662459177987,"LINESTRING (-111.8670639 40.765011, -111.8667318 40.7650125)",,,,,,,B
83623463,83687697,0,10145520,residential,,20 mph,Dooley Court,False,True,154.39438561352083,154.3943856135208,1.2620949568294535,0.00029638411381149973,"LINESTRING (-111.8670639 40.765011, -111.8670638 40.7651659, -111.8670633 40.7662786, -111.8670632 40.7663995)",,,,,,,C
83623463,1581511676,0,"[1292977457, 198549660, 1060102916, 1292977454]",tertiary,3,25 mph,200 South,False,False,88.58724014800511,88.5872401480051,1.688242404265045,0.005172970401481411,"LINESTRING (-111.8670639 40.765011, -111.8671556 40.7650115, -111.8674178 40.7650064, -111.8675877 40.7649992, -111.8676815 40.7649981, -111.8678382 40.7649993, -111.8679473 40.7649994, -111.867993 40.7649994, -111.8681154 40.7649995)",,,,,,,B
83623466,1585057935,0,1126979030,tertiary,4,30 mph,900 East,False,True,13.31011813221939,13.31011813221939,1.4604313911105904,0.005888843919187396,"LINESTRING (-111.8653155 40.764946, -111.865315 40.7650657)",,,,,,,B
83623466,83652987,0,761665835,tertiary,4,30 mph,900 East,False,False,89.46249830503763,89.46249830503763,1.8299612645049084,0.012920959022721494,"LINESTRING (-111.8653155 40.764946, -111.8653154 40.7648493, -111.865316 40.7648213, -111.8653349 40.7641416)",,,,,,,B
83623466,83623468,0,"[1339672548, 69054719]",tertiary,1,25 mph,200 South,True,False,127.31661445464262,155.28449852402233,4.8288339622418075,0.006811386703328201,"LINESTRING (-111.8653155 40.764946, -111.8651371 40.7649471, -111.865004 40.7649491, -111.8649578 40.764949, -111.8638038 40.7649457)",,,,,,,B
83623468,1585057958,0,10146645,residential,2,20 mph,Lincoln Street,False,True,14.677760716256357,14.677760716256357,1.6130599235778702,0.0012816657824057322,"LINESTRING (-111.8638038 40.7649457, -111.8638036 40.7650777)",,,,,,,C
83623468,83623471,0,69054719,tertiary,1,25 mph,200 South,True,False,16.80338431371182,238.46384636606982,6.883861224966066,0.005638942816406517,"LINESTRING (-111.8638038 40.7649457, -111.8636043 40.7649479)",,,,,,,B
83623471,83612584,0,10141721,residential,,15 mph,Iowa Street,True,False,90.53632706319841,635.9013665905246,9.967907445701776,0.0007434645677317222,"LINESTRING (-111.8636043 40.7649479, -111.8636059 40.76485, -111.8636027 40.7641337)",,,,,,,C
83623471,83623474,0,69054719,tertiary,1,25 mph,200 South,True,False,95.85054868964531,159.41668199013634,6.778704120193526,0.004895478248674795,"LINESTRING (-111.8636043 40.7649479, -111.8627187 40.7649439, -111.8626721 40.764944, -111.8624662 40.7649436)",,,,,,,B
83623474,1585057951,0,10138669,residential,2,20 mph,1000 East,False,True,15.233875459408342,15.233875459408342,1.7696346151102467,0.0008137602365871032,"LINESTRING (-111.8624662 40.7649436, -111.8624654 40.7650806)",,,,,,,C
83623474,83640138,0,10138669,residential,2,20 mph,1000 East,False,False,234.3341402043901,234.33414020439014,1.8651913521568575,0.0036994853126865583,"LINESTRING (-111.8624662 40.7649436, -111.8624672 40.7648492, -111.8624673 40.7648195, -111.8624677 40.7645521, -111.8624713 40.7642143, -111.8624713 40.7640266, -111.8624712 40.7637716, -111.8624705 40.7629924, -111.8624707 40.7628362)",,,,,,,C
83623474,83623043,0,69054719,tertiary,1,25 mph,200 South,True,False,122.23940796520806,148.56613339477596,5.073471617969441,0.005191510884142018,"LINESTRING (-111.8624662 40.7649436, -111.8622573 40.7649423, -111.862109 40.7649424, -111.8610149 40.764956)",,,,,,,B
83623476,420355594,0,1094647380,tertiary,2,25 mph,200 South,False,True,10.82744965107013,10.82744965107013,1.5241998146120834,0.00106049803426949,"LINESTRING (-111.8566091 40.7649672, -111.8567366 40.7649547)",,,,,,,B
83623476,83540482,0,10147003,residential,1,20 mph,1200 East,True,False,141.43776119362724,382.9111739916305,7.168983849543499,6.827466837578869e-05,"LINESTRING (-111.8566091 40.7649672, -111.8566158 40.7651662, -111.856623 40.7662391)",,,,,,,C
83623476,83623481,0,"[416762113, 1339672549]",tertiary,2,25 mph,200 South,False,False,108.94821893697085,108.94821893697085,1.5765065184785523,0.0011594391881834386,"LINESTRING (-111.8566091 40.7649672, -111.8565378 40.7649722, -111.8563134 40.7649897, -111.8561981 40.7649973, -111.8560539 40.7650044, -111.8559265 40.7650083, -111.85557 40.765009, -111.8553178 40.7650095)",,,,,,,B
83623481,83690785,0,10146106,residential,,20 mph,Douglas Street,False,False,240.81722709935255,240.81722709935252,1.6563714818651414,5.140370785049728e-05,"LINESTRING (-111.8553178 40.7650095, -111.855315 40.764858, -111.8553171 40.7629961, -111.8553173 40.7629611, -111.8553183 40.7628438)",,,,,,,C
83623481,83623476,0,"[416762113, 1339672549]",tertiary,2,25 mph,200 South,False,True,108.94821893697085,108.94821893697085,1.576506518478554,0.0008321249800755714,"LINESTRING (-111.8553178 40.7650095, -111.85557 40.765009, -111.8559265 40.7650083, -111.8560539 40.7650044, -111.8561981 40.7649973, -111.8563134 40.7649897, -111.8565378 40.7649722, -111.8566091 40.7649672)",,,,,,,B
83623481,1585057903,0,"[145038818, 1339672550, 1339672551]",tertiary,2,30 mph,200 South,False,False,120.41815892985696,120.41815892985696,1.613142744265421,0.0009566361835356648,"LINESTRING (-111.8553178 40.7650095, -111.8546832 40.765009, -111.8546615 40.765009, -111.8545326 40.76501, -111.8544043 40.765011, -111.8542495 40.7650121, -111.8540935 40.7650134, -111.853888 40.7650131)",,,,,,,B
83623722,83614396,0,"[10136420, 10144789]",residential,2,20 mph,"['Dupont Avenue', 'Victoria Way']",False,True,290.68757245313765,290.68757245313765,1.2078459311730203,0.001083431996233558,"LINESTRING (-111.9219785 40.7975209, -111.9198473 40.7975148, -111.9197081 40.7974657, -111.9196193 40.7973751, -111.9192385 40.7966592)",,,,,,,C
83623722,83623725,0,487737375,residential,2,20 mph,Dupont Avenue,False,False,81.6015231510586,81.6015231510586,1.622459948183484,4.6746619788828295e-05,"LINESTRING (-111.9219785 40.7975209, -111.922088 40.797521, -111.922863 40.7975218, -111.9229479 40.7975219)",,,,,,,C
83623722,83614397,0,1324526924,residential,2,20 mph,American Beauty Drive,False,True,96.094950928229,96.094950928229,1.1905517719727348,7.697375739664208e-05,"LINESTRING (-111.9219785 40.7975209, -111.921978 40.7974641, -111.9219773 40.7966567)",,,,,,,C
