u,v,key,osmid,name,highway,oneway,reversed,length,Cost of returning,Edge Betweenness,geometry,lanes,maxspeed,bridge,ref,access,tunnel,junction
122132227,122132265,0,"[444993704, 121728963, 444993702]",,motorway_link,True,False,408.954,15.880817533491891,0.002415126298227532,"LINESTRING (-97.3162262 37.6970276, -97.316307 37.6975613, -97.3163216 37.697703, -97.3163333 37.6978174, -97.3163395 37.6980341, -97.3163176 37.6982632, -97.3163042 37.6983993, -97.3162646 37.6985593, -97.3158821 37.6995221, -97.3157855 37.6997789, -97.3157507 37.6999179, -97.3157453 37.6999529, -97.3157506 37.7000993, -97.3157567 37.7001752, -97.3157755 37.7002532, -97.3158465 37.7004466, -97.3159062 37.7006201)","['1', '2']",,yes,,,,
122132227,122132295,0,1190314651,,motorway,True,False,759.478,23.704305575441765,0.01879776086392825,"LINESTRING (-97.3162262 37.6970276, -97.3165358 37.6979674, -97.316782 37.6987945, -97.3172377 37.7002895, -97.3174484 37.7009339, -97.317803 37.7020795, -97.3183031 37.7036569)",3,60 mph,yes,I 135;US 81;KS 15,,,
122132265,660386739,0,444993696,,motorway_link,True,False,24.911,8.40875959621377,0.0014528091250532945,"LINESTRING (-97.3159062 37.7006201, -97.3159693 37.7008385)",,,,,,,
122132265,122197329,0,51704958,East 9th Street North,tertiary,True,False,183.07299999999998,10.264008198870474,0.032268603358123045,"LINESTRING (-97.3159062 37.7006201, -97.3155535 37.7006493, -97.3152075 37.7007002, -97.314832 37.7007511, -97.3144082 37.7008021, -97.3139951 37.7008127, -97.313854 37.700856)",2,,,,,,
122132295,122158589,0,1190118765,,motorway,True,False,77.378,19.870041305269897,0.022539459797890876,"LINESTRING (-97.3183031 37.7036569, -97.3185287 37.7043295)",4,60 mph,yes,I 135;US 81;KS 15,,,
122132387,122478278,0,13273682,East Dewey,unclassified,False,True,46.859,1.9468757430326564,0.003338947879147083,"LINESTRING (-97.3264326 37.6799494, -97.326965 37.679943)",,,,,,,
122132387,4424542672,0,1159963730,,motorway_link,True,False,13.924,3.410681675777636,0.0014394446175535543,"LINESTRING (-97.3264326 37.6799494, -97.3262788 37.67992)",1,,,,,,
122132387,122168974,0,314473465,South Washington Street,primary,True,False,256.846,5.40732189332527,0.030207563875445695,"LINESTRING (-97.3264326 37.6799494, -97.3264942 37.6792573, -97.3264956 37.6790127, -97.3264738 37.6781503, -97.3264461 37.6776419)",,,,,,,
122132390,122132448,0,13235750,,motorway_link,True,False,258.17,16.10296384677121,0.0012821937548528053,"LINESTRING (-97.3258551 37.67989, -97.325406 37.679886, -97.325138 37.679834, -97.325081 37.679798, -97.324941 37.67971, -97.324834 37.679543, -97.324806 37.679388, -97.324827 37.67929, -97.324883 37.679183, -97.324943 37.679116, -97.325179 37.678985, -97.325216 37.678977, -97.325454 37.678926, -97.3260262 37.6788953)",1,,,,,,
122132448,122146912,0,1191737983,Vietnam Veterans Memorial Highway,motorway,True,False,354.34,16.20984610993849,0.010378702204635305,"LINESTRING (-97.3260262 37.6788953, -97.3300522 37.6789377)",4,60 mph,yes,US 54;US 400,,,
122133345,122332200,0,13251656,Dayton Street,residential,False,True,159.562,1.9412339650176553,0.008850935624474771,"LINESTRING (-97.352923 37.6753695, -97.35111 37.675374)",,,,,,,
122133345,122332206,0,13251656,Dayton Street,residential,False,False,173.64999999999998,1.9261606585943702,0.006251175749810609,"LINESTRING (-97.352923 37.6753695, -97.3535477 37.675364, -97.353886 37.675361, -97.354896 37.675355)",,,,,,,
122133345,122214365,0,13277177,South Seneca Street,tertiary,True,False,44.894999999999996,10.616804548675958,0.058130232767593396,"LINESTRING (-97.352923 37.6753695, -97.352875 37.6756528, -97.3528729 37.6757707)",2,,,,,,
122133345,122362438,0,751586053,South Seneca Street,tertiary,False,False,117.596,1.8522936502354423,0.02962061504335112,"LINESTRING (-97.352923 37.6753695, -97.3529192 37.6750801, -97.3529161 37.6748423, -97.352909 37.674312)",4,,,,,,
122133349,122133345,0,751586052,South Seneca Street,tertiary,True,False,43.124,10.638664471758956,0.04507245524161069,"LINESTRING (-97.3530075 37.6757504, -97.3529917 37.6755966, -97.352923 37.6753695)",2,,,,,,
122133384,122133349,0,13235839,,motorway_link,True,False,96.716,28.07869885318744,0.00044524147268156666,"LINESTRING (-97.353917 37.676109, -97.353542 37.676068, -97.353474 37.676064, -97.353369 37.676046, -97.3533334 37.6760341, -97.353261 37.67601, -97.353179 37.675967, -97.3531151 37.6759194, -97.353101 37.675909, -97.3530525 37.6758467, -97.3530075 37.6757504)",1,,,,,,
122133384,7026197761,0,13243415,,motorway_link,True,False,77.684,24.55067072980944,0.003889289582003238,"LINESTRING (-97.353917 37.676109, -97.353683 37.676105, -97.3533589 37.6761324, -97.3530989 37.6761522, -97.3530377 37.6761569)",3,,,,,,
122133402,122133384,0,397039698,,motorway_link,True,False,335.44,24.3791724386075,0.004334531054684804,"LINESTRING (-97.3576908 37.6764133, -97.3568726 37.6764274, -97.3563448 37.6764253, -97.3558589 37.6763914, -97.355305 37.676295, -97.3545219 37.6761608, -97.354225 37.6761239, -97.353917 37.676109)",1,,,,,,
122133402,122203477,0,"[40916938, 1136377386, 40916939]",Vietnam Veterans Memorial Highway,motorway,True,False,802.771,27.29023797502846,0.002072079728003219,"LINESTRING (-97.3576908 37.6764133, -97.356187 37.676554, -97.3536295 37.6768208, -97.352002 37.676974, -97.3496801 37.6772075, -97.3493529 37.677249, -97.3489474 37.6773251, -97.3486554 37.6773798)",3,60 mph,yes,US 54;US 400,,,
122133412,122214394,0,397039645,West Kellogg Drive,secondary,True,False,88.83,8.776766241662619,0.03809298646625716,"LINESTRING (-97.3522684 37.6762448, -97.351851 37.676295, -97.351294 37.676442)",,,,,,,
122133526,122174435,0,13236146,West Kellogg Drive,secondary,True,False,44.823,15.26163117706165,0.026405434124962504,"LINESTRING (-97.3523754 37.6774166, -97.352879 37.6773564)",,,,,,,
122133526,122133412,0,13235843,,secondary_link,True,False,175.91,8.7318953876448,0.0006620515535876802,"LINESTRING (-97.3523754 37.6774166, -97.352625 37.677326, -97.352676 37.677297, -97.352726 37.677246, -97.352758 37.677184, -97.352778 37.677104, -97.352776 37.677041, -97.35277 37.6769, -97.352743 37.676497, -97.352724 37.67644, -97.352697 37.676399, -97.352655 37.676355, -97.352607 37.676321, -97.352557 37.676293, -97.352497 37.676274, -97.3522684 37.6762448)",,,,,,,
122133526,122136762,0,115440834,,secondary_link,True,False,86.374,13.505621343191345,0.001408502877363938,"LINESTRING (-97.3523754 37.6774166, -97.352642 37.677442, -97.352703 37.677454, -97.35278 37.677492, -97.352808 37.677513, -97.352854 37.677577, -97.3529051 37.6779131)",,,,,,,
122134878,122152859,0,1134763466,Vietnam Veterans Memorial Highway,motorway,True,False,140.375,20.55927099620978,0.016741733071563306,"LINESTRING (-97.302658 37.679456, -97.304253 37.679443)",4,60 mph,,US 54;US 400,,,
122134888,122134878,0,397039678,,motorway_link,True,False,309.504,20.4553303274213,0.016741733071563306,"LINESTRING (-97.2992863 37.6801977, -97.3013977 37.6796013, -97.301838 37.679527, -97.302658 37.679456)",1,,,,,,
122134896,1304326786,0,94650507,South Hillside Street,secondary,True,False,40.454,17.832336693924592,0.026466881806184134,"LINESTRING (-97.2989626 37.6805933, -97.2989588 37.6802295)",,,,,,,
122134896,122134888,0,94650518,,motorway_link,True,False,53.78,20.764619809146,0.007794267933680084,"LINESTRING (-97.2989626 37.6805933, -97.2990825 37.6803583, -97.2991628 37.6802707, -97.2992863 37.6801977)",1,,,,,,
122135516,122175815,0,1192236793,,motorway,True,False,138.707,21.920841937764962,0.005606265629755205,"LINESTRING (-97.3122252 37.667208, -97.3122345 37.6684554)",4,60 mph,,,,,
122136575,6258289123,0,668295635,,unclassified,False,False,95.257,1.4251882183122113,0.00026946914578280785,"LINESTRING (-97.3733452 37.6966683, -97.3733094 37.696791, -97.3732021 37.6970244, -97.3730224 37.6971878, -97.3727601 37.6973538)",,,,,,,
122136638,1396707048,0,37921925,,motorway_link,True,False,33.877,21.47240138564615,0.00020576983558024116,"LINESTRING (-97.314117 37.6643975, -97.3141092 37.6640929)",,,,,,,
122136638,1396707069,0,1214946429,East Harry Street,tertiary,True,False,7.139,3.3945518785267716,0.017248422225466506,"LINESTRING (-97.314117 37.6643975, -97.3140359 37.6643981)",,40 mph,,,,,
122136698,122535842,0,"[1190374668, 37921926]",,motorway,True,False,976.551,21.605160851891686,0.002036634729851734,"LINESTRING (-97.3127737 37.6613462, -97.3127584 37.6598661, -97.312743 37.6583859, -97.3127051 37.6577116, -97.312683 37.6574542, -97.3126241 37.6569577, -97.3125601 37.6565879, -97.3124671 37.6560996, -97.3123379 37.6555467, -97.311966 37.6543311, -97.311437 37.652673)",3,60 mph,,I 135;US 81;KS 15,,,
122136762,7026197758,0,13257129,West University Street,residential,False,True,11.159,2.096115150941677,0.008396397103097733,"LINESTRING (-97.3529051 37.6779131, -97.3530319 37.6779125)",,,,,,,
122136762,122380168,0,13257129,West University Street,residential,False,False,155.43,1.9965741982672762,0.0031806075185523332,"LINESTRING (-97.3529051 37.6779131, -97.3522387 37.6779166, -97.351791 37.677919, -97.351139 37.677919)",,,,,,,
122136762,122543576,0,751586048,South Seneca Street,tertiary,True,False,146.204,4.9805176178363375,0.019149232884532835,"LINESTRING (-97.3529051 37.6779131, -97.3529061 37.6780052, -97.3529112 37.6784774, -97.3529154 37.6788588, -97.3529194 37.6792279)",2,,,,,,
122136801,122133526,0,13236146,West Kellogg Drive,secondary,True,False,212.62900000000002,8.752464970951346,0.02847598855591412,"LINESTRING (-97.349981 37.677672, -97.350935 37.67757, -97.3523754 37.6774166)",,,,,,,
122136809,122190347,0,13241543,South Sycamore Street,tertiary,False,False,114.21,1.7175642977327212,0.0022950636303086694,"LINESTRING (-97.346896 37.678336, -97.3468883 37.6773089)",,,,,,,
122136809,122136801,0,13236146,West Kellogg Drive,secondary,True,False,281.36,9.06966905810203,0.020642934497207617,"LINESTRING (-97.346896 37.678336, -97.349512 37.677773, -97.349981 37.677672)",,,,,,,
122136809,122190319,0,13241543,South Sycamore Street,tertiary,False,True,246.922,1.704548033657711,0.03578644679146502,"LINESTRING (-97.346896 37.678336, -97.3469021 37.6790494, -97.346904 37.679273, -97.3469065 37.6799559, -97.3469073 37.6801692, -97.3469087 37.6805566)",,,,,,,
122137459,122214099,0,13243387,West Kellogg Drive,secondary,True,False,47.273,15.328618513372387,0.0032100239616903487,"LINESTRING (-97.3730403 37.675645, -97.373574 37.675597)",,,,,,,
122137459,122137471,0,13236218,,tertiary_link,True,False,57.794,15.728910249587926,0.0023850561563531166,"LINESTRING (-97.3730403 37.675645, -97.3733481 37.6756682, -97.3734181 37.6756888, -97.3734833 37.6757274, -97.373536 37.675777, -97.373593 37.675851)",,,,,,,
122137471,122453663,0,115440905,South Southwest Boulevard,tertiary,True,False,66.18299999999999,8.95606896890712,0.0031012920718690917,"LINESTRING (-97.373593 37.675851, -97.373615 37.67619, -97.373677 37.676441)",,,,,,,
122138233,122138249,0,1161684555,East Lincoln Street,tertiary,True,False,80.472,9.516481411048074,0.041934120241345574,"LINESTRING (-97.3119227 37.6717472, -97.3110089 37.6717714)",4,,,,,,
122138233,122138253,0,125848738,,motorway_link,True,False,108.079,28.276805109814884,0.001109254122478448,"LINESTRING (-97.3119227 37.6717472, -97.3116524 37.6717264, -97.3115266 37.6717049, -97.3113982 37.6716741, -97.3112802 37.6716196, -97.3112089 37.6715601, -97.3111298 37.6714821, -97.3110857 37.6713876, -97.3110467 37.6712326)",,,,,,,
122138249,1396707147,0,41831227,East Lincoln Street,tertiary,True,False,56.551,15.68729674420332,0.04161925534997941,"LINESTRING (-97.3110089 37.6717714, -97.3103667 37.6717876)",4,,,,,,
122138249,122138253,0,13236299,,motorway_link,True,False,61.059,30.22149979011435,0.0007026535084374349,"LINESTRING (-97.3110089 37.6717714, -97.3110502 37.6717211, -97.3110595 37.671668, -97.3110467 37.6712326)",,,,,,,
122138249,6342502866,0,1161684554,,motorway_link,True,False,18.705,9.51075132815752,0.0014165651617795423,"LINESTRING (-97.3110089 37.6717714, -97.3110679 37.6718415, -97.3111539 37.6718907)",,,,,,,
122138253,122138278,0,13236299,,motorway_link,True,False,271.826,27.84469551296615,0.0018119076309158829,"LINESTRING (-97.3110467 37.6712326, -97.3110403 37.67086, -97.3110429 37.6707398, -97.3110675 37.670632, -97.311141 37.67053, -97.311214 37.670446, -97.311353 37.670368, -97.311582 37.670324, -97.3117718 37.6703312, -97.311914 37.670385, -97.3120312 37.6704503, -97.3121207 37.6705407, -97.3121648 37.670631, -97.3121907 37.6707614, -97.3122649 37.6713275)",,,,,,,
122138278,122162341,0,1191167946,,motorway,True,False,167.024,27.961166316643535,0.006101769271946664,"LINESTRING (-97.3122649 37.6713275, -97.3122848 37.6728295)",4,60 mph,,,,,
122140519,122141132,0,121728859,,motorway,True,False,447.264,24.921653422632605,0.017975117320764886,"LINESTRING (-97.3148758 37.69283, -97.3149856 37.6931866, -97.3151982 37.693802, -97.3154398 37.694595, -97.3156669 37.6953033, -97.3158415 37.6958555, -97.3161264 37.6967285)",3,60 mph,yes,I 135;US 81;KS 15,,,
122140577,659967753,0,"[54849966, 51704070]",East 2nd Street North,tertiary,True,False,88.188,6.505193413048308,0.02522906693221362,"LINESTRING (-97.313625 37.689941, -97.3140425 37.6899379, -97.3146272 37.68994)",,,yes,,,,
122140577,122140519,0,"[182038253, 121729014]",,motorway_link,True,False,339.774,24.905857739527022,0.012023117692646834,"LINESTRING (-97.313625 37.689941, -97.3136407 37.6900273, -97.3140257 37.6908759, -97.3142772 37.6914633, -97.3143687 37.6916895, -97.3145634 37.6921046, -97.3148758 37.69283)",,,yes,,,,
122140585,122236236,0,51703297,East 1st Street North,tertiary,True,False,92.697,11.593185093314853,0.04486298111319084,"LINESTRING (-97.3130882 37.688117, -97.312035 37.688135)",,,,,,,
122140585,122140577,0,182038254,,tertiary,True,False,208.291,6.575561200529959,0.006625527226189205,"LINESTRING (-97.3130882 37.688117, -97.3136005 37.6898151, -97.313625 37.689941)",,,,,,,
122140601,122140585,0,"[13236528, 1168467917, 51706149]",,motorway_link,True,False,375.25300000000004,27.873116087518035,0.006507643554058343,"LINESTRING (-97.3124378 37.6847849, -97.3125633 37.6858169, -97.3126707 37.6863922, -97.3127 37.6865284, -97.3127468 37.6867466, -97.3128472 37.6871545, -97.3129809 37.6876458, -97.3129872 37.6876733, -97.3130882 37.688117)","['1', '2']",,yes,,,,
122140601,122140519,0,121728859,,motorway,True,False,920.075,37.78449761575943,0.005951999628118052,"LINESTRING (-97.3124378 37.6847849, -97.3126599 37.6857058, -97.3129599 37.6866644, -97.3133029 37.6878115, -97.3134573 37.6883077, -97.3140427 37.69015, -97.3148758 37.69283)",3,60 mph,yes,I 135;US 81;KS 15,,,
122140608,122144727,0,"[1190527586, 41831215]",,motorway,True,False,968.941,21.48498083833262,0.0016781172895326127,"LINESTRING (-97.3108599 37.6525845, -97.3112907 37.6539761, -97.3116714 37.6552059, -97.3118153 37.6557433, -97.3119611 37.656432, -97.3120129 37.6567088, -97.312069 37.6570982, -97.3121281 37.6576543, -97.3121634 37.6581882, -97.312173 37.661191)",3,60 mph,,I 135;US 81;KS 15,,,
122140655,122467731,0,51573577,East Pawnee Street,tertiary,True,False,59.791,10.837436613302389,0.00634901266069186,"LINESTRING (-97.308623 37.6498761, -97.3082517 37.6498795, -97.3080329 37.6498816, -97.3079439 37.6498824)",,,,,,,
122140655,1855224415,0,1190535266,,motorway_link,True,False,20.246000000000002,6.193474359358476,0.0008896113470479328,"LINESTRING (-97.308623 37.6498761, -97.3086987 37.6499498, -97.3087958 37.6499907)",,,,,,,
122140668,122133402,0,40916636,Vietnam Veterans Memorial Highway,motorway,True,False,830.7690000000001,24.615772363862238,0.006406610782688024,"LINESTRING (-97.367058 37.67549, -97.366019 37.675591, -97.3642864 37.6757638, -97.362684 37.675915, -97.361385 37.676043, -97.360091 37.67617, -97.358795 37.676297, -97.3576908 37.6764133)",3,60 mph,,US 54;US 400,,,
122140696,122140668,0,13236537,,motorway_link,True,False,321.364,24.495168604665224,0.006406610782688024,"LINESTRING (-97.370584 37.6747551, -97.3700976 37.6748287, -97.3697754 37.6749067, -97.368844 37.67515, -97.368729 37.675183, -97.368322 37.675274, -97.3681197 37.6753138, -97.367058 37.67549)",,,,,,,
122140704,122214176,0,932285105,West Kellogg Drive,secondary,False,True,16.103,1.8774758483671818,0.00039396243847060643,"LINESTRING (-97.3710433 37.6747022, -97.3712249 37.6746845)",,,,,,,
122140704,122164097,0,932285107,South Meridian Avenue,tertiary,True,False,126.725,5.4717065401314855,0.011197278288994401,"LINESTRING (-97.3710433 37.6747022, -97.371058 37.6758418)",,,,,,,
122140704,122140696,0,13236537,,motorway_link,True,False,40.891,24.563664912458044,0.003293334233984926,"LINESTRING (-97.3710433 37.6747022, -97.371007 37.674711, -97.370584 37.6747551)",,,,,,,
122140999,122160349,0,"[1171107242, 51573578]",East Pawnee Street,tertiary,True,False,69.256,6.1617605252954935,0.007508093153522601,"LINESTRING (-97.3107584 37.6498572, -97.3106142 37.6498587, -97.3099719 37.6498693)",,,yes,,,,
122141110,122194624,0,51704491,East Central Avenue,secondary,True,False,106.46600000000001,6.307471737523575,0.010898828499231178,"LINESTRING (-97.3151275 37.6934621, -97.3148153 37.6934614, -97.3143436 37.6934977, -97.3140877 37.693521, -97.3139469 37.693591)",,,,,,,
122141110,659970470,0,1134721713,,motorway_link,True,False,36.682,4.783464199730611,0.0020719344616173525,"LINESTRING (-97.3151275 37.6934621, -97.3149581 37.693504, -97.314885 37.6935548, -97.3147895 37.6936381)",,,,,,,
