u,v,key,osmid,highway,name,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,bridge,lanes,ref,access,maxspeed,tunnel,junction,width,Groups
734045709,734045457,0,59189098,residential,,False,False,49.447541261269464,"LINESTRING (116.3606135 39.9150326, 116.3605925 39.915477)",49.447541261269464,1.4693984811105565,0.0008025678732058857,,,,,,,,,C
734045767,734046184,0,59189034,residential,,False,False,119.71598766278547,"LINESTRING (116.3721335 39.9088051, 116.3720961 39.9080755, 116.3716445 39.9080817)",119.71598766278547,1.2046507048696973,0.00019793664307479742,,,,,,,,,C
734045767,734045459,0,59189109,residential,,False,False,39.56758810230685,"LINESTRING (116.3721335 39.9088051, 116.372122 39.9088061, 116.3716728 39.9088468)",39.56758810230685,1.199441560675333,0.0001028381907358198,,,,,,,,,C
734045767,734045614,0,59189109,residential,,False,True,290.50131168285634,"LINESTRING (116.3721335 39.9088051, 116.374354 39.9087785, 116.3743487 39.9092975, 116.3743226 39.909677, 116.3743219 39.909687)",290.50131168285634,1.6039332054287665,0.0006685557361494515,,,,,,,,,C
734045769,1841521859,0,173308116,tertiary_link,,True,False,46.20357469283167,"LINESTRING (116.3642763 39.9467248, 116.3641259 39.947124)",2836.5823790731524,31.741783018001758,0.0040726073458717095,,,,,,,,,B
734045769,734045400,0,59189017,residential,,False,False,141.36594006082004,"LINESTRING (116.3642763 39.9467248, 116.3646013 39.9456014, 116.3646087 39.9454809)",141.36594006082004,1.7709991577612343,0.00011502111228640472,,,,,,,,,C
734045769,1687193386,0,243055478,tertiary,德胜门西大街,True,False,80.7477523267087,"LINESTRING (116.3642763 39.9467248, 116.36468 39.9468075, 116.3650371 39.9468843, 116.3651908 39.9469139)",528.1598242182713,10.720002810692705,0.012014868897431268,,,,,,,,,B
734045775,252853591,0,59188996,residential,,False,True,106.5099207175122,"LINESTRING (116.3624908 39.9118234, 116.3624699 39.9127133, 116.3624677 39.9127811)",106.5099207175122,1.2519331330451513,0.0002676659528907923,,,,,,,,,C
734045784,734045807,0,59188965,residential,大乘胡同,False,False,141.37303872410007,"LINESTRING (116.3567002 39.917933, 116.355043 39.9179018)",141.37303872410007,1.5652035617041178,0.0003176875954926057,,,,,,,,,C
734045784,734046270,0,59188965,residential,大乘胡同,False,True,142.61970308591827,"LINESTRING (116.3567002 39.917933, 116.3583725 39.9179389)",142.61970308591827,1.6895131766198075,0.0013040025913790782,,,,,,,,,C
734045784,734046283,0,59189067,tertiary,锦什坊街,False,False,74.62480205409436,"LINESTRING (116.3567002 39.917933, 116.356678 39.9186039)",74.62480205409436,1.5854556182127593,0.0009963479901046012,,,,,,,,,B
734045784,9751994500,0,59189067,tertiary,锦什坊街,False,True,70.05447307295367,"LINESTRING (116.3567002 39.917933, 116.3566947 39.917303)",70.05447307295367,1.5441939156164992,0.0002989832277002371,,,,,,,,,B
734045790,734046272,0,59189084,residential,,False,True,124.59249848218903,"LINESTRING (116.3595406 39.9140233, 116.3580798 39.9140328)",124.59249848218903,1.4008972022322155,0.00018145386685930017,,,,,,,,,C
734045790,734045574,0,1061439256,residential,二龙路,False,False,36.15377230694666,"LINESTRING (116.3595406 39.9140233, 116.3595399 39.9140578, 116.3595341 39.9143484)",36.15377230694666,1.5362705586583594,0.00156808533204911,,,,,,,,,C
734045790,380764413,0,1061439256,residential,二龙路,False,True,139.07320471327566,"LINESTRING (116.3595406 39.9140233, 116.359566 39.9128542, 116.3595102 39.9127849)",139.07320471327566,1.631266123856287,0.0007552694718918501,,,,,,,,,C
734045800,734046180,0,33460071,residential,二龙路,False,False,169.35488069154104,"LINESTRING (116.3602295 39.9080736, 116.360526 39.9081159, 116.3606786 39.9081752, 116.3607969 39.9082538, 116.3608288 39.9083288, 116.3608072 39.9092902)",169.35488069154104,1.2049706001661706,0.00139007134892174,,,,,,,,,C
734045800,380764725,0,33460071,residential,二龙路,False,True,23.967257466324163,"LINESTRING (116.3602295 39.9080736, 116.3600435 39.9080516, 116.3599518 39.9080407)",23.967257466324163,1.6223929513621695,0.001091159785465918,,,,,,,,,C
734045800,734045358,0,59189011,residential,,False,True,135.5619642478518,"LINESTRING (116.3602295 39.9080736, 116.3602306 39.9082257, 116.3602195 39.9092927)",135.5619642478518,1.1766100111608893,7.797069792374351e-05,,,,,,,,,C
734045805,734046186,0,59188988,residential,,False,False,86.69954692658382,"LINESTRING (116.3615086 39.9070286, 116.3615128 39.9062489)",86.69954692658382,1.2743406113871725,0.0002676659528907923,,,,,,,,,C
734045807,734045784,0,59188965,residential,大乘胡同,False,True,141.37303872410007,"LINESTRING (116.355043 39.9179018, 116.3567002 39.917933)",141.37303872410007,1.5652035617041191,0.00040948949258848386,,,,,,,,,C
734045807,734045331,0,1061423722,tertiary,华嘉寺街,False,True,73.87910096576346,"LINESTRING (116.355043 39.9179018, 116.3550383 39.9185662)",73.87910096576346,1.4406214255358987,0.0005299570874504442,,,,,,,,,B
734045807,9751996005,0,1061423722,tertiary,华嘉寺街,False,False,69.91660053579464,"LINESTRING (116.355043 39.9179018, 116.3550505 39.9173523, 116.3550103 39.9172793)",69.91660053579464,1.6356836341737881,0.0003533047249669628,,,,,,,,,B
734045809,734045479,0,59189065,residential,前桃园胡同,False,False,255.7680025926877,"LINESTRING (116.3498769 39.9412288, 116.3528622 39.9414569)",255.7680025926877,1.7917824708811816,0.0009186639491585185,,,,,,,,,C
734045809,530640501,0,127169798,tertiary,西直门北大街,True,False,52.701021986589474,"LINESTRING (116.3498769 39.9412288, 116.349904 39.9412836, 116.3499327 39.9413396, 116.3499629 39.9413939, 116.3499962 39.9414481, 116.3500302 39.9415009, 116.3500659 39.9415536, 116.350103 39.9416049, 116.3501427 39.9416558)",708.7907431107287,8.081477702239043,0.012116130474789953,,3,,,,,,,B
734045811,734045648,0,146739622,unclassified,学院北小街,False,False,116.67660319651199,"LINESTRING (116.3525402 39.9125518, 116.3525026 39.9115029)",116.67660319651199,1.527620274938531,3.7265407095906827e-05,,,,,,,,,unclassified
734045811,252853363,0,151938429,secondary,广宁伯街,True,False,101.82792447733408,"LINESTRING (116.3525402 39.9125518, 116.3534522 39.9125723, 116.3537336 39.9125786)",331.7778884200137,4.71252868563165,0.006562438189589192,,,,,,,,,B
734045816,734046285,0,59189070,residential,,False,True,36.84218409041222,"LINESTRING (116.3514656 39.9020167, 116.3510337 39.9020172)",36.84218409041222,1.6432853152498301,0.0016689169239413042,,,,,,,,,C
734045816,734045920,0,150926363,residential,,False,True,233.6696683566124,"LINESTRING (116.3514656 39.9020167, 116.3514243 39.9041179)",233.6696683566124,1.6071362481502585,2.8665697766082175e-07,,,,,,,,,C
734045816,734045334,0,59189070,residential,,False,False,122.47815375102971,"LINESTRING (116.3514656 39.9020167, 116.3518561 39.9020321, 116.3519983 39.9020513, 116.3520818 39.9020668, 116.3521597 39.902093, 116.3522472 39.9021286, 116.3527862 39.9023794)",122.47815375102971,1.4113930014356466,0.0030972569793807636,,,,,,,,,C
734045817,380764736,0,33459918,residential,太平桥大街,False,False,165.79492495738444,"LINESTRING (116.3598828 39.90625, 116.3598934 39.9075903, 116.3598946 39.907741)",165.79492495738444,1.532361404672085,0.0010289552213135196,,,,,,,,,C
734045817,380764721,0,33459918,residential,太平桥大街,False,True,38.562703758165675,"LINESTRING (116.3598828 39.90625, 116.3598818 39.9061105, 116.3598815 39.9059032)",38.562703758165675,1.4218023011759007,0.001110724124191269,,,,,,,,,C
734045817,734046186,0,59189120,residential,,False,False,139.03538250261022,"LINESTRING (116.3598828 39.90625, 116.3599925 39.9062489, 116.3606243 39.9062497, 116.3615128 39.9062489)",139.03538250261025,1.3857666060311762,0.0002147060762679555,,,,,,,,,C
734045832,734045352,0,33679540,tertiary,北草厂胡同,False,False,55.23582190897431,"LINESTRING (116.3576045 39.941375, 116.357518 39.9418673)",55.23582190897431,1.5096297933613736,0.0017031724327717724,,,,,,,,,B
734045832,385076480,0,33679540,tertiary,北草厂胡同,False,True,34.269396177968765,"LINESTRING (116.3576045 39.941375, 116.3576453 39.9410684)",34.269396177968765,1.5273657256214506,0.001991477688054144,,,,,,,,,B
734045832,734046167,0,59188974,residential,,False,True,155.49415631806576,"LINESTRING (116.3576045 39.941375, 116.3557995 39.9411742)",155.49415631806576,1.5144322815120217,0.0002521148118526927,,,,,,,,,C
734045840,635107795,0,34104224,residential,东冠英胡同,False,False,113.27361333178165,"LINESTRING (116.3590382 39.9353441, 116.3602211 39.9353637, 116.3603657 39.9353752)",113.27361333178165,1.6235577830708936,0.0036246341540322607,,,,,,,,,C
734045840,385076459,0,34104224,residential,东冠英胡同,False,True,105.52654233799713,"LINESTRING (116.3590382 39.9353441, 116.3583768 39.9353344, 116.3581731 39.9354228, 116.3579484 39.9356206)",105.52654233799713,1.1999437703500664,0.00012190087975026445,,,,,,,,,C
734045840,734045568,0,59189016,residential,,False,True,179.48414087917882,"LINESTRING (116.3590382 39.9353441, 116.3590612 39.9356816, 116.3589322 39.9357176, 116.3589098 39.9361158, 116.3579027 39.9361306)",162.36973425606172,1.2236112996363413,0.0,,,,,,,,,C
734045850,734046357,0,59188951,residential,,False,True,97.2795278387374,"LINESTRING (116.3599466 39.9420786, 116.3588115 39.9419892)",97.2795278387374,1.516164972895912,0.0008233505040862953,,,,,,,,,C
734045850,734045348,0,1066633788,residential,,False,False,112.11543894974488,"LINESTRING (116.3599466 39.9420786, 116.3600676 39.9410746)",112.11543894974488,1.5103060195983993,0.0009190222703805946,,,,,,,,,C
734045850,1480544853,0,59188951,residential,,False,False,359.60413345791903,"LINESTRING (116.3599466 39.9420786, 116.3612055 39.9421913, 116.3611565 39.9426298, 116.3610643 39.9433108, 116.361053 39.9433943, 116.3609533 39.9441305, 116.3609452 39.9441905, 116.3609166 39.9444017, 116.3609111 39.9444422)",359.6041334579191,1.5440376906484505,0.0001028381907358198,,,,,,,,,C
734045852,734045546,0,59189037,residential,西智义胡同,False,False,50.387114012202794,"LINESTRING (116.3581982 39.9009492, 116.3582062 39.9004961)",50.387114012202794,1.2104152665935894,0.0002676659528907923,,,,,,,,,C
734045866,342790299,0,30833806,unclassified,二龙路西街,False,False,106.57221533178299,"LINESTRING (116.3593541 39.9106909, 116.3606036 39.9106888)",106.57221533178299,1.4120668713559414,0.00033445702868576375,,,,,,,,,unclassified
734045866,342790110,0,30833806,unclassified,二龙路西街,False,True,190.63387076423646,"LINESTRING (116.3593541 39.9106909, 116.3571194 39.9107226)",190.63387076423646,1.5638208318556972,0.00027253912151102626,,,,,,,,,unclassified
734045866,734045363,0,59189068,residential,,False,False,195.08678562827197,"LINESTRING (116.3593541 39.9106909, 116.3593558 39.910067, 116.3594958 39.9099868, 116.3606662 39.9099605, 116.3607944 39.9099576)",192.23703737646167,1.4147811548713862,0.0,,,,,,,,,C
734045877,734045515,0,59189030,residential,,False,False,106.19546959572665,"LINESTRING (116.3556372 39.9416835, 116.3554553 39.9426283)",106.19546959572665,1.507184029510149,0.0006601710195528724,,,,,,,,,C
734045877,734046167,0,59189030,residential,,False,True,58.29748456732253,"LINESTRING (116.3556372 39.9416835, 116.3557995 39.9411742)",58.29748456732253,1.5133176461096323,0.0027605783591181285,,,,,,,,,C
734045877,734045599,0,59189065,residential,前桃园胡同,False,True,115.1093848854405,"LINESTRING (116.3556372 39.9416835, 116.3542988 39.9415469)",115.1093848854405,1.4965320948711482,0.0021399660024824497,,,,,,,,,C
734045879,1015629194,0,59189045,residential,,False,False,252.53640762447637,"LINESTRING (116.3545862 39.8997477, 116.3516259 39.8997307)",252.53640762447637,1.5146959490419067,0.0012311200548088142,,,,,,,,,C
734045879,734046179,0,59189113,residential,,False,True,92.99559078143952,"LINESTRING (116.3545862 39.8997477, 116.3544422 39.9005767)",92.99559078143952,1.4234618314502385,0.0007188640357289257,,,,,,,,,C
734045879,734046274,0,59189113,residential,,False,False,238.1723840907903,"LINESTRING (116.3545862 39.8997477, 116.3546519 39.8994874, 116.3547966 39.8994278, 116.357078 39.8994727)",238.17238409079027,1.4016868882217117,0.0006251988682782522,,,,,,,,,C
734045889,734045577,0,59188926,residential,,False,False,83.25754413066558,"LINESTRING (116.3574275 39.9188693, 116.3584037 39.9188781)",83.25754413066558,1.4917778836872009,0.0002676659528907923,,,,,,,,,C
734045894,385036942,0,"[59188969, 374530875]",residential,温家街,False,True,375.4609031155217,"LINESTRING (116.3588368 39.898795, 116.3587907 39.8992413, 116.3592052 39.8992653, 116.3592857 39.8992283, 116.3597349 39.8992792, 116.3604102 39.8994211, 116.3604141 39.899606, 116.3604578 39.8996158, 116.3604837 39.8996216, 116.361092 39.8996303, 116.362323 39.8996695)",375.4609031155217,1.5160342701841818,0.0011991578017996325,,,,,,,,,C
734045894,12438334116,0,59188984,residential,宣武门西街,False,True,81.07441765889494,"LINESTRING (116.3588368 39.898795, 116.3581672 39.8987694, 116.357888 39.8987536)",81.07441765889494,1.5046752846722953,0.0018706517719701075,,,,,,,,,C
734045894,734045323,0,59189009,residential,宣武门西街,False,False,118.10978704656117,"LINESTRING (116.3588368 39.898795, 116.3597225 39.8988071, 116.3597847 39.8984275)",118.10978704656117,1.6810008975675785,0.0012761968645459785,,,,,,,,,C
734045896,385076330,0,33679487,tertiary,西直门南小街,False,False,98.01746821229891,"LINESTRING (116.3527707 39.9357559, 116.3526548 39.9366329)",98.01746821229891,1.6067175091502677,0.0016488509355050468,,,,,,,,,B
734045896,385076227,0,33679487,tertiary,西直门南小街,False,True,74.46775724728629,"LINESTRING (116.3527707 39.9357559, 116.3528185 39.9350872)",74.46775724728629,1.5287355055508287,0.004316409105372239,,,,,,,,,B
734045896,734045428,0,59189046,residential,,False,True,64.05337934316067,"LINESTRING (116.3527707 39.9357559, 116.3520215 39.9357132)",64.05337934316067,1.3949893077773425,0.0004960598998420521,,,,,,,,,C
734045906,530641405,0,42488849,tertiary,复兴门北顺城街,False,False,115.06187971797753,"LINESTRING (116.351425 39.909748, 116.3513506 39.9107812)",115.06187971797753,1.7160775210322903,0.0005579061427723744,,,,,,,,,B
734045906,734045522,0,42488849,tertiary,复兴门北顺城街,False,True,97.34024151658235,"LINESTRING (116.351425 39.909748, 116.3514423 39.9088727)",97.34024151658235,1.4802059640678502,0.006300218719273955,,,,,,,,,B
734045906,734045545,0,59189005,tertiary,兴盛街,False,False,171.4421100345272,"LINESTRING (116.351425 39.909748, 116.3534346 39.9097803)",171.4421100345272,1.6009719239291935,0.0002412218467015815,,,,,,,,,B
734045913,380762702,0,33459778,tertiary,中京畿道,False,False,137.78599166813459,"LINESTRING (116.3638944 39.9074499, 116.365357 39.907485, 116.365509 39.9074887)",137.78599166813459,1.5793276942032035,0.003319846122534392,,,,,,,,,B
734045913,380765609,0,33459778,tertiary,中京畿道,False,True,106.57480401159998,"LINESTRING (116.3638944 39.9074499, 116.3636778 39.9074636, 116.3629903 39.9076367, 116.3628339 39.9076749, 116.3626933 39.9077002)",106.57480401159998,1.5471679160691774,0.0008775286728641906,,,,,,,,,B
734045913,734045550,0,59188962,residential,华远西街,False,False,175.61567910053284,"LINESTRING (116.3638944 39.9074499, 116.3638939 39.9073961, 116.3638812 39.9060877, 116.3638839 39.9058706)",175.61567910053284,1.4207816169717724,0.0005400617459129882,,,,,,,,,C
734045920,734045369,0,26489009,tertiary,西铁匠胡同,False,True,110.80948045448575,"LINESTRING (116.3514243 39.9041179, 116.3527218 39.9041667)",110.80948045448575,1.7398817842134204,0.0013874197718783772,,,,,,,,,B
734045920,1298068572,0,59188973,tertiary_link,西铁匠胡同,True,False,37.41093885822933,"LINESTRING (116.3514243 39.9041179, 116.3510699 39.9043161)",579.6237309677471,7.954251750044751,0.00028637032068316095,,,,,,,,,B
734045920,734045816,0,150926363,residential,,False,False,233.6696683566124,"LINESTRING (116.3514243 39.9041179, 116.3514656 39.9020167)",233.6696683566124,1.6071362481502596,2.9454004454649434e-05,,,,,,,,,C
734045925,734046289,0,33459857,residential,什邡街,False,True,85.00889509658522,"LINESTRING (116.3626627 39.9161338, 116.362758 39.9153728)",85.00889509658522,1.5328795479284099,0.01568852139464353,,,,,,,,,C
734045925,331880671,0,"[30833776, 33459857]",residential,"['什邡街', '丰盛胡同']",False,"[False, True]",465.25288044285514,"LINESTRING (116.3626627 39.9161338, 116.3626195 39.9167021, 116.3625791 39.9172334, 116.3624302 39.9172314, 116.3618106 39.9172216, 116.3609899 39.9172087, 116.3587245 39.9171866, 116.358713 39.9171865, 116.3585605 39.9171913)",465.2528804428551,1.695519013869388,0.014781467053080274,,,,,,,,,C
734045925,734045336,0,59189010,residential,,False,False,133.16686136103363,"LINESTRING (116.3626627 39.9161338, 116.3631824 39.9161266, 116.3631912 39.9165766, 116.363646 39.9165829)",133.16686136103363,1.2626446403015754,0.0002676659528907923,,,,,,,,,C
734045958,384027832,0,30784402,residential,大石桥胡同,False,True,76.73375561480901,"LINESTRING (116.3849032 39.945243, 116.3840035 39.945222)",76.73375561480901,1.5972701096661608,0.00011917763846248664,,,,,,,,,C
734045958,734045346,0,59188990,residential,,False,True,171.17590466437844,"LINESTRING (116.3849032 39.945243, 116.3848338 39.9467815)",171.17590466437844,1.2668109514733632,0.0002676659528907923,,,,,,,,,C
