u,v,key,osmid,bridge,oneway,lanes,highway,reversed,length,maxspeed,geometry,Cost of returning,Edge Betweenness,ref,name,tunnel,access,width,junction
122423849,353527208,0,148385766,,True,,motorway_link,False,42.471,,"LINESTRING (-118.2736214 34.0745662, -118.2735371 34.0745942, -118.2734645 34.07462, -118.2733972 34.0746316, -118.2733252 34.0746312, -118.2732547 34.0746166, -118.2731825 34.0745924)",17.273099789028223,0.006290090860266025,,,,,,
122423849,353526193,0,535530125,,False,2,tertiary,False,85.194,,"LINESTRING (-118.2736214 34.0745662, -118.2740163 34.0747446, -118.2743256 34.0748879, -118.274445 34.0749029)",1.8759311254130528,0.00012115329467563029,,London Street,,,,
122439386,122837023,0,13323058,,False,2,residential,True,56.911,,"LINESTRING (-118.2061062 34.0260885, -118.206658 34.0263183)",1.529324731514481,0.0025086377594121406,,Atlantic Street,,,,
122439386,122837025,0,13323058,,False,2,residential,False,126.918,,"LINESTRING (-118.2061062 34.0260885, -118.2055139 34.0258283, -118.2048894 34.0255539)",1.4464713172353645,0.0011661886796713948,,Atlantic Street,,,,
122439386,122886715,0,13433744,,False,,residential,True,132.62199999999999,,"LINESTRING (-118.2061062 34.0260885, -118.2052451 34.0267729, -118.2051349 34.0269552)",1.3979400704711022,0.0008779497004455383,,South Grande Vista Avenue,,,,
122441102,348128809,0,161841457,,True,2,primary,False,19.384,,"LINESTRING (-118.2699094 34.0353289, -118.2698381 34.0352991, -118.2698043 34.0352859, -118.2697205 34.0352522)",12.83201096202819,0.0014092010163702802,,West 18th Street,,,,
122441102,269987146,0,"[398531873, 186076396]",,True,"['4', '3']",secondary,False,180.682,,"LINESTRING (-118.2699094 34.0353289, -118.2701797 34.0349222, -118.2704857 34.0344636, -118.2707829 34.0340163, -118.2708015 34.0339882, -118.2708569 34.0339063)",8.035324751720072,0.0026947786223482425,,South Flower Street,,,,
122442423,1839353502,0,173104969,,False,,secondary,True,35.112,,"LINESTRING (-118.2627583 34.0694107, -118.2628601 34.0691064)",1.9100941566529994,0.0017651917409681396,,Belmont Avenue,,,,
122442423,1614923108,0,539427642,,False,,primary,True,26.784,,"LINESTRING (-118.2627583 34.0694107, -118.2624731 34.0693637)",1.3799080386836882,0.008368457986742772,,Palo Alto Street,,,,
122442423,2354150978,0,148385880,,True,1,motorway_link,False,50.842,,"LINESTRING (-118.2627583 34.0694107, -118.2627253 34.069447, -118.2627061 34.0694828, -118.2626736 34.0695762, -118.262638 34.0696276, -118.262587 34.0696738, -118.2625221 34.0697149, -118.2624318 34.0697571)",28.785168326112423,0.0012689337310298053,,,,,,
122444741,123497033,0,13423938,,False,,residential,False,71.641,,"LINESTRING (-118.2098658 34.0780757, -118.2097928 34.0781527, -118.2094329 34.0783809, -118.2094058 34.078427, -118.2094126 34.0784753, -118.2094632 34.0785327)",1.0502863593960634,0.00024248302618816683,,Clifton Street,,,,
122447739,4049747236,0,"[398799195, 398799196, 952898438, 398799191]",,False,"['5', '4']",secondary,True,97.917,,"LINESTRING (-118.218485 34.0276711, -118.2187434 34.0277804, -118.2189194 34.0278548, -118.2189473 34.0278666, -118.2190533 34.0279115, -118.2191554 34.0279547, -118.2194314 34.0280714)",1.7428904239875043,0.014068896938068082,,East 8th Street,,,,
122447739,122974142,0,"[398799202, 398799189]",,False,"['5', '4']",secondary,False,87.982,,"LINESTRING (-118.218485 34.0276711, -118.2181463 34.0275208, -118.2179122 34.027423, -118.2176388 34.0273048)",1.3736054098053696,0.013103199317401166,,East 8th Street,,,,
122447771,123051567,0,173007065,,False,2,tertiary,False,66.505,,"LINESTRING (-118.2099215 34.0265691, -118.2102477 34.0260356)",1.7368364422382478,0.004116447841859898,,Euclid Avenue,,,,
122447771,122837018,0,173007065,,False,2,tertiary,True,122.759,,"LINESTRING (-118.2099215 34.0265691, -118.2093121 34.0275508)",1.671912222362165,0.0036543597660024098,,Euclid Avenue,,,,
122450742,122450842,0,47970850,,False,7,primary,True,95.453,35 mph,"LINESTRING (-118.2666576 34.0723991, -118.2671492 34.0716434)",1.992186498934047,0.006304676305450276,CA 2,North Alvarado Street,,,,
122450742,2353109732,0,"[398200851, 607788517, 148385374]",,True,"['1', '2']",motorway_link,False,335.413,,"LINESTRING (-118.2666576 34.0723991, -118.2667894 34.0724529, -118.2669502 34.0725102, -118.2671547 34.0725741, -118.2673532 34.0726317, -118.2675604 34.0726874, -118.2677427 34.0727323, -118.2679675 34.0727854, -118.2681997 34.0728284, -118.2685893 34.0729217, -118.2688409 34.0730143, -118.2700723 34.0734309)",16.67173645768535,0.0006249392763219648,CA 2,,,,,
122450742,122681222,0,184352924,,False,6,primary,False,58.715,35 mph,"LINESTRING (-118.2666576 34.0723991, -118.266511 34.072638, -118.2663687 34.0728698)",1.7642395802047972,0.004289591191143906,CA 2,North Alvarado Street,,,,
122450842,122450742,0,47970850,,False,7,primary,False,95.453,35 mph,"LINESTRING (-118.2671492 34.0716434, -118.2666576 34.0723991)",1.9921864989340472,0.0033474772943434586,CA 2,North Alvarado Street,,,,
122450842,60946387,0,"[44182762, 1131114006]",,False,6,primary,False,172.79500000000002,35 mph,"LINESTRING (-118.2671492 34.0716434, -118.2677258 34.0707208, -118.2677747 34.0706426, -118.2677984 34.0706035, -118.2679027 34.0704364, -118.2680117 34.0702634)",1.9624995897717754,0.0036553595747448784,,North Alvarado Street,,,,
122450842,5759331262,0,"[148385736, 398200124, 607788518]",,True,"['1', '2']",motorway_link,False,299.064,,"LINESTRING (-118.2671492 34.0716434, -118.2670879 34.0716095, -118.2670262 34.0715815, -118.2667654 34.0714913, -118.2665074 34.0714073, -118.2662292 34.0713217, -118.2659531 34.0712439, -118.2656689 34.0711709, -118.2654319 34.0711128, -118.2653103 34.0710816, -118.2651817 34.0710435, -118.2650359 34.0710043, -118.2641172 34.0706927)",16.816326317740184,0.003326304873914708,,,,,,
122452712,123308409,0,"[384292055, 13403853, 844998231]",,False,,residential,False,206.73999999999995,,"LINESTRING (-118.2657609 34.0474884, -118.2659486 34.047202, -118.2663353 34.0466121, -118.2664852 34.0463834, -118.2664984 34.0463632, -118.2666041 34.046202, -118.2666324 34.0461589, -118.2667449 34.0459986, -118.2667664 34.0459799, -118.2668788 34.0458821)",1.8778147141644892,0.0002880037301099813,,Georgia Street,,,,
122452712,73909258,0,"[946282178, 946282179, 165520589]",,True,3,primary,False,110.638,,"LINESTRING (-118.2657609 34.0474884, -118.265611 34.0474202, -118.2654783 34.0473597, -118.2654188 34.0473327, -118.265329 34.0472918, -118.2647085 34.0470092)",4.937615358668828,0.013169069069846169,,James M Wood Boulevard,,,,
122452712,1345539679,0,"[648604241, 648604242, 148385745]",,True,,motorway_link,False,242.77700000000004,,"LINESTRING (-118.2657609 34.0474884, -118.2656121 34.0476992, -118.2655145 34.0478412, -118.2651756 34.0482803, -118.2650301 34.0484359, -118.2648537 34.0485899, -118.2645017 34.048827, -118.2640782 34.0491389)",18.56263814249018,0.006472644174185032,,,,,,
122454250,1832234142,0,"[1047792490, 172307067, 580285685]",yes,True,"['5', '3']",primary,False,85.305,,"LINESTRING (-118.2747654 34.0300658, -118.2747451 34.0300985, -118.2746254 34.0302848, -118.2743913 34.0306499, -118.2743607 34.0307527)",4.431745515488139,0.009919455407706715,,"['South Figueroa Street', 'Figueroa Street']",,,,
122454252,1832234138,0,172307069,,True,2,primary,False,66.947,,"LINESTRING (-118.2749428 34.0299975, -118.2751338 34.0296641, -118.275161 34.0296166, -118.2752163 34.0294421)",4.679882694374644,0.007927307082198158,,South Figueroa Street,,,,
122454886,123531804,0,13428608,,False,,residential,False,111.736,,"LINESTRING (-118.2707451 34.0463272, -118.2708405 34.0463706, -118.2718085 34.0468103)",1.8562633117036333,0.00166097638263551,,Connecticut Street,,,,
122454886,122481348,0,"[404203224, 45536230]",,True,"['2', '3']",secondary,False,57.644000000000005,,"LINESTRING (-118.2707451 34.0463272, -118.2707927 34.0462553, -118.2709945 34.0459489, -118.2710458 34.0458726)",5.434291463388358,0.01567817732749006,,Blaine Street,,,,
122467980,604238578,0,145419987,,False,,residential,True,95.44,,"LINESTRING (-118.210184 34.0559979, -118.2103448 34.0560759, -118.2104761 34.0561549, -118.2106002 34.0562445, -118.2109785 34.0564077, -118.2110639 34.0564445)",1.580857071308046,0.00023889547717107293,,,,,,
122467980,123030033,0,"[13426864, 1055891449, 606851111]",,True,"['1', '2']",residential,False,267.7370000000001,,"LINESTRING (-118.210184 34.0559979, -118.21009 34.055956, -118.2094073 34.0556563, -118.2093085 34.0556535, -118.2092257 34.0556956, -118.2091496 34.055818, -118.208992 34.0560636, -118.2089578 34.0561228, -118.2088596 34.0562735, -118.2087266 34.0564941, -118.2086898 34.0565473, -118.208596 34.056686, -118.2085289 34.0567882, -118.20844 34.0569283, -118.2083666 34.0570348)",2.381135958664366,0.0014033786007523737,,Brittania Street,,,,
122469589,123250100,0,181418901,,False,2,secondary,True,67.552,,"LINESTRING (-118.2314994 34.0295858, -118.2322324 34.0295789)",1.6635819566813017,0.0012961638161923378,,East 8th Street,,,,
122469589,317644546,0,539762802,,False,2,secondary,False,11.455,,"LINESTRING (-118.2314994 34.0295858, -118.2313751 34.029587)",1.5281652307200602,0.0002521282399390423,,East 8th Street,,,,
122469589,250244983,0,"[148385705, 398807979, 47062157]",yes,True,"['1', '2']",motorway_link,False,342.224,,"LINESTRING (-118.2314994 34.0295858, -118.2314961 34.0290948, -118.2314799 34.028551, -118.2314847 34.0283977, -118.2315056 34.0282747, -118.2315711 34.0281675, -118.2316532 34.0280875, -118.2317449 34.0280112, -118.232017 34.0278525, -118.233204 34.0272444)",19.551506801732163,0.003035595778972164,,,,,,
122478191,123261472,0,"[45536229, 399271118]",,True,"['5', '4']",primary,False,153.35399999999998,,"LINESTRING (-118.272515 34.041094, -118.2722442 34.0415055, -118.2718846 34.0420941, -118.2718367 34.0422116, -118.2717914 34.0423326)",20.235094363116918,0.009801125102421584,,L. A. Live Way,,,,
122481348,122485379,0,"[648604252, 13451645, 648604253]",,False,4,secondary,True,130.578,,"LINESTRING (-118.2710458 34.0458726, -118.2709081 34.0458112, -118.2708357 34.045774, -118.2707738 34.0457346, -118.2706875 34.0456651, -118.2702738 34.045295, -118.270014 34.0450785)",2.168173368527397,0.0042611260481230295,,West 11th Street,,,,
122481348,122822444,0,148385372,,True,,residential,False,94.93599999999999,,"LINESTRING (-118.2710458 34.0458726, -118.2714161 34.0454055, -118.271555 34.0452302, -118.2716372 34.045179)",4.90745350167491,0.006974195289230554,,Blaine Street,,,,
122481348,123602596,0,"[148385469, 186070711]",,False,"['4', '3']",tertiary,False,113.905,,"LINESTRING (-118.2710458 34.0458726, -118.2711436 34.0459176, -118.2715228 34.0460903, -118.2715845 34.0461185, -118.2720503 34.0463313, -118.2721287 34.0463668)",1.85721205670476,0.00555481974859868,,West 11th Street,,,,
122481348,304904119,0,"[48118016, 48118017, 880945636, 148385719]",yes,True,"['1', '2']",motorway_link,False,345.602,,"LINESTRING (-118.2710458 34.0458726, -118.2711407 34.0455491, -118.2712151 34.0453935, -118.2713535 34.0452186, -118.271515 34.0450459, -118.2719189 34.0446237, -118.2723252 34.0441999, -118.2726449 34.0438254, -118.272783 34.0436302, -118.2730015 34.0432566)",21.901508176488054,0.009179538126000837,,,,,,
122482411,122759581,0,13310247,,False,2,residential,False,99.944,,"LINESTRING (-118.2220678 34.051008, -118.2210183 34.0512355)",1.9232001154021983,0.0002771234585007621,,Kearney Street,,,,
122482411,123376181,0,104359344,,False,2,secondary,True,33.08,,"LINESTRING (-118.2220678 34.051008, -118.2221641 34.0512946)",1.904114262562165,0.01165706418983851,,Pleasant Avenue,,,,
122482411,122389010,0,186220951,,False,2,secondary,False,154.145,,"LINESTRING (-118.2220678 34.051008, -118.2216392 34.049668)",1.7939281398617715,0.010734770031050531,,Pleasant Avenue,,,,
122482411,1614922823,0,"[148385756, 399274311]",,True,"['1', '2']",motorway_link,False,167.946,,"LINESTRING (-118.2220678 34.051008, -118.2222591 34.0510326, -118.2225783 34.0510046, -118.2226465 34.0510065, -118.2226862 34.0510117, -118.222732 34.0510203, -118.2227707 34.0510314, -118.2228172 34.0510521, -118.2228617 34.0510753, -118.2228934 34.0510969, -118.2229272 34.0511235, -118.2229977 34.0511904, -118.223056 34.0512615, -118.2233666 34.0517887)",30.120089503690664,0.0003294075745039831,,,,,,
122484355,122613052,0,165262583,,False,,residential,False,93.823,,"LINESTRING (-118.2334938 34.026213, -118.2334802 34.0261057, -118.2334608 34.02537)",1.7345274657495229,0.00018261212619797673,,Lemon Street,,,,
122484355,122815885,0,"[165262592, 165262583]",,False,,residential,"[False, True]",189.532,,"LINESTRING (-118.2334938 34.026213, -118.2336053 34.0272876, -118.233616 34.027391, -118.2336319 34.0275723, -118.2336358 34.0276165, -118.2336379 34.02764, -118.2336519 34.0277961, -118.233663 34.0279117)",1.6925463650692745,0.0020801314948458095,,Lemon Street,,,,
122484355,72260089,0,"[398810297, 398810292]",,False,"['5', '4']",secondary,False,61.141,,"LINESTRING (-118.2334938 34.026213, -118.2339979 34.0263044, -118.2341416 34.0263317)",1.65218372926132,0.013273343240457766,,East Olympic Boulevard,,,,
122484355,123066762,0,"[398810288, 173007370, 398810294]",,False,"['5', '4']",secondary,True,119.549,,"LINESTRING (-118.2334938 34.026213, -118.2333748 34.0261925, -118.233037 34.0261347, -118.2329355 34.0261163, -118.2328511 34.0261029, -118.2327271 34.0260817, -118.2322234 34.0259955)",1.669068078278531,0.009877345815965088,,East Olympic Boulevard,,,,
122485379,250639828,0,"[148385721, 66668853]",yes,True,1,motorway_link,False,241.65300000000002,,"LINESTRING (-118.270014 34.0450785, -118.2699324 34.0452116, -118.2695313 34.0456213, -118.2691401 34.0459732, -118.2685136 34.0464572, -118.2682354 34.0466618)",15.662045098528186,0.010039961767313688,,,,,,
122485379,4837720003,0,165521625,,True,2,secondary,False,116.615,,"LINESTRING (-118.270014 34.0450785, -118.2697884 34.0451369, -118.2692111 34.0455225, -118.2690913 34.0456226, -118.2690267 34.0457041)",4.680681317623587,0.0037171712799410374,,L. A. Live Way,,,,
122485379,122807337,0,"[399295049, 380941698, 399295050]",,False,"['5', '6']",secondary,True,156.989,,"LINESTRING (-118.270014 34.0450785, -118.2702325 34.0448173, -118.2702986 34.0447218, -118.2703241 34.044685, -118.2706364 34.0442341, -118.2708896 34.0438684)",1.8770838090049204,0.002308205512686632,,L. A. Live Way,,,,
122485379,1770621197,0,"[399295048, 381451676, 399295047]",,False,"['5', '6', '4']",secondary,True,204.28300000000002,,"LINESTRING (-118.270014 34.0450785, -118.2695141 34.0448399, -118.2694888 34.0448278, -118.2692121 34.0446958, -118.2690461 34.0446166, -118.2680913 34.0441636)",1.7949761863227736,0.0024095978816287616,,Chick Hearn Court,,,,
122485379,122481348,0,"[13451645, 648604252, 648604253]",,False,4,secondary,False,130.578,,"LINESTRING (-118.270014 34.0450785, -118.2702738 34.045295, -118.2706875 34.0456651, -118.2707738 34.0457346, -118.2708357 34.045774, -118.2709081 34.0458112, -118.2710458 34.0458726)",2.1681733685273956,0.006408479977830123,,West 11th Street,,,,
122500554,1614922714,0,148385376,,True,2,primary,False,255.091,,"LINESTRING (-118.2526505 34.0282758, -118.2545749 34.0292081, -118.2550493 34.0294202)",8.176460849046324,0.004376280490343848,,East 16th Street,,,,
122510019,122680645,0,13429115,,False,,residential,False,207.766,,"LINESTRING (-118.2053983 34.0247908, -118.2034178 34.0238981)",1.5210238090478394,0.00024089509465601052,,Beswick Street,,,,
122510019,123463499,0,13419990,,False,2,residential,False,94.248,,"LINESTRING (-118.2053983 34.0247908, -118.2054087 34.0247773, -118.2055223 34.0246293, -118.2059473 34.0240757)",1.5134803905312322,0.0005583049642503682,,South Concord Street,,,,
122518943,268539541,0,"[186220856, 580342782, 23179567]",yes,False,8,primary,False,83.003,,"LINESTRING (-118.2379474 34.0537907, -118.237935 34.053879, -118.2378531 34.0544679, -118.2378411 34.0545319)",1.8187677057759817,0.014078659776376895,,North Alameda Street,,,,
122518943,268539614,0,186070699,,False,,primary,False,70.435,,"LINESTRING (-118.2379474 34.0537907, -118.2377947 34.0536893, -118.2376153 34.0535842, -118.2374796 34.0535248, -118.2374005 34.0534988, -118.2372927 34.0534785)",1.483304841962202,0.0017114373179906996,,Commercial Street,,,,
122518943,268539625,0,381494372,,False,5,primary,False,96.458,,"LINESTRING (-118.2379474 34.0537907, -118.2379599 34.0536683, -118.2379728 34.0535337, -118.2379995 34.0529245)",1.4836208243930806,0.012009937863651024,,North Alameda Street,,,,
122536937,122536940,0,13276251,,False,,unclassified,False,17.367,,"LINESTRING (-118.2248786 34.0343676, -118.2248725 34.0345237)",1.20403731484741,0.0007713818509541587,,,,,,
122536937,123270823,0,13392092,,False,,unclassified,True,76.86500000000001,,"LINESTRING (-118.2248786 34.0343676, -118.2251474 34.0343699, -118.2257127 34.0343748)",1.5824942530741544,0.000727096204890688,,East 7th Place,,,,
122536937,122886790,0,"[518103448, 13345592]",,False,,unclassified,"[False, True]",72.42399999999999,,"LINESTRING (-118.2248786 34.0343676, -118.2243727 34.0343636, -118.224328 34.0343633, -118.224275 34.0343764, -118.2242508 34.0344052, -118.2242301 34.034518)",1.3776048648402666,0.00019784450645088364,,"['Rio Street', 'East 7th Place']",,,,
122536940,122536937,0,13276251,,False,,unclassified,True,17.367,,"LINESTRING (-118.2248725 34.0345237, -118.2248786 34.0343676)",1.204037314847411,0.0007697351071430336,,,,,,
122536940,122886786,0,1008454059,,False,4,secondary,False,33.592,,"LINESTRING (-118.2248725 34.0345237, -118.2252369 34.0345321)",1.642200040424778,0.01635569478121009,,East 7th Street,,,,
